,회사명,거래소코드,회계년도,영업활동으로인한현금흐름(간접법)(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원)
10425,(주)콘텐트리중앙,036420,2019,39804795.0,-101174214.0,-16231014.0
10426,(주)콘텐트리중앙,036420,2020,39064264.0,-344626783.0,366426708.0
10427,(주)콘텐트리중앙,036420,2021,-122392657.0,-288049371.0,600909742.0
10428,(주)콤텍시스템,031820,2011,4713247.0,5254143.0,-4882696.0
10429,(주)콤텍시스템,031820,2012,1874152.0,-1295404.0,1140863.0
10430,(주)콤텍시스템,031820,2013,-6034073.0,4802133.0,-43560.0
10431,(주)콤텍시스템,031820,2014,12280899.0,-7411175.0,-1387032.0
10432,(주)콤텍시스템,031820,2015,-5092105.0,5854231.0,2079570.0
10433,(주)콤텍시스템,031820,2016,11300985.0,-2134099.0,-1559268.0
10434,(주)콤텍시스템,031820,2017,3131615.0,-8370128.0,-936802.0
10437,(주)콤텍시스템,031820,2020,15234940.0,-14638816.0,21406992.0
10438,(주)콤텍시스템,031820,2021,16106564.0,-14993584.0,24859390.0
10443,(주)쿠콘,294570,2021,19243059.0,-60504092.0,53786026.0
10444,(주)퀀타매트릭스,317690,2020,-13211207.0,-22170934.0,42045069.0
10445,(주)퀀타매트릭스,317690,2021,-14996320.0,-3528257.0,18010573.0
10447,(주)큐로,015590,2011,-20890498.0,-7045170.0,27303641.0
10448,(주)큐로,015590,2012,7985774.0,-9232437.0,-201677.0
10449,(주)큐로,015590,2013,17702425.0,2253337.0,-17963753.0
10450,(주)큐로,015590,2014,-7403753.0,-4679609.0,11210084.0
10455,(주)큐로,015590,2019,10900675.0,-3372767.0,-6887000.0
10458,(주)큐로컴,040350,2011,-3030337.0,-855218.0,3292474.0
10459,(주)큐로컴,040350,2012,-3396624.0,-2874965.0,5370269.0
10460,(주)큐로컴,040350,2013,-5404850.0,6161840.0,609530.0
10461,(주)큐로컴,040350,2014,-4352513.0,1548572.0,922224.0
10462,(주)큐로컴,040350,2015,-5510344.0,4471463.0,1714256.0
10463,(주)큐로컴,040350,2016,-3433980.0,10845670.0,37267865.0
10464,(주)큐로컴,040350,2017,-4739326.0,-71879894.0,33989164.0
10465,(주)큐로컴,040350,2018,-7745740.0,6971689.0,599697.0
10466,(주)큐로컴,040350,2019,-9819756.0,-4311473.0,12293329.0
10467,(주)큐로컴,040350,2020,-23598255.0,423913.0,23354270.0
10468,(주)큐로컴,040350,2021,-3441489.0,-3960525.0,7506118.0
10469,(주)큐로홀딩스,051780,2011,-3108158.0,-13047875.0,15497861.0
10470,(주)큐로홀딩스,051780,2012,-3575248.0,-11013043.0,13981412.0
10471,(주)큐로홀딩스,051780,2013,-1592967.0,2309902.0,-1157998.0
10472,(주)큐로홀딩스,051780,2014,698454.0,-261118.0,-20806.0
10473,(주)큐로홀딩스,051780,2015,-5262211.0,-8201411.0,15166866.0
10474,(주)큐로홀딩스,051780,2016,-5572607.0,-9551885.0,13205645.0
10475,(주)큐로홀딩스,051780,2017,-7402914.0,61716.0,6597383.0
10476,(주)큐로홀딩스,051780,2018,969747.0,-642347.0,3255645.0
10477,(주)큐로홀딩스,051780,2019,-2534691.0,-14759089.0,12849643.0
10478,(주)큐로홀딩스,051780,2020,-3772271.0,-3724640.0,9020935.0
10479,(주)큐로홀딩스,051780,2021,-1530549.0,-2886408.0,6132950.0
10485,(주)큐리언트,115180,2020,-19848813.0,-39081623.0,59865741.0
10486,(주)큐리언트,115180,2021,-24372230.0,19299860.0,18981647.0
10489,(주)큐브엔터테인먼트,182360,2015,654400.0,8860302.0,0.0
10490,(주)큐브엔터테인먼트,182360,2016,-6632646.0,-2199894.0,0.0
10491,(주)큐브엔터테인먼트,182360,2017,2010511.0,1298247.0,0.0
10492,(주)큐브엔터테인먼트,182360,2018,7403121.0,-2879798.0,0.0
10493,(주)큐브엔터테인먼트,182360,2019,-404487.0,-3213778.0,-1443051.0
10494,(주)큐브엔터테인먼트,182360,2020,5332432.0,-13072378.0,19048746.0
10495,(주)큐브엔터테인먼트,182360,2021,2826348.0,-9906052.0,-1710418.0
10497,(주)큐에스아이,066310,2012,3691256.0,-5191145.0,3619948.0
10498,(주)큐에스아이,066310,2013,6185364.0,-5330817.0,970100.0
10499,(주)큐에스아이,066310,2014,4343368.0,-4794565.0,492472.0
10500,(주)큐에스아이,066310,2015,3623098.0,-4320746.0,827240.0
10501,(주)큐에스아이,066310,2016,2471193.0,-122290.0,228951.0
10502,(주)큐에스아이,066310,2017,3123895.0,-3090948.0,-104299.0
10503,(주)큐에스아이,066310,2018,3775907.0,-10080966.0,272073.0
10504,(주)큐에스아이,066310,2019,2625115.0,1298129.0,2927301.0
10505,(주)큐에스아이,066310,2020,1205803.0,-15127380.0,13408521.0
10506,(주)큐에스아이,066310,2021,8239094.0,-9515295.0,-315890.0
10512,(주)크라운해태홀딩스,005740,2011,67723289.0,-31699097.0,-25121261.0
10513,(주)크라운해태홀딩스,005740,2012,101701772.0,-41219875.0,-77495830.0
10514,(주)크라운해태홀딩스,005740,2013,99194812.0,-28643896.0,-64270341.0
10515,(주)크라운해태홀딩스,005740,2014,88261462.0,-32800174.0,-47725429.0
10516,(주)크라운해태홀딩스,005740,2015,112594406.0,-56412296.0,-49564994.0
10517,(주)크라운해태홀딩스,005740,2016,82091916.0,-66480070.0,-14624096.0
10518,(주)크라운해태홀딩스,005740,2017,43171044.0,-39872684.0,-17740316.0
10519,(주)크라운해태홀딩스,005740,2018,81092622.0,-63538781.0,-1886461.0
10520,(주)크라운해태홀딩스,005740,2019,98713175.0,-51393328.0,-58838024.0
10521,(주)크라운해태홀딩스,005740,2020,76121803.0,65253498.0,-134076653.0
10522,(주)크라운해태홀딩스,005740,2021,96825551.0,-36139390.0,-50955789.0
10523,(주)크래프톤,259960,2021,713908176.0,-1199699013.0,2736156967.0
10524,(주)크레버스,096240,2011,20109395.0,-16713545.0,-6257517.0
10525,(주)크레버스,096240,2012,15442499.0,-17841563.0,-5200068.0
10526,(주)크레버스,096240,2013,9857659.0,-21511455.0,16191479.0
10527,(주)크레버스,096240,2014,15290180.0,-11188494.0,-10502877.0
10528,(주)크레버스,096240,2015,16332638.0,-10177208.0,-840299.0
10529,(주)크레버스,096240,2016,14933280.0,-52462031.0,33278749.0
10530,(주)크레버스,096240,2017,21442230.0,-11970588.0,-10617352.0
10531,(주)크레버스,096240,2018,26996889.0,-27729106.0,7132613.0
10532,(주)크레버스,096240,2019,47062715.0,-11475550.0,-25338631.0
10533,(주)크레버스,096240,2020,32495653.0,-5504210.0,-4064357.0
10534,(주)크레버스,096240,2021,51469970.0,-16483577.0,-32307937.0
10535,(주)크리스에프앤씨,110790,2018,23481872.0,-702783.0,36931887.0
10536,(주)크리스에프앤씨,110790,2019,25828799.0,-17343865.0,-23967577.0
10537,(주)크리스에프앤씨,110790,2020,62169970.0,-20379611.0,-11816146.0
10538,(주)크리스에프앤씨,110790,2021,72330419.0,-123174422.0,31353343.0
10539,(주)크린앤사이언스,045520,2011,1756109.0,849548.0,-865088.0
10540,(주)크린앤사이언스,045520,2012,2221914.0,-1095609.0,-756067.0
10541,(주)크린앤사이언스,045520,2013,835895.0,-1413466.0,-793741.0
10542,(주)크린앤사이언스,045520,2014,1681845.0,-286411.0,-1390301.0
10543,(주)크린앤사이언스,045520,2015,5606432.0,-5365255.0,337826.0
10544,(주)크린앤사이언스,045520,2016,6309946.0,-5902284.0,931108.0
10545,(주)크린앤사이언스,045520,2017,3657363.0,-10262950.0,6822963.0
10546,(주)크린앤사이언스,045520,2018,4282335.0,-10821613.0,3864449.0
10547,(주)크린앤사이언스,045520,2019,8267288.0,-25648075.0,18611882.0
10548,(주)크린앤사이언스,045520,2020,21169402.0,-27521077.0,12034232.0
10549,(주)크린앤사이언스,045520,2021,11209015.0,-3929362.0,-10501692.0
10551,(주)클라우드에어,036170,2012,3403401.0,-18928103.0,15056082.0
10552,(주)클라우드에어,036170,2013,4541140.0,4192144.0,-6181621.0
10553,(주)클라우드에어,036170,2014,5567635.0,-8029066.0,3084599.0
10554,(주)클라우드에어,036170,2015,552018.0,18232133.0,7547548.0
10555,(주)클라우드에어,036170,2016,4368178.0,-2682024.0,-7350000.0
10556,(주)클라우드에어,036170,2017,3275937.0,-1648309.0,22253852.0
10557,(주)클라우드에어,036170,2018,1744608.0,-15509160.0,20948292.0
10558,(주)클라우드에어,036170,2019,1686508.0,-36852035.0,-4153471.0
10559,(주)클라우드에어,036170,2020,-1296828.0,41636273.0,12834194.0
10560,(주)클라우드에어,036170,2021,3890780.0,927916.0,-250339.0
10563,(주)클래시스,214150,2017,8595241.0,-20631356.0,19400000.0
10564,(주)클래시스,214150,2018,15992273.0,-20259022.0,-4442422.0
10565,(주)클래시스,214150,2019,39033740.0,-12654170.0,-2520597.0
10566,(주)클래시스,214150,2020,38125168.0,6655642.0,-12183784.0
10567,(주)클래시스,214150,2021,36367042.0,-92466135.0,30719729.0
10568,(주)클루넷,067130,2011,-4385154.0,-1308645.0,6955506.0
10569,(주)클리노믹스,352770,2020,-7933850.0,-7728362.0,25955641.0
10570,(주)클리노믹스,352770,2021,2117902.0,-28008657.0,29607061.0
10571,(주)클리오,237880,2016,4757424.0,-116608025.0,150807730.0
10572,(주)클리오,237880,2017,-1587517.0,-34060946.0,-5123507.0
10573,(주)클리오,237880,2018,62213866.0,-23267733.0,-43193465.0
10574,(주)클리오,237880,2019,39818679.0,-16053191.0,-6624174.0
10575,(주)클리오,237880,2020,11877490.0,10513822.0,-15943039.0
10576,(주)클리오,237880,2021,51952293.0,-50573492.0,-6035903.0
10580,(주)키다리스튜디오,020120,2014,2364819.0,-851247.0,-130276.0
10581,(주)키다리스튜디오,020120,2015,-1452896.0,7523289.0,-8894951.0
10583,(주)키다리스튜디오,020120,2017,-63763.0,-573956.0,790153.0
10585,(주)키다리스튜디오,020120,2019,775974.0,-9560251.0,18778335.0
10586,(주)키다리스튜디오,020120,2020,5216051.0,-5045132.0,51852.0
10587,(주)키다리스튜디오,020120,2021,17275838.0,-236341.0,-1339809.0
10589,(주)키이스트,054780,2012,4369840.0,-5598569.0,986015.0
10590,(주)키이스트,054780,2013,8454042.0,-2716335.0,-981674.0
10591,(주)키이스트,054780,2014,6390999.0,-20935519.0,14552814.0
10592,(주)키이스트,054780,2015,12858855.0,-14740435.0,4822103.0
10593,(주)키이스트,054780,2016,9254326.0,-17595136.0,12588689.0
10594,(주)키이스트,054780,2017,34507708.0,-21488936.0,280523.0
10595,(주)키이스트,054780,2018,21417658.0,-41254589.0,3702693.0
10596,(주)키이스트,054780,2019,23313285.0,-44579364.0,13514928.0
10597,(주)키이스트,054780,2020,6307235.0,-12979259.0,-1217592.0
10598,(주)키이스트,054780,2021,7494470.0,-12166876.0,790562.0
10599,(주)타이거일렉,219130,2015,2542045.0,-1397891.0,5648759.0
10606,(주)탑엔지니어링,065130,2011,13349842.0,-28096778.0,10521744.0
10607,(주)탑엔지니어링,065130,2012,3960746.0,-381296.0,-4130104.0
10608,(주)탑엔지니어링,065130,2013,29074848.0,-6621607.0,-13105190.0
10609,(주)탑엔지니어링,065130,2014,6052926.0,-445629.0,-7835026.0
10610,(주)탑엔지니어링,065130,2015,24812797.0,-13613768.0,3770268.0
10611,(주)탑엔지니어링,065130,2016,-1108705.0,-8777798.0,-6463798.0
10612,(주)탑엔지니어링,065130,2017,19411971.0,12274638.0,4934780.0
10613,(주)탑엔지니어링,065130,2018,46846534.0,-66082421.0,16794469.0
10614,(주)탑엔지니어링,065130,2019,48321064.0,-44882612.0,7666361.0
10615,(주)탑엔지니어링,065130,2020,51702353.0,-68879205.0,10296154.0
10616,(주)탑엔지니어링,065130,2021,26529805.0,-28678313.0,6757224.0
10617,(주)탑코미디어,134580,2013,2301235.0,87198.0,5756804.0
10618,(주)탑코미디어,134580,2014,-13090167.0,-215654.0,-1250000.0
10619,(주)탑코미디어,134580,2015,18369571.0,-6292748.0,-1212703.0
10620,(주)탑코미디어,134580,2016,-6645789.0,-527337.0,-1325229.0
10621,(주)탑코미디어,134580,2017,-4733515.0,473644.0,234760.0
10622,(주)탑코미디어,134580,2018,-6560240.0,5203241.0,-11316.0
10631,(주)태경비케이,014580,2016,4734176.0,-11748488.0,20399215.0
10632,(주)태경비케이,014580,2017,27339751.0,-7539137.0,-24785979.0
10633,(주)태경비케이,014580,2018,4895455.0,-8013750.0,-1988105.0
10634,(주)태경비케이,014580,2019,47751848.0,-37057969.0,-1085500.0
10635,(주)태경비케이,014580,2020,24039986.0,-7241505.0,-11421267.0
10636,(주)태경비케이,014580,2021,35575130.0,-22848500.0,-12810208.0
10646,(주)태광,023160,2018,5591106.0,-1404947.0,2706638.0
10647,(주)태광,023160,2019,-30409014.0,-11767443.0,-324408.0
10648,(주)태광,023160,2020,48126103.0,-12446027.0,6879005.0
10649,(주)태광,023160,2021,41256482.0,-46363754.0,-7649785.0
10653,(주)태양,053620,2011,9288257.0,-6976057.0,-6003090.0
10654,(주)태양,053620,2012,12241881.0,-8123290.0,-945765.0
10655,(주)태양,053620,2013,5554291.0,1782480.0,-1876306.0
10656,(주)태양,053620,2014,6627281.0,6519353.0,-796103.0
10657,(주)태양,053620,2015,23039057.0,-36879176.0,11262800.0
10658,(주)태양,053620,2016,10784483.0,28281.0,-100000.0
10659,(주)태양,053620,2017,11584204.0,2969615.0,-5979296.0
10660,(주)태양,053620,2018,5397176.0,-20497899.0,-4329423.0
10661,(주)태양,053620,2019,19418044.0,-11340948.0,-5057402.0
10662,(주)태양,053620,2020,16518951.0,-4971517.0,6728291.0
10663,(주)태양,053620,2021,4407071.0,292702.0,-2126453.0
10664,(주)태영건설,009410,2011,212777424.0,-282540481.0,97351307.0
10665,(주)태영건설,009410,2012,214701117.0,-42574423.0,-143576111.0
10666,(주)태영건설,009410,2013,65198669.0,2691028.0,-41907245.0
10667,(주)태영건설,009410,2014,4018267.0,13842346.0,27516824.0
10668,(주)태영건설,009410,2015,58846366.0,-82666907.0,64717049.0
10669,(주)태영건설,009410,2016,-105481691.0,-71123312.0,191691516.0
10670,(주)태영건설,009410,2017,26985801.0,124134781.0,-113285703.0
10671,(주)태영건설,009410,2018,114992214.0,-138556725.0,-21308789.0
10672,(주)태영건설,009410,2019,35913747.0,-283634758.0,422109638.0
10673,(주)태영건설,009410,2020,950765121.0,-376020655.0,-766961512.0
10674,(주)태영건설,009410,2021,556996312.0,-104579877.0,-191626039.0
10686,(주)태웅로직스,124560,2019,9270743.0,-9093764.0,5141219.0
10687,(주)태웅로직스,124560,2020,5211740.0,-11298380.0,3869977.0
10688,(주)태웅로직스,124560,2021,-7030912.0,-20936416.0,47307991.0
10690,(주)태창파로스,039850,2012,-1707986.0,945873.0,-242629.0
10694,(주)터보테크,032420,2011,5390338.0,-4448316.0,-1349190.0
10695,(주)터보테크,032420,2012,-9336673.0,1066555.0,9296241.0
10696,(주)터보테크,032420,2013,1558986.0,-1455724.0,-1375064.0
10697,(주)테라리소스,053320,2011,-2885396.0,-1039028.0,8479985.0
10698,(주)테라리소스,053320,2012,-5411643.0,1928197.0,-1861767.0
10699,(주)테라젠이텍스,066700,2011,-1420769.0,-4002508.0,7393923.0
10700,(주)테라젠이텍스,066700,2012,-5740489.0,-4125352.0,23778261.0
10701,(주)테라젠이텍스,066700,2013,-742552.0,-10684139.0,2229410.0
10702,(주)테라젠이텍스,066700,2014,39953.0,-5974498.0,1032096.0
10703,(주)테라젠이텍스,066700,2015,44913.0,-3655978.0,6228053.0
10704,(주)테라젠이텍스,066700,2016,-8380180.0,-11829071.0,21144538.0
10705,(주)테라젠이텍스,066700,2017,1776702.0,-8737793.0,5825493.0
10706,(주)테라젠이텍스,066700,2018,-18575028.0,-2907742.0,31027254.0
10707,(주)테라젠이텍스,066700,2019,23627.0,-5641843.0,694538.0
10708,(주)테라젠이텍스,066700,2020,13226850.0,-7621019.0,-1138994.0
10709,(주)테라젠이텍스,066700,2021,4006757.0,-2923824.0,-3102530.0
10714,(주)테스,095610,2013,-7064822.0,-4938393.0,5605598.0
10715,(주)테스,095610,2014,26265686.0,-29869019.0,2916967.0
10716,(주)테스,095610,2015,-3026495.0,-2595696.0,3383447.0
10717,(주)테스,095610,2016,22488473.0,-22159696.0,16798654.0
10718,(주)테스,095610,2017,36660872.0,-50269566.0,-7255405.0
10719,(주)테스,095610,2018,36003158.0,6653678.0,-22794611.0
10720,(주)테스,095610,2019,34057046.0,-5128054.0,2587470.0
10721,(주)테스,095610,2020,24772274.0,-27842597.0,-15762068.0
10722,(주)테스,095610,2021,76534760.0,-33777538.0,-19175572.0
10723,(주)테이팩스,055490,2017,12207320.0,-3839902.0,-10332579.0
10724,(주)테이팩스,055490,2018,4485270.0,-908620.0,-3587534.0
10725,(주)테이팩스,055490,2019,13121993.0,12941060.0,-24379902.0
10726,(주)테이팩스,055490,2020,15192383.0,-6962739.0,-979111.0
10727,(주)테이팩스,055490,2021,12066355.0,-10321660.0,-2993057.0
10728,(주)테크엘,064520,2011,16575652.0,-25122001.0,14351656.0
10729,(주)테크엘,064520,2012,1063359.0,-5942272.0,2639121.0
10730,(주)테크엘,064520,2013,7138281.0,-6655861.0,576244.0
10732,(주)테크엘,064520,2015,9467539.0,-10310725.0,11798244.0
10733,(주)테크엘,064520,2016,-10712305.0,-2135122.0,7774717.0
10734,(주)테크엘,064520,2017,-1338432.0,-5486239.0,686390.0
10735,(주)테크엘,064520,2018,-505207.0,-2721872.0,5631624.0
10736,(주)테크엘,064520,2019,126433.0,13775974.0,18320265.0
10737,(주)테크엘,064520,2020,-14816498.0,-2463383.0,-17265529.0
10738,(주)테크엘,064520,2021,-11136198.0,-1781929.0,17110860.0
10741,(주)테크윙,089030,2013,13053762.0,-34161495.0,15447973.0
10742,(주)테크윙,089030,2014,9313202.0,-15573889.0,6332243.0
10743,(주)테크윙,089030,2015,3490117.0,-23888765.0,30496836.0
10744,(주)테크윙,089030,2016,6865345.0,-48965179.0,34456814.0
10745,(주)테크윙,089030,2017,26155615.0,-49170360.0,27934502.0
10746,(주)테크윙,089030,2018,39549127.0,-33368568.0,-6236057.0
10747,(주)테크윙,089030,2019,20527117.0,-8381355.0,-8161865.0
10748,(주)테크윙,089030,2020,25099583.0,-25182264.0,14851454.0
10749,(주)테크윙,089030,2021,2406698.0,-64687860.0,52768612.0
10755,(주)텔레칩스,054450,2016,12896477.0,-12503357.0,276516.0
10756,(주)텔레칩스,054450,2017,11797910.0,-6043117.0,139755.0
10757,(주)텔레칩스,054450,2018,18705489.0,-23844651.0,7967816.0
10758,(주)텔레칩스,054450,2019,24812372.0,-28412423.0,-1397363.0
10759,(주)텔레칩스,054450,2020,-15370936.0,-23716743.0,33668510.0
10760,(주)텔레칩스,054450,2021,12735076.0,-25755206.0,27521701.0
10766,(주)텔레필드,091440,2016,-578181.0,-1810945.0,6546128.0
10767,(주)텔레필드,091440,2017,1900707.0,-2564769.0,-510181.0
10768,(주)텔레필드,091440,2018,-4592579.0,-2322689.0,8423754.0
10769,(주)텔레필드,091440,2019,-310103.0,569378.0,-1408705.0
10770,(주)텔레필드,091440,2020,13094793.0,-674742.0,5310352.0
10771,(주)텔레필드,091440,2021,-6279358.0,-1728953.0,-5792700.0
10772,(주)텔콘알에프제약,200230,2014,1473392.0,-4656172.0,11834931.0
10773,(주)텔콘알에프제약,200230,2015,2267158.0,-4182036.0,-1122434.0
10774,(주)텔콘알에프제약,200230,2016,-4948026.0,-50058835.0,47679668.0
10775,(주)텔콘알에프제약,200230,2017,-9868413.0,-82208889.0,99239727.0
10776,(주)텔콘알에프제약,200230,2018,-9249387.0,-57422604.0,94285901.0
10777,(주)텔콘알에프제약,200230,2019,5012726.0,-118049.0,3804482.0
10778,(주)텔콘알에프제약,200230,2020,2802857.0,-62078494.0,68326794.0
10779,(주)텔콘알에프제약,200230,2021,-358559.0,879019.0,-1891222.0
10780,(주)토니모리,214420,2015,-950776.0,-20811896.0,47440672.0
10781,(주)토니모리,214420,2016,1494534.0,-604868.0,-3575041.0
10782,(주)토니모리,214420,2017,-1922921.0,-51991777.0,40816927.0
10783,(주)토니모리,214420,2018,-13854119.0,-6715357.0,13944311.0
10784,(주)토니모리,214420,2019,1758201.0,14040650.0,17737861.0
10785,(주)토니모리,214420,2020,-8120175.0,-14243160.0,-14852173.0
10786,(주)토니모리,214420,2021,-718906.0,-2163872.0,-522434.0
10793,(주)토박스코리아,215480,2021,5838454.0,1252983.0,-1664398.0
10794,(주)토비스,051360,2011,11452076.0,-8407809.0,-4215931.0
10795,(주)토비스,051360,2012,13613300.0,-5298299.0,-3790673.0
10796,(주)토비스,051360,2013,6896540.0,-9260502.0,5749363.0
10797,(주)토비스,051360,2014,17668775.0,-11635800.0,-11428840.0
10798,(주)토비스,051360,2015,36885018.0,-21681196.0,-5961988.0
10799,(주)토비스,051360,2016,6437826.0,-25843389.0,9731752.0
10800,(주)토비스,051360,2017,41298043.0,-9587720.0,-29231097.0
10801,(주)토비스,051360,2018,13114358.0,-18628759.0,8717338.0
10802,(주)토비스,051360,2019,27758850.0,-6709742.0,-12527870.0
10803,(주)토비스,051360,2020,31524600.0,-28354379.0,8555985.0
10804,(주)토비스,051360,2021,-5813322.0,-45846074.0,52272447.0
10817,(주)톱텍,108230,2012,8965282.0,-15482804.0,11739286.0
10818,(주)톱텍,108230,2013,20709570.0,-6800934.0,31887227.0
10819,(주)톱텍,108230,2014,4307258.0,-3582759.0,-15530587.0
10820,(주)톱텍,108230,2015,23190787.0,-59014152.0,-7086813.0
10821,(주)톱텍,108230,2016,62927001.0,15758468.0,34351181.0
10822,(주)톱텍,108230,2017,173959839.0,-73227.0,-40464202.0
10823,(주)톱텍,108230,2018,-27561512.0,-8611098.0,-2452165.0
10824,(주)톱텍,108230,2019,-16717101.0,-67315769.0,25324990.0
10825,(주)톱텍,108230,2020,-13301921.0,-14139078.0,18900791.0
10826,(주)톱텍,108230,2021,-27451564.0,-7939472.0,4265962.0
10828,(주)투비소프트,079970,2012,3641200.0,-3779614.0,429434.0
10829,(주)투비소프트,079970,2013,6516519.0,-6912115.0,6607583.0
10830,(주)투비소프트,079970,2014,3021178.0,-3485056.0,-3729642.0
10831,(주)투비소프트,079970,2015,1626473.0,-1811943.0,285092.0
10832,(주)투비소프트,079970,2016,377163.0,-38859001.0,41786612.0
10833,(주)투비소프트,079970,2017,-2857184.0,-13205138.0,12281744.0
10834,(주)투비소프트,079970,2018,-3816606.0,-24507160.0,30099255.0
10835,(주)투비소프트,079970,2019,445861.0,2679210.0,-1840837.0
10836,(주)투비소프트,079970,2020,2219828.0,-534678.0,349150.0
10837,(주)투비소프트,079970,2021,-3985929.0,-33327539.0,30743390.0
10839,(주)트라이써클,034010,2011,-4519785.0,981441.0,3523599.0
10840,(주)트레이스,052290,2011,-4182445.0,-7675150.0,11549922.0
10841,(주)트레이스,052290,2012,-7687177.0,-8291346.0,15768888.0
10842,(주)트레이스,052290,2013,-5040271.0,-9888735.0,16250821.0
10843,(주)트레이스,052290,2014,-2836116.0,-11141638.0,14362585.0
10844,(주)트레이스,052290,2015,-7500826.0,-960726.0,8008553.0
10845,(주)트레이스,052290,2016,-11148977.0,-2406885.0,12676207.0
10846,(주)트레이스,052290,2017,-4242083.0,-256751.0,7594155.0
10853,(주)트루윈,105550,2020,-6833595.0,-27832958.0,35152536.0
10855,(주)트윔,290090,2021,-1460711.0,-5956161.0,26604715.0
10862,(주)특수건설,026150,2017,-2092408.0,5985912.0,-4190274.0
10863,(주)특수건설,026150,2018,-3045151.0,-16808462.0,22912315.0
10864,(주)특수건설,026150,2019,17943948.0,-12638245.0,7778351.0
10865,(주)특수건설,026150,2020,25675167.0,-35629461.0,-7443859.0
10866,(주)특수건설,026150,2021,-4130020.0,10857228.0,7120048.0
10870,(주)티로보틱스,117730,2018,4859710.0,-10046129.0,16822087.0
10871,(주)티로보틱스,117730,2019,-1145614.0,-14882187.0,17816993.0
10872,(주)티로보틱스,117730,2020,4985320.0,-6159868.0,1007889.0
10873,(주)티로보틱스,117730,2021,-9345634.0,-12305084.0,13000840.0
10874,(주)티브로드도봉강북방송,035210,2011,34543457.0,-10407201.0,-25121374.0
10875,(주)티브로드한빛방송,043890,2011,130744352.0,-104738697.0,-31413788.0
10876,(주)티비씨,033830,2011,7590272.0,-6147129.0,-4235118.0
10877,(주)티비씨,033830,2012,8624393.0,-5596815.0,-2615237.0
10878,(주)티비씨,033830,2013,6964813.0,-7549732.0,-482301.0
10879,(주)티비씨,033830,2014,7661978.0,-5935408.0,-1562198.0
10880,(주)티비씨,033830,2015,4339639.0,-1979440.0,-1955141.0
10881,(주)티비씨,033830,2016,2430791.0,1074115.0,-1807801.0
10882,(주)티비씨,033830,2017,7485013.0,-8326657.0,-711607.0
10883,(주)티비씨,033830,2018,633088.0,2833077.0,-959157.0
10884,(주)티비씨,033830,2019,1754646.0,-2507985.0,-1088595.0
10885,(주)티비씨,033830,2020,6353478.0,-1672799.0,-1659608.0
10886,(주)티비씨,033830,2021,8734693.0,-7179883.0,-1050781.0
10887,(주)티비에이치글로벌,084870,2011,-12562512.0,-30259303.0,51216991.0
10888,(주)티비에이치글로벌,084870,2012,46706306.0,-19854287.0,-7307531.0
10889,(주)티비에이치글로벌,084870,2013,62882562.0,-13442753.0,-28171280.0
10890,(주)티비에이치글로벌,084870,2014,8500975.0,-60096939.0,29296334.0
10891,(주)티비에이치글로벌,084870,2015,-20246942.0,-46201661.0,62336438.0
10892,(주)티비에이치글로벌,084870,2016,28008188.0,-5024659.0,-10852167.0
10893,(주)티비에이치글로벌,084870,2017,51226996.0,-33560284.0,1184849.0
10900,(주)티사이언티픽,057680,2013,-1477751.0,-5317350.0,7037789.0
10902,(주)티사이언티픽,057680,2015,-2768215.0,-432325.0,3455583.0
10903,(주)티사이언티픽,057680,2016,-688618.0,-3594494.0,5754487.0
10929,(주)티앤엘,340570,2020,9344108.0,-24658241.0,25257285.0
10930,(주)티앤엘,340570,2021,19005564.0,-15322085.0,-1803178.0
10934,(주)티에스넥스젠,043220,2014,-2661534.0,-12616362.0,11613233.0
10935,(주)티에스넥스젠,043220,2015,-5154970.0,-8484437.0,13972651.0
10936,(주)티에스넥스젠,043220,2016,-6078681.0,-8846890.0,33470046.0
10937,(주)티에스넥스젠,043220,2017,-9082796.0,-8740238.0,1247752.0
10938,(주)티에스넥스젠,043220,2018,-11259575.0,-1876967.0,13366346.0
10939,(주)티에스넥스젠,043220,2019,6443795.0,-27386.0,809637.0
10940,(주)티에스넥스젠,043220,2020,7133976.0,-4696749.0,-2621965.0
10941,(주)티에스넥스젠,043220,2021,-6332751.0,-10223388.0,44257156.0
10942,(주)티에스아이,277880,2020,-5270758.0,-4166573.0,16690751.0
10943,(주)티에스아이,277880,2021,-36458108.0,-11301390.0,36943989.0
10948,(주)티에스이,131290,2011,38573232.0,-54842525.0,361532.0
10949,(주)티에스이,131290,2012,14623422.0,-9268829.0,-270551.0
10950,(주)티에스이,131290,2013,12196389.0,-6925969.0,-5564290.0
10951,(주)티에스이,131290,2014,27210474.0,-25548414.0,-3530550.0
10952,(주)티에스이,131290,2015,3362306.0,394122.0,8693712.0
10953,(주)티에스이,131290,2016,11731857.0,-18749758.0,-4341177.0
10954,(주)티에스이,131290,2017,25661773.0,-18826001.0,2989567.0
10955,(주)티에스이,131290,2018,28060523.0,-30739701.0,3995750.0
10956,(주)티에스이,131290,2019,10239302.0,-12272522.0,6657059.0
10957,(주)티에스이,131290,2020,59958186.0,-60071860.0,7412542.0
10958,(주)티에스이,131290,2021,46217811.0,-63545638.0,9935031.0
10960,(주)티에스트릴리온,317240,2020,659743.0,838828.0,-2635335.0
10961,(주)티에스트릴리온,317240,2021,-10139373.0,-22497399.0,32037346.0
