,회사명,거래소코드,회계년도,토빈Q
9100,(주)한국전자홀딩스,006200,2017,0.4509731389869078
9101,(주)한국전자홀딩스,006200,2018,0.4228968825862839
9102,(주)한국전자홀딩스,006200,2019,0.46530730797908354
9103,(주)한국전자홀딩스,006200,2020,0.601000794459737
9104,(주)한국전자홀딩스,006200,2021,0.5526571575341854
9105,(주)한국카본,017960,2011,0.9346109070662462
9106,(주)한국카본,017960,2012,1.109503062668179
9107,(주)한국카본,017960,2013,1.222193912119527
9108,(주)한국카본,017960,2014,0.8742093460556649
9109,(주)한국카본,017960,2015,0.92084756392444
9110,(주)한국카본,017960,2016,0.8684900101820511
9111,(주)한국카본,017960,2017,0.8075647150732613
9112,(주)한국카본,017960,2018,1.0355882512221202
9113,(주)한국카본,017960,2019,1.0495805376593397
9114,(주)한국카본,017960,2020,1.3987694768440653
9115,(주)한국카본,017960,2021,1.154124470887929
9116,(주)한국큐빅,021650,2011,0.8653227147058213
9117,(주)한국큐빅,021650,2012,0.8725948992943037
9118,(주)한국큐빅,021650,2013,0.839707313311096
9119,(주)한국큐빅,021650,2014,0.8880662492264135
9120,(주)한국큐빅,021650,2015,0.9772412979887982
9121,(주)한국큐빅,021650,2016,0.9816171909039233
9122,(주)한국큐빅,021650,2017,0.9205005973090713
9123,(주)한국큐빅,021650,2018,0.8711068585216359
9124,(주)한국큐빅,021650,2019,0.8832271811664435
9125,(주)한국큐빅,021650,2020,0.9810119983135613
9126,(주)한국큐빅,021650,2021,0.935025465012597
9127,(주)한국테크놀로지,053590,2011,1.1606094647353158
9128,(주)한국테크놀로지,053590,2019,1.5716058559338317
9129,(주)한국테크놀로지,053590,2020,1.4778002995948012
9130,(주)한국테크놀로지,053590,2021,1.5240582243482783
9131,(주)한글과컴퓨터,030520,2011,1.9278508083920165
9132,(주)한글과컴퓨터,030520,2012,3.362936800286279
9133,(주)한글과컴퓨터,030520,2013,3.1041351189173136
9134,(주)한글과컴퓨터,030520,2014,2.765142286193455
9135,(주)한글과컴퓨터,030520,2015,2.628214292221362
9136,(주)한글과컴퓨터,030520,2016,1.838998574079624
9137,(주)한글과컴퓨터,030520,2017,1.3390128127365366
9138,(주)한글과컴퓨터,030520,2018,0.997467192886507
9139,(주)한글과컴퓨터,030520,2019,0.8640416694325653
9140,(주)한글과컴퓨터,030520,2020,0.9835547573584993
9141,(주)한글과컴퓨터,030520,2021,1.2056745866415972
9142,(주)한독,002390,2011,0.6671988970384369
9143,(주)한독,002390,2012,1.0094600941029497
9144,(주)한독,002390,2013,0.8086631136919172
9145,(주)한독,002390,2015,1.0821044563418734
9146,(주)한독,002390,2016,1.0432272224921253
9147,(주)한독,002390,2017,1.0745154629227593
9148,(주)한독,002390,2018,1.1358695790596054
9149,(주)한독,002390,2019,0.9416268316706039
9150,(주)한독,002390,2020,1.0882604554014248
9151,(주)한독,002390,2021,0.9137360154482387
9152,(주)한미글로벌건축사사무소,053690,2011,1.0553693685331977
9153,(주)한미글로벌건축사사무소,053690,2012,0.9883022541076527
9154,(주)한미글로벌건축사사무소,053690,2013,0.9615839790104379
9155,(주)한미글로벌건축사사무소,053690,2014,0.9917097355632365
9156,(주)한미글로벌건축사사무소,053690,2015,1.2537949868542442
9157,(주)한미글로벌건축사사무소,053690,2016,0.9830427159620599
9158,(주)한미글로벌건축사사무소,053690,2017,0.9793092844628782
9159,(주)한미글로벌건축사사무소,053690,2018,1.0119339826355294
9160,(주)한미글로벌건축사사무소,053690,2019,0.9150251884759371
9161,(주)한미글로벌건축사사무소,053690,2020,0.920009527644897
9162,(주)한미글로벌건축사사무소,053690,2021,0.9496817215833361
9163,(주)한빛소프트,047080,2011,1.5310921899888423
9164,(주)한빛소프트,047080,2012,1.3335678191353566
9165,(주)한빛소프트,047080,2013,1.5732774843344044
9166,(주)한빛소프트,047080,2014,5.729034849915445
9167,(주)한빛소프트,047080,2015,4.518593128566304
9168,(주)한빛소프트,047080,2016,3.3116485354582825
9169,(주)한빛소프트,047080,2017,3.1637274184307698
9170,(주)한빛소프트,047080,2018,2.530095327391308
9171,(주)한빛소프트,047080,2019,2.4686056445277504
9172,(주)한빛소프트,047080,2020,2.5168767609723157
9173,(주)한빛소프트,047080,2021,3.35806875600907
9174,(주)한샘,009240,2011,1.851646752401723
9175,(주)한샘,009240,2012,1.4877790888786397
9176,(주)한샘,009240,2013,2.5968926286496905
9177,(주)한샘,009240,2014,5.482113378971391
9178,(주)한샘,009240,2015,7.547719280024715
9179,(주)한샘,009240,2016,5.56252424762581
9180,(주)한샘,009240,2017,4.8352911427096466
9181,(주)한샘,009240,2018,1.9787760505406726
9182,(주)한샘,009240,2019,1.7033886770731839
9183,(주)한샘,009240,2020,2.4193517719685675
9184,(주)한샘,009240,2021,2.2847144151836147
9185,(주)한섬,020000,2011,0.9779669824899602
9186,(주)한섬,020000,2012,0.9584384380888409
9187,(주)한섬,020000,2013,0.9688522911231321
9188,(주)한섬,020000,2014,0.9589708206467787
9189,(주)한섬,020000,2015,1.1306447518834715
9190,(주)한섬,020000,2016,1.0059854814838616
9191,(주)한섬,020000,2017,0.8898785222320879
9192,(주)한섬,020000,2018,0.9272245584873424
9193,(주)한섬,020000,2019,0.7869893438800822
9194,(주)한섬,020000,2020,0.7221541352916795
9195,(주)한섬,020000,2021,0.776409805432056
9196,(주)한솔케미칼,014680,2011,1.1850532129102975
9197,(주)한솔케미칼,014680,2012,1.2656815196875226
9198,(주)한솔케미칼,014680,2013,1.2632001502511445
9199,(주)한솔케미칼,014680,2014,1.4541558733482824
9200,(주)한솔케미칼,014680,2015,1.825137710163895
9201,(주)한솔케미칼,014680,2016,1.8746052779586297
9202,(주)한솔케미칼,014680,2017,1.6151162240931443
9203,(주)한솔케미칼,014680,2018,1.5215506259326241
9204,(주)한솔케미칼,014680,2019,1.6633046672370089
9205,(주)한솔케미칼,014680,2020,2.2968033166080213
9206,(주)한솔케미칼,014680,2021,3.274613297931106
9207,(주)한솔홈데코,025750,2011,0.8136500642742308
9208,(주)한솔홈데코,025750,2012,0.8572616424111795
9209,(주)한솔홈데코,025750,2013,0.9956591739420185
9210,(주)한솔홈데코,025750,2014,0.9339023909204729
9211,(주)한솔홈데코,025750,2015,0.9586926247658923
9212,(주)한솔홈데코,025750,2016,0.9314744187816267
9213,(주)한솔홈데코,025750,2017,0.8783634071908338
9214,(주)한솔홈데코,025750,2018,0.8388130973177922
9215,(주)한솔홈데코,025750,2019,0.7764704684139153
9216,(주)한솔홈데코,025750,2020,1.0613900170702564
9217,(주)한솔홈데코,025750,2021,0.9167691388430267
9218,(주)한송네오텍,226440,2020,2.61019256076816
9219,(주)한송네오텍,226440,2021,1.5410269141491675
9220,(주)한익스프레스,014130,2011,1.1197344127107403
9221,(주)한익스프레스,014130,2012,1.0391798958309144
9222,(주)한익스프레스,014130,2013,0.9891780137740248
9223,(주)한익스프레스,014130,2014,1.0712150868881214
9224,(주)한익스프레스,014130,2015,1.5707386892706445
9225,(주)한익스프레스,014130,2016,1.2224703151273453
9226,(주)한익스프레스,014130,2017,0.9630893615307531
9227,(주)한익스프레스,014130,2018,0.9248430482767308
9228,(주)한익스프레스,014130,2019,0.9212213596706117
9229,(주)한익스프레스,014130,2020,1.0858379572968653
9230,(주)한익스프레스,014130,2021,0.9991585774541322
9231,(주)한일진공,123840,2013,1.3132431428685514
9232,(주)한일진공,123840,2014,0.746658993718367
9233,(주)한일진공,123840,2015,1.1099058497321785
9234,(주)한일진공,123840,2016,1.169177456669152
9235,(주)한일진공,123840,2017,1.115682902297779
9236,(주)한일진공,123840,2018,0.5969563628689438
9237,(주)한일진공,123840,2019,0.6810145708526381
9238,(주)한일진공,123840,2020,0.7619286408728726
9239,(주)한일진공,123840,2021,0.7355842539243307
9240,(주)한진,002320,2011,0.713991306373974
9241,(주)한진,002320,2012,0.7155956459879961
9242,(주)한진,002320,2013,0.7307533778349109
9243,(주)한진,002320,2014,0.9110220534949743
9244,(주)한진,002320,2015,0.9255404251335969
9245,(주)한진,002320,2016,0.8296663365003525
9246,(주)한진,002320,2017,0.775306083609001
9247,(주)한진,002320,2018,0.8370045615054695
9248,(주)한진,002320,2019,0.8047477545631851
9249,(주)한진,002320,2020,0.8567140973021435
9250,(주)한진,002320,2021,0.761496836696805
9251,(주)한진중공업홀딩스,003480,2011,0.4549375705846567
9252,(주)한진중공업홀딩스,003480,2012,0.535249995445061
9253,(주)한진중공업홀딩스,003480,2013,0.6418701469442445
9254,(주)한진중공업홀딩스,003480,2014,0.6846667149172931
9255,(주)한진중공업홀딩스,003480,2015,0.6898799345122419
9256,(주)한진중공업홀딩스,003480,2016,0.835878716617108
9257,(주)한진중공업홀딩스,003480,2017,0.8389042892286652
9258,(주)한진중공업홀딩스,003480,2018,0.854058465982388
9259,(주)한진중공업홀딩스,003480,2019,0.8479414522199883
9260,(주)한진중공업홀딩스,003480,2020,0.8720167630129791
9261,(주)한진중공업홀딩스,003480,2021,0.8740585973149433
9262,(주)한진칼,180640,2013,0.78432928220103
9263,(주)한진칼,180640,2014,0.9917201185963989
9264,(주)한진칼,180640,2015,0.8071979287276743
9265,(주)한진칼,180640,2016,0.9262256879320375
9266,(주)한진칼,180640,2017,0.7763195806102706
9267,(주)한진칼,180640,2018,1.0347963207112867
9268,(주)한진칼,180640,2019,1.3488970164206642
9269,(주)한진칼,180640,2020,1.7351271488976803
9270,(주)한진칼,180640,2021,1.6033276830770353
9271,(주)한진피앤씨,061460,2011,1.4038886227586886
9272,(주)한진해운,117930,2011,0.9332117064739615
9273,(주)한진해운,117930,2012,1.013804906816121
9274,(주)한진해운,117930,2013,1.0107673427029011
9275,(주)한진해운,117930,2014,1.0830320370879016
9276,(주)한진해운,117930,2015,1.0185528759071445
9277,(주)한창,005110,2011,0.7169805741456947
9278,(주)한창,005110,2012,0.8563139162191863
9279,(주)한창,005110,2013,0.810704499360229
9280,(주)한창,005110,2014,1.2548983294807659
9281,(주)한창,005110,2015,2.6125861321187407
9282,(주)한창,005110,2016,2.8580637344807633
9283,(주)한창,005110,2017,1.178513807624735
9284,(주)한창,005110,2018,1.2952892651909027
9285,(주)한창,005110,2019,1.7550706364064759
9286,(주)한창,005110,2020,1.4692189010782668
9287,(주)한창,005110,2021,1.2785447489923136
9288,(주)한컴라이프케어,372910,2021,1.6269345417832546
9289,(주)한컴위드,054920,2011,0.4373273763144546
9290,(주)한컴위드,054920,2012,0.7697403815813695
9291,(주)한컴위드,054920,2018,0.8324181652468088
9292,(주)한컴위드,054920,2019,0.714356106601891
9293,(주)한컴위드,054920,2020,1.212426564596936
9294,(주)한컴위드,054920,2021,1.5945503918672284
9295,(주)한컴지엠디,077280,2011,0.7011511585766764
9296,(주)한컴지엠디,077280,2012,0.6888862434204275
9297,(주)한컴지엠디,077280,2013,0.7179535841684485
9298,(주)한컴지엠디,077280,2014,0.8139138536982141
9299,(주)한컴지엠디,077280,2015,0.8616083361248122
9300,(주)한컴지엠디,077280,2016,0.9344782350634451
9301,(주)한컴지엠디,077280,2017,0.8105257263882245
9302,(주)한컴지엠디,077280,2018,0.7156726849368054
9303,(주)한탑,002680,2011,1.1178721376275842
9304,(주)한탑,002680,2012,1.0214982860388657
9305,(주)한탑,002680,2013,0.9046509583564888
9306,(주)한탑,002680,2014,0.9165032655479468
9307,(주)한탑,002680,2015,0.938845522330791
9308,(주)한탑,002680,2016,1.0073832136617238
9309,(주)한탑,002680,2017,0.9466626043531206
9310,(주)한탑,002680,2018,1.0631058462620808
9311,(주)한탑,002680,2019,1.0352146963505198
9312,(주)한탑,002680,2020,1.1580279693326405
9313,(주)한탑,002680,2021,0.8809483008783713
9314,(주)한프,066110,2011,0.7526801083967328
9315,(주)한프,066110,2012,0.7352483594236492
9316,(주)한프,066110,2013,1.0269420815899697
9317,(주)한프,066110,2014,1.2172587312786523
9318,(주)한프,066110,2015,0.9206775037336805
9319,(주)한프,066110,2016,1.976796947617713
9320,(주)한프,066110,2017,1.2058952557117717
9321,(주)한프,066110,2018,1.3729488050336862
9322,(주)한프,066110,2020,1.215852400817287
9323,(주)한프,066110,2021,1.2938305837479482
9324,(주)한화,000880,2011,0.839654938611041
9325,(주)한화,000880,2012,0.8212247851948862
9326,(주)한화,000880,2013,0.9298561207740269
9327,(주)한화,000880,2014,0.9204345788146755
9328,(주)한화,000880,2015,0.9262094055972052
9329,(주)한화,000880,2016,0.9253451205495569
9330,(주)한화,000880,2017,0.919540148994652
9331,(주)한화,000880,2018,0.91378240582491
9332,(주)한화,000880,2019,0.9099897857986523
9333,(주)한화,000880,2020,0.9136365438497274
9334,(주)한화,000880,2021,0.9078104212501639
9335,(주)해피드림,065180,2013,0.8068136011958131
9336,(주)핸디소프트,220180,2016,1.3405421587183275
9337,(주)핸디소프트,220180,2017,1.2080326902764116
9338,(주)핸디소프트,220180,2018,1.5170172839101634
9339,(주)핸디소프트,220180,2019,0.7857245438507153
9340,(주)행남사,008800,2011,1.1516837713559989
9341,(주)행남사,008800,2012,0.8818308610511515
9342,(주)행남사,008800,2013,0.7626709551693645
9343,(주)행남사,008800,2014,0.8487801554992069
9344,(주)행남사,008800,2015,1.4240079673467323
9345,(주)행남사,008800,2016,2.3113953762731403
9346,(주)행남사,008800,2017,1.438274300414903
9347,(주)행남사,008800,2018,1.312263598642373
9348,(주)행남사,008800,2019,2.135105424335174
9349,(주)행남사,008800,2020,2.9249373869095647
9350,(주)허메스홀딩스,012400,2011,1.1201061166642017
9351,(주)헥토이노베이션,214180,2016,1.3699108727990261
9352,(주)헥토이노베이션,214180,2017,1.8165223128776196
9353,(주)헥토이노베이션,214180,2018,1.298041171025822
9354,(주)헥토이노베이션,214180,2019,0.916964564083446
9355,(주)헥토이노베이션,214180,2020,0.9193141252539936
9356,(주)헥토이노베이션,214180,2021,0.973414712065498
9357,(주)헥토파이낸셜,234340,2020,1.825876042676306
9358,(주)헥토파이낸셜,234340,2021,1.5333280198617456
9359,(주)헬릭스미스,084990,2011,2.4906775099752405
9360,(주)헬릭스미스,084990,2012,5.354505261823832
9361,(주)헬릭스미스,084990,2013,7.70308789047523
9362,(주)헬릭스미스,084990,2018,12.478847340186542
9363,(주)헬릭스미스,084990,2019,5.311943545454601
9364,(주)헬릭스미스,084990,2020,2.6661511537279594
9365,(주)헬릭스미스,084990,2021,3.2345785147764423
9366,(주)현대공업,170030,2013,1.1134474331197917
9367,(주)현대공업,170030,2014,1.1766242709504597
9368,(주)현대공업,170030,2015,1.0242914824419382
9369,(주)현대공업,170030,2016,0.882014397745024
9370,(주)현대공업,170030,2017,0.7599385144551151
9371,(주)현대공업,170030,2018,0.5713762771922153
9372,(주)현대공업,170030,2019,0.6118427807259047
9373,(주)현대공업,170030,2020,1.2012984432419964
9374,(주)현대공업,170030,2021,0.9229381813755536
9375,(주)현대그린푸드,005440,2011,1.169273154322767
9376,(주)현대그린푸드,005440,2012,1.1878052808096828
9377,(주)현대그린푸드,005440,2013,1.1121487753059347
9378,(주)현대그린푸드,005440,2014,1.2001886386524319
9379,(주)현대그린푸드,005440,2015,1.4652654158043472
9380,(주)현대그린푸드,005440,2016,0.9645654216416907
9381,(주)현대그린푸드,005440,2017,0.7943239167175137
9382,(주)현대그린푸드,005440,2018,0.7357155631636147
9383,(주)현대그린푸드,005440,2019,0.6740085333160758
9384,(주)현대그린푸드,005440,2020,0.5578699261857019
9385,(주)현대그린푸드,005440,2021,0.5529435817320989
9386,(주)현대리바트,079430,2011,0.8616014542982419
9387,(주)현대리바트,079430,2012,0.7399945230036599
9388,(주)현대리바트,079430,2013,1.0171518964394997
9389,(주)현대리바트,079430,2014,2.1894861099356984
9390,(주)현대리바트,079430,2015,2.020460611144364
9391,(주)현대리바트,079430,2016,1.3344194036452217
9392,(주)현대리바트,079430,2017,1.3337274655359583
9393,(주)현대리바트,079430,2018,0.9322846182483687
9394,(주)현대리바트,079430,2019,0.7521012346897757
9395,(주)현대리바트,079430,2020,0.793442403276843
9396,(주)현대리바트,079430,2021,0.784114068786218
9397,(주)현대미포조선,010620,2011,0.8654416265042344
9398,(주)현대미포조선,010620,2012,0.8749778663528079
9399,(주)현대미포조선,010620,2013,1.026052967912766
9400,(주)현대미포조선,010620,2014,0.9519324644554241
9401,(주)현대미포조선,010620,2015,0.9300544809283534
9402,(주)현대미포조선,010620,2016,0.9002950637632918
9403,(주)현대미포조선,010620,2017,0.9377625069895685
9404,(주)현대미포조선,010620,2018,1.0629708413929244
9405,(주)현대미포조선,010620,2019,0.8406595983149043
9406,(주)현대미포조선,010620,2020,0.883407265970368
9407,(주)현대미포조선,010620,2021,1.1664054996267053
9408,(주)현대바이오랜드,052260,2011,1.8583441538899044
9409,(주)현대바이오랜드,052260,2012,1.7672912069364815
9410,(주)현대바이오랜드,052260,2013,1.3599151622560441
9411,(주)현대바이오랜드,052260,2014,2.3323232758073624
9412,(주)현대바이오랜드,052260,2015,2.747022803314719
9413,(주)현대바이오랜드,052260,2016,1.770709558682779
9414,(주)현대바이오랜드,052260,2017,1.885547647032922
9415,(주)현대바이오랜드,052260,2018,1.4534197891202292
9416,(주)현대바이오랜드,052260,2019,1.7169100221051254
9417,(주)현대바이오랜드,052260,2020,2.1712898765813406
9418,(주)현대바이오랜드,052260,2021,1.7322111785612184
9419,(주)현대백화점,069960,2011,1.1821566289514787
9420,(주)현대백화점,069960,2012,1.0734606397555555
9421,(주)현대백화점,069960,2013,1.035090853554358
9422,(주)현대백화점,069960,2014,0.8413849194217491
9423,(주)현대백화점,069960,2015,0.8215434763601145
9424,(주)현대백화점,069960,2016,0.7380175143390443
9425,(주)현대백화점,069960,2017,0.6753101445311689
9426,(주)현대백화점,069960,2018,0.6194598133949555
9427,(주)현대백화점,069960,2019,0.5997172257700067
9428,(주)현대백화점,069960,2020,0.6148576195098426
9429,(주)현대백화점,069960,2021,0.6104014768451851
9430,(주)현대에버다임,041440,2011,0.8203934141921143
9431,(주)현대에버다임,041440,2012,0.9631106468630763
9432,(주)현대에버다임,041440,2013,1.0086507402438987
9433,(주)현대에버다임,041440,2014,0.9713099662896901
9434,(주)현대에버다임,041440,2015,1.083845340933104
9435,(주)현대에버다임,041440,2016,1.0493064745242204
9436,(주)현대에버다임,041440,2017,0.958934251236585
9437,(주)현대에버다임,041440,2018,0.6902858927617906
9438,(주)현대에버다임,041440,2019,0.6035246764892412
9439,(주)현대에버다임,041440,2020,0.5805161070441097
9440,(주)현대에버다임,041440,2021,0.7064279662174576
9441,(주)현대이지웰,090850,2015,2.4695983618919297
9442,(주)현대이지웰,090850,2016,1.7733441898813669
9443,(주)현대이지웰,090850,2017,1.3599547880111185
9444,(주)현대이지웰,090850,2018,1.5720191742052794
9445,(주)현대이지웰,090850,2019,1.7984996915501708
9446,(주)현대이지웰,090850,2020,2.502971963465124
9447,(주)현대퓨처넷,126560,2011,0.6806707469564468
9448,(주)현대퓨처넷,126560,2012,0.8087725543839503
9449,(주)현대퓨처넷,126560,2013,0.7945252880605916
9450,(주)현대퓨처넷,126560,2014,0.8406473643843161
9451,(주)현대퓨처넷,126560,2015,0.6624778166124556
9452,(주)현대퓨처넷,126560,2016,0.7290212139815074
9453,(주)현대퓨처넷,126560,2017,0.6831577377104305
9454,(주)현대퓨처넷,126560,2018,0.7018026664609267
9455,(주)현대퓨처넷,126560,2019,0.5661130337392262
9456,(주)현대퓨처넷,126560,2020,0.5977828672442562
9457,(주)현대퓨처넷,126560,2021,0.6347010442679452
9458,(주)현대홈쇼핑,057050,2011,1.541589901350759
9459,(주)현대홈쇼핑,057050,2015,1.0176653808966358
9460,(주)현대홈쇼핑,057050,2016,0.9323524819901746
9461,(주)현대홈쇼핑,057050,2017,0.9712550665224056
9462,(주)현대홈쇼핑,057050,2018,0.8121316191038412
9463,(주)현대홈쇼핑,057050,2019,0.6978068118577351
9464,(주)현대홈쇼핑,057050,2020,0.693458197442284
9465,(주)현대홈쇼핑,057050,2021,0.5720370329233272
9466,(주)협진,138360,2014,1.590534812456055
9467,(주)협진,138360,2015,2.162071389164139
9468,(주)협진,138360,2016,1.4470421770195716
9469,(주)협진,138360,2017,5.86716106807584
9470,(주)협진,138360,2018,2.1462433758831816
9471,(주)협진,138360,2019,2.5625443529364698
9472,(주)형지아이앤씨,011080,2014,1.0111237936964006
9473,(주)형지아이앤씨,011080,2015,1.1070794053518298
9474,(주)형지아이앤씨,011080,2016,1.1317086844449167
9475,(주)형지아이앤씨,011080,2017,1.3540935739227598
9476,(주)형지아이앤씨,011080,2019,1.015946137147873
9477,(주)형지아이앤씨,011080,2020,1.5799286886055377
9478,(주)형지아이앤씨,011080,2021,1.8118033674080778
9479,(주)형지엘리트,093240,2011,0.7419346158205106
9480,(주)형지엘리트,093240,2012,0.7996486211320764
9481,(주)형지엘리트,093240,2013,0.7351246977060983
9482,(주)형지엘리트,093240,2014,0.7231614456537417
9483,(주)형지엘리트,093240,2015,0.7349466770189286
9484,(주)형지엘리트,093240,2016,1.3519878767098064
9485,(주)형지엘리트,093240,2017,1.1591905623846677
9486,(주)형지엘리트,093240,2018,1.1790637599055371
9487,(주)형지엘리트,093240,2019,0.9578523714926975
9488,(주)형지엘리트,093240,2020,0.7656935118764042
9489,(주)형지엘리트,093240,2021,1.8613290082205738
9490,(주)혜인,003010,2011,0.7352451161506584
9491,(주)혜인,003010,2012,0.7536948629734916
9492,(주)혜인,003010,2013,0.775645291650118
9493,(주)혜인,003010,2014,0.7904959387471993
9494,(주)혜인,003010,2015,0.7865591385946692
9495,(주)혜인,003010,2016,0.8286538514424777
9496,(주)혜인,003010,2017,0.7864194566816937
9497,(주)혜인,003010,2018,0.9073738547879499
9498,(주)혜인,003010,2019,0.8208042945940199
9499,(주)혜인,003010,2020,0.8520543353990444
9500,(주)혜인,003010,2021,0.8392034549770586
9501,(주)호텔신라,008770,2011,1.6473688977229204
9502,(주)호텔신라,008770,2012,1.7124608250642672
9503,(주)호텔신라,008770,2013,2.1494544199872285
9504,(주)호텔신라,008770,2014,2.4479904391308147
9505,(주)호텔신라,008770,2015,2.1742848714960132
9506,(주)호텔신라,008770,2016,1.6231503161953835
9507,(주)호텔신라,008770,2017,2.177359223478997
9508,(주)호텔신라,008770,2018,1.9956918886439707
9509,(주)호텔신라,008770,2019,1.6774249698909127
9510,(주)호텔신라,008770,2020,1.8956121086801014
9511,(주)호텔신라,008770,2021,1.915645537092664
9512,(주)홈센타홀딩스,060560,2011,1.0027740632469615
9513,(주)홈센타홀딩스,060560,2012,0.8565178689472662
9514,(주)홈센타홀딩스,060560,2013,0.872663899084064
9515,(주)홈센타홀딩스,060560,2014,0.7532101469807908
9516,(주)홈센타홀딩스,060560,2015,0.7965734415274216
9517,(주)홈센타홀딩스,060560,2016,0.8712792015114831
9518,(주)홈센타홀딩스,060560,2017,0.9702529953305411
9519,(주)홈센타홀딩스,060560,2018,0.941641483185
9520,(주)홈센타홀딩스,060560,2019,0.9103641472712609
9521,(주)홈센타홀딩스,060560,2020,0.8357242684670233
9522,(주)홈센타홀딩스,060560,2021,0.8976763544418683
9523,(주)홈캐스트,064240,2011,1.0156088334129616
9524,(주)홈캐스트,064240,2012,0.9933158610251788
9525,(주)홈캐스트,064240,2013,1.0023558711190856
9526,(주)홈캐스트,064240,2014,2.0156897476060167
9527,(주)홈캐스트,064240,2015,1.8472963212705544
9528,(주)홈캐스트,064240,2016,4.366589997363086
9529,(주)홈캐스트,064240,2017,4.725679821692605
9530,(주)홈캐스트,064240,2018,1.546178420659715
9531,(주)홈캐스트,064240,2019,1.5510072194166151
9532,(주)홈캐스트,064240,2020,1.192492652420419
9533,(주)화승알앤에이,378850,2021,1.096245420885777
9534,(주)화승엔터프라이즈,241590,2016,1.4797048187124155
9535,(주)화승엔터프라이즈,241590,2017,1.704745094288792
9536,(주)화승엔터프라이즈,241590,2018,1.456865582133969
9537,(주)화승엔터프라이즈,241590,2019,1.6351318380010884
9538,(주)화승엔터프라이즈,241590,2020,1.2550877794112538
9539,(주)화승엔터프라이즈,241590,2021,1.327509996966296
9540,(주)화승인더스트리,006060,2011,0.8067272201950915
9541,(주)화승인더스트리,006060,2012,0.7994356492211817
9542,(주)화승인더스트리,006060,2013,0.8994083481572248
9543,(주)화승인더스트리,006060,2014,0.8824246643428909
9544,(주)화승인더스트리,006060,2015,1.370997532915088
9545,(주)화승인더스트리,006060,2016,1.3157995223104721
9546,(주)화승인더스트리,006060,2017,1.2964736202349958
9547,(주)화승인더스트리,006060,2018,1.0079113932494699
9548,(주)화승인더스트리,006060,2019,1.1211943366795787
9549,(주)화승인더스트리,006060,2020,0.8381268872512492
9550,(주)화승인더스트리,006060,2021,0.814889980481092
9551,(주)화승코퍼레이션,013520,2011,0.8572416822221086
9552,(주)화승코퍼레이션,013520,2012,0.8258789715158353
9553,(주)화승코퍼레이션,013520,2013,0.9212492524156403
9554,(주)화승코퍼레이션,013520,2014,0.9956261862503657
9555,(주)화승코퍼레이션,013520,2015,0.975655126700934
9556,(주)화승코퍼레이션,013520,2016,0.9212233225106343
9557,(주)화승코퍼레이션,013520,2017,0.9175940972672457
9558,(주)화승코퍼레이션,013520,2018,0.916504744203919
9559,(주)화승코퍼레이션,013520,2019,0.899007336136637
9560,(주)화승코퍼레이션,013520,2020,0.9372815100643069
9561,(주)화승코퍼레이션,013520,2021,0.9187810912742156
9562,(주)화신,010690,2011,1.1251234709291518
9563,(주)화신,010690,2012,0.993096842180763
9564,(주)화신,010690,2013,1.096888971045891
9565,(주)화신,010690,2014,0.8856697256318258
9566,(주)화신,010690,2015,0.8383977057986355
9567,(주)화신,010690,2016,0.8151244982365617
9568,(주)화신,010690,2017,0.7681217717522086
9569,(주)화신,010690,2018,0.7485531824577552
9570,(주)화신,010690,2019,0.7684160204089083
9571,(주)화신,010690,2020,0.8182693332872227
9572,(주)화신,010690,2021,0.9953085066485747
9573,(주)화신테크,086250,2014,0.6407750033172048
9574,(주)화신테크,086250,2015,0.8346323716259719
9575,(주)화신테크,086250,2016,0.9203509277988866
9576,(주)화신테크,086250,2017,0.7875439946022718
9577,(주)화신테크,086250,2020,1.4588996616747743
9578,(주)화진,134780,2011,1.063549880274905
9579,(주)화진,134780,2012,1.0476274486717698
9580,(주)화진,134780,2013,1.1675029289880046
9581,(주)화진,134780,2014,0.9995033169744235
9582,(주)화진,134780,2015,0.8571913958147819
9583,(주)화진,134780,2016,0.9925330953992532
9584,(주)화진,134780,2017,1.451365500586865
9585,(주)화진,134780,2018,1.4874694689205947
9586,(주)화진,134780,2019,1.99643307648127
9587,(주)황금에스티,032560,2011,0.6200524462182072
9588,(주)황금에스티,032560,2012,0.5450913342388852
9589,(주)황금에스티,032560,2013,0.5600075267371972
9590,(주)황금에스티,032560,2014,0.5719910236796517
9591,(주)황금에스티,032560,2015,0.6241935081665733
9592,(주)황금에스티,032560,2016,0.7403253138469923
9593,(주)황금에스티,032560,2017,0.6538139253627603
9594,(주)황금에스티,032560,2018,0.6160827198692966
9595,(주)황금에스티,032560,2019,0.5241654106149699
9596,(주)황금에스티,032560,2020,0.5822180153534585
9597,(주)황금에스티,032560,2021,0.5401683051980848
9598,(주)효성,004800,2011,0.9310785404309044
9599,(주)효성,004800,2012,0.9625062024276643
9600,(주)효성,004800,2013,0.9798189354699821
9601,(주)효성,004800,2014,0.9646198066896048
9602,(주)효성,004800,2015,1.049427834603056
9603,(주)효성,004800,2016,1.097816034464075
9604,(주)효성,004800,2017,1.062094569779875
9605,(주)효성,004800,2018,0.7576601065704702
9606,(주)효성,004800,2019,0.8461117708757154
9607,(주)효성,004800,2020,0.815743687034086
9608,(주)효성,004800,2021,0.8303740277922782
9609,(주)후성,093370,2011,2.832637628661817
9610,(주)후성,093370,2012,1.8449018571538327
9611,(주)후성,093370,2013,1.5244721064203628
