,회사명,거래소코드,회계년도,보통주식비율,외국인_주식분포비율
6792,(주)에스엘바이오닉스,214310,2018,12.73,2.96
6793,(주)에스엘바이오닉스,214310,2019,9.86,2.41
6794,(주)에스엘바이오닉스,214310,2020,13.56,0
6795,(주)에스엘바이오닉스,214310,2021,7.42,0
6796,(주)에스엠라이프디자인그룹,63440,2011,17.43,0.46
6797,(주)에스엠라이프디자인그룹,63440,2012,10.72,0.34
6798,(주)에스엠라이프디자인그룹,63440,2013,14.67,0.13
6799,(주)에스엠라이프디자인그룹,63440,2014,11.1,4.04
6800,(주)에스엠라이프디자인그룹,63440,2015,8.81,9.86
6801,(주)에스엠라이프디자인그룹,63440,2016,46.79,2.29
6802,(주)에스엠라이프디자인그룹,63440,2017,44.23,1.17
6803,(주)에스엠라이프디자인그룹,63440,2018,31.01,0
6804,(주)에스엠라이프디자인그룹,63440,2019,32.3,5.4
6805,(주)에스엠라이프디자인그룹,63440,2020,32,0
6806,(주)에스엠라이프디자인그룹,63440,2021,31.53,0
6807,(주)에스엠벡셀,10580,2011,28.53,0.1
6808,(주)에스엠벡셀,10580,2012,28.51,0.01
6809,(주)에스엠벡셀,10580,2013,28.51,0.02
6810,(주)에스엠벡셀,10580,2014,28.51,0.03
6811,(주)에스엠벡셀,10580,2015,25.74,0.71
6812,(주)에스엠벡셀,10580,2016,18.12,0.34
6813,(주)에스엠벡셀,10580,2017,20.62,0.36
6814,(주)에스엠벡셀,10580,2018,22.45,0.8
6815,(주)에스엠벡셀,10580,2019,22.93,0.37
6816,(주)에스엠벡셀,10580,2020,9.59,0.91
6817,(주)에스엠벡셀,10580,2021,73.07,0.64
6818,(주)에스엠엔터테인먼트,41510,2011,21.97,8.24
6819,(주)에스엠엔터테인먼트,41510,2012,21.5,17.97
6820,(주)에스엠엔터테인먼트,41510,2013,21.27,10.67
6821,(주)에스엠엔터테인먼트,41510,2014,21.27,11.18
6822,(주)에스엠엔터테인먼트,41510,2015,21.09,10.48
6823,(주)에스엠엔터테인먼트,41510,2016,20.19,10.53
6824,(주)에스엠엔터테인먼트,41510,2017,20.19,17.05
6825,(주)에스엠엔터테인먼트,41510,2018,19.52,22.01
6826,(주)에스엠엔터테인먼트,41510,2019,19.27,17.05
6827,(주)에스엠엔터테인먼트,41510,2020,19.4,16.32
6828,(주)에스엠엔터테인먼트,41510,2021,18.88,16.33
6829,(주)에스엠컬처앤콘텐츠,48550,2011,18.55,0.52
6830,(주)에스엠컬처앤콘텐츠,48550,2012,43.98,0.69
6831,(주)에스엠컬처앤콘텐츠,48550,2013,39.6,0.68
6832,(주)에스엠컬처앤콘텐츠,48550,2014,40.07,2.16
6833,(주)에스엠컬처앤콘텐츠,48550,2015,40.01,2.25
6834,(주)에스엠컬처앤콘텐츠,48550,2016,40.01,2.6
6835,(주)에스엠컬처앤콘텐츠,48550,2017,32.81,2.86
6836,(주)에스엠컬처앤콘텐츠,48550,2018,32.81,3.53
6837,(주)에스엠컬처앤콘텐츠,48550,2019,32.81,3.69
6838,(주)에스엠컬처앤콘텐츠,48550,2020,32.46,2.92
6839,(주)에스엠컬처앤콘텐츠,48550,2021,31.76,3.07
6840,(주)에스엠코어,7820,2011,36.05,3.19
6841,(주)에스엠코어,7820,2012,36.9,5.4
6842,(주)에스엠코어,7820,2013,36.14,0.73
6843,(주)에스엠코어,7820,2014,36.22,1.23
6844,(주)에스엠코어,7820,2015,34.39,8.39
6845,(주)에스엠코어,7820,2016,34.39,5.93
6846,(주)에스엠코어,7820,2017,43.77,1.15
6847,(주)에스엠코어,7820,2018,37.77,1.4
6848,(주)에스엠코어,7820,2019,26.65,2.79
6849,(주)에스엠코어,7820,2020,26.65,2.39
6850,(주)에스엠코어,7820,2021,26.97,2.21
6851,(주)에스와이이노베이션,194860,2012,0,0
6852,(주)에스와이이노베이션,194860,2013,0,0
6853,(주)에스와이이노베이션,194860,2014,93.1,0
6854,(주)에스와이이노베이션,194860,2015,90.16,0
6855,(주)에스와이제이,251540,2015,0,0
6856,(주)에스와이제이,251540,2016,0,0
6857,(주)에스와이제이,251540,2017,36.28,0
6858,(주)에스와이코퍼레이션,8080,2011,10.51,3.49
6859,(주)에스와이코퍼레이션,8080,2012,6.32,0
6860,(주)에스원,12750,2011,24.66,42.23
6861,(주)에스원,12750,2012,24.66,49.98
6862,(주)에스원,12750,2013,25.65,50.84
6863,(주)에스원,12750,2014,25.65,47.44
6864,(주)에스원,12750,2015,25.65,47.43
6865,(주)에스원,12750,2016,25.65,49.89
6866,(주)에스원,12750,2017,25.65,52.57
6867,(주)에스원,12750,2018,25.65,55.6
6868,(주)에스원,12750,2019,25.65,54.22
6869,(주)에스원,12750,2020,25.65,55.53
6870,(주)에스원,12750,2021,25.65,52.94
6871,(주)에스제이그룹,306040,2016,0,0
6872,(주)에스제이그룹,306040,2017,0,0
6873,(주)에스제이그룹,306040,2018,0,0
6874,(주)에스제이그룹,306040,2019,51.69,0.89
6875,(주)에스제이그룹,306040,2020,51.79,3.01
6876,(주)에스제이그룹,306040,2021,51.83,5.81
6877,(주)에스제이엠,123700,2011,58.73,10.76
6878,(주)에스제이엠,123700,2012,58.47,11.55
6879,(주)에스제이엠,123700,2013,53.03,11.79
6880,(주)에스제이엠,123700,2014,53.03,11.82
6881,(주)에스제이엠,123700,2015,53.03,12.21
6882,(주)에스제이엠,123700,2016,53.03,14.35
6883,(주)에스제이엠,123700,2017,53.03,13.95
6884,(주)에스제이엠,123700,2018,53.03,12.75
6885,(주)에스제이엠,123700,2019,53.03,13.06
6886,(주)에스제이엠,123700,2020,53.03,11.94
6887,(주)에스제이엠,123700,2021,53.03,13.22
6888,(주)에스제이엠홀딩스,25530,2011,63.9,10.55
6889,(주)에스제이엠홀딩스,25530,2012,63.9,10.29
6890,(주)에스제이엠홀딩스,25530,2013,63.9,10.16
6891,(주)에스제이엠홀딩스,25530,2014,63.9,10.36
6892,(주)에스제이엠홀딩스,25530,2015,63.9,10.59
6893,(주)에스제이엠홀딩스,25530,2016,63.9,10.23
6894,(주)에스제이엠홀딩스,25530,2017,63.9,10.68
6895,(주)에스제이엠홀딩스,25530,2018,63.9,9.88
6896,(주)에스제이엠홀딩스,25530,2019,63.9,6.99
6897,(주)에스제이엠홀딩스,25530,2020,63.9,5.56
6898,(주)에스제이엠홀딩스,25530,2021,63.9,6.48
6899,(주)에스제이케이,80440,2011,36.67,0.23
6900,(주)에스제이케이,80440,2012,37.43,0.14
6901,(주)에스제이케이,80440,2013,30.84,0.66
6902,(주)에스제이케이,80440,2014,29.51,0.24
6903,(주)에스제이케이,80440,2015,24.73,0.79
6904,(주)에스제이케이,80440,2016,18.53,0.28
6905,(주)에스제이케이,80440,2017,12.6,0.32
6906,(주)에스제이케이,80440,2018,16.7,0.71
6907,(주)에스제이케이,80440,2019,6.12,1.09
6908,(주)에스지글로벌,1380,2011,84.86,0
6909,(주)에스지글로벌,1380,2012,84.86,0
6910,(주)에스지글로벌,1380,2013,84.86,0
6911,(주)에스지글로벌,1380,2014,84.86,0
6912,(주)에스지글로벌,1380,2015,82.94,0.23
6913,(주)에스지글로벌,1380,2016,82.94,0.46
6914,(주)에스지글로벌,1380,2017,77.17,0.12
6915,(주)에스지글로벌,1380,2018,61.61,0.09
6916,(주)에스지글로벌,1380,2019,58.6,2.4
6917,(주)에스지글로벌,1380,2020,58.53,1
6918,(주)에스지글로벌,1380,2021,58.53,4.82
6919,(주)에스지세계물산,4060,2011,53.35,0.38
6920,(주)에스지세계물산,4060,2012,53.35,3.48
6921,(주)에스지세계물산,4060,2013,53.35,2.83
6922,(주)에스지세계물산,4060,2014,53.35,1.83
6923,(주)에스지세계물산,4060,2015,53.33,2.27
6924,(주)에스지세계물산,4060,2016,53.33,1.03
6925,(주)에스지세계물산,4060,2017,52.09,1.66
6926,(주)에스지세계물산,4060,2018,50.61,1.97
6927,(주)에스지세계물산,4060,2019,50.61,3.47
6928,(주)에스지세계물산,4060,2020,50.61,2.01
6929,(주)에스지세계물산,4060,2021,50.61,1.74
6930,(주)에스지엔지,40610,2011,51.58,0.02
6931,(주)에스지엔지,40610,2012,51.49,0.05
6932,(주)에스지엔지,40610,2013,51.46,4.74
6933,(주)에스지엔지,40610,2014,51.42,3.55
6934,(주)에스지엔지,40610,2015,50.49,4.09
6935,(주)에스지엔지,40610,2016,50.5,2.96
6936,(주)에스지엔지,40610,2017,48.85,4.89
6937,(주)에스지엔지,40610,2018,48.85,2.02
6938,(주)에스지엔지,40610,2019,48.86,3.56
6939,(주)에스지엔지,40610,2020,48.87,2.24
6940,(주)에스지엔지,40610,2021,48.87,1.91
6941,(주)에스코넥,96630,2011,19.78,0.5
6942,(주)에스코넥,96630,2012,15.89,0.1
6943,(주)에스코넥,96630,2013,17.9,0.12
6944,(주)에스코넥,96630,2014,17.83,3.24
6945,(주)에스코넥,96630,2015,17.83,1.38
6946,(주)에스코넥,96630,2016,18.74,4.95
6947,(주)에스코넥,96630,2017,19.37,3.41
6948,(주)에스코넥,96630,2018,19.37,3.3
6949,(주)에스코넥,96630,2019,19.37,2.46
6950,(주)에스코넥,96630,2020,19.37,2.03
6951,(주)에스코넥,96630,2021,19.1,2.08
6952,(주)에스텍파마,41910,2011,27.51,0.27
6953,(주)에스텍파마,41910,2012,22.9,6.24
6954,(주)에스텍파마,41910,2013,24.6,0.98
6955,(주)에스텍파마,41910,2014,24.64,1.05
6956,(주)에스텍파마,41910,2015,24.05,1.28
6957,(주)에스텍파마,41910,2016,23.5,4.13
6958,(주)에스텍파마,41910,2017,24.26,2.67
6959,(주)에스텍파마,41910,2018,24.02,4.34
6960,(주)에스텍파마,41910,2019,24.93,1.22
6961,(주)에스텍파마,41910,2020,24.93,1.12
6962,(주)에스텍파마,41910,2021,24.91,1.75
6963,(주)에스티아이,39440,2011,28.12,0.3
6964,(주)에스티아이,39440,2012,28.66,0.42
6965,(주)에스티아이,39440,2013,28.28,0.56
6966,(주)에스티아이,39440,2014,28.28,1.74
6967,(주)에스티아이,39440,2015,27.4,3.18
6968,(주)에스티아이,39440,2016,27.15,7.76
6969,(주)에스티아이,39440,2017,27.06,19.21
6970,(주)에스티아이,39440,2018,27.43,4.94
6971,(주)에스티아이,39440,2019,27.05,5.92
6972,(주)에스티아이,39440,2020,27.05,5.75
6973,(주)에스티아이,39440,2021,27.05,7.56
6974,(주)에스티오,98660,2011,65.34,0.08
6975,(주)에스티오,98660,2012,65.34,0.02
6976,(주)에스티오,98660,2013,65.34,0
6977,(주)에스티오,98660,2014,66.75,0.08
6978,(주)에스티오,98660,2015,66.75,0.17
6979,(주)에스티오,98660,2016,66.75,0.24
6980,(주)에스티오,98660,2017,66.78,0.04
6981,(주)에스티오,98660,2018,66.78,0.1
6982,(주)에스티오,98660,2019,67.75,0.15
6983,(주)에스티오,98660,2020,67.73,0.28
6984,(주)에스티오,98660,2021,70.99,1.55
6985,(주)에스티큐브,52020,2011,16.4,0.2
6986,(주)에스티큐브,52020,2012,16.4,0.38
6987,(주)에스티큐브,52020,2013,14.05,11.96
6988,(주)에스티큐브,52020,2014,10.64,9.93
6989,(주)에스티큐브,52020,2015,17.25,7.91
6990,(주)에스티큐브,52020,2016,15.49,4.02
6991,(주)에스티큐브,52020,2017,12.81,0.68
6992,(주)에스티큐브,52020,2018,7,0.85
6993,(주)에스티큐브,52020,2019,9.47,2.92
6994,(주)에스티큐브,52020,2020,8.73,3.21
6995,(주)에스티큐브,52020,2021,5.58,3.51
6996,(주)에스폴리텍,50760,2011,30.25,0.09
6997,(주)에스폴리텍,50760,2012,30.25,0.37
6998,(주)에스폴리텍,50760,2013,31.84,0.11
6999,(주)에스폴리텍,50760,2014,31.84,0.03
7000,(주)에스폴리텍,50760,2015,32.18,0.21
7001,(주)에스폴리텍,50760,2016,32.16,2.58
7002,(주)에스폴리텍,50760,2017,32.18,1.85
7003,(주)에스폴리텍,50760,2018,32.18,0.95
7004,(주)에스폴리텍,50760,2019,32.18,5.74
7005,(주)에스폴리텍,50760,2020,31.62,0.72
7006,(주)에스폴리텍,50760,2021,31.63,0.47
7007,(주)에스피시스템스,317830,2011,0,0
7008,(주)에스피시스템스,317830,2012,0,0
7009,(주)에스피시스템스,317830,2013,0,0
7010,(주)에스피시스템스,317830,2014,0,0
7011,(주)에스피시스템스,317830,2015,0,0
7012,(주)에스피시스템스,317830,2016,0,0
7013,(주)에스피시스템스,317830,2017,0,0
7014,(주)에스피시스템스,317830,2018,0,0
7015,(주)에스피시스템스,317830,2019,73.04,0.75
7016,(주)에스피시스템스,317830,2020,73.04,1.04
7017,(주)에스피시스템스,317830,2021,72.91,0.18
7018,(주)에스피씨삼립,5610,2011,72.83,1.26
7019,(주)에스피씨삼립,5610,2012,72.84,1.08
7020,(주)에스피씨삼립,5610,2013,72.86,0.69
7021,(주)에스피씨삼립,5610,2014,72.86,1.87
7022,(주)에스피씨삼립,5610,2015,72.86,3.47
7023,(주)에스피씨삼립,5610,2016,72.86,4.39
7024,(주)에스피씨삼립,5610,2017,72.84,4.72
7025,(주)에스피씨삼립,5610,2018,73.55,3.3
7026,(주)에스피씨삼립,5610,2019,73.55,3.43
7027,(주)에스피씨삼립,5610,2020,73.58,2.27
7028,(주)에스피씨삼립,5610,2021,73.58,2.29
7029,(주)에스피지,58610,2011,43.09,0.02
7030,(주)에스피지,58610,2012,43.17,0
7031,(주)에스피지,58610,2013,43.17,0.22
7032,(주)에스피지,58610,2014,38.82,0.73
7033,(주)에스피지,58610,2015,38.81,0.7
7034,(주)에스피지,58610,2016,39.61,1.22
7035,(주)에스피지,58610,2017,42.33,2.12
7036,(주)에스피지,58610,2018,41.11,2.44
7037,(주)에스피지,58610,2019,42.08,3.22
7038,(주)에스피지,58610,2020,42.87,3.66
7039,(주)에스피지,58610,2021,39.21,1.15
7040,(주)에쎈테크,43340,2011,49.65,0.77
7041,(주)에쎈테크,43340,2012,77.65,0
7042,(주)에쎈테크,43340,2013,77.65,0.01
7043,(주)에쎈테크,43340,2014,72.92,0
7044,(주)에쎈테크,43340,2015,72.36,0.88
7045,(주)에쎈테크,43340,2016,66.42,1.28
7046,(주)에쎈테크,43340,2017,70,0.59
7047,(주)에쎈테크,43340,2018,70,0.78
7048,(주)에쎈테크,43340,2019,70,0.7
7049,(주)에쎈테크,43340,2020,69.56,0.53
7050,(주)에쎈테크,43340,2021,68.83,2.63
7051,(주)에이디모터스,38120,2011,14.07,0
7052,(주)에이디칩스,54630,2011,11.59,0.2
7053,(주)에이디칩스,54630,2012,10.71,0.28
7054,(주)에이디칩스,54630,2013,10.71,0.2
7055,(주)에이디칩스,54630,2014,10.71,0.32
7056,(주)에이디칩스,54630,2015,5.06,0.55
7057,(주)에이디칩스,54630,2016,17.87,0.89
7058,(주)에이디칩스,54630,2017,9.89,0.56
7059,(주)에이디칩스,54630,2018,5.43,2.43
7060,(주)에이디칩스,54630,2019,4.97,3.26
7061,(주)에이디칩스,54630,2020,4.21,1.21
7062,(주)에이디칩스,54630,2021,4.12,2.76
7063,(주)에이디테크놀로지,200710,2011,0,0
7064,(주)에이디테크놀로지,200710,2012,0,0
7065,(주)에이디테크놀로지,200710,2013,0,0
7066,(주)에이디테크놀로지,200710,2014,36.18,0
7067,(주)에이디테크놀로지,200710,2015,27.7,5.29
7068,(주)에이디테크놀로지,200710,2016,28.71,0.55
7069,(주)에이디테크놀로지,200710,2017,26.02,0.91
7070,(주)에이디테크놀로지,200710,2018,25.34,3.97
7071,(주)에이디테크놀로지,200710,2019,21.56,0.92
7072,(주)에이디테크놀로지,200710,2020,18.67,1.34
7073,(주)에이디테크놀로지,200710,2021,18.14,0.45
7074,(주)에이루트,96690,2011,49.81,0.01
7075,(주)에이루트,96690,2012,49.81,0.36
7076,(주)에이루트,96690,2013,49.81,0.28
7077,(주)에이루트,96690,2014,49.81,0.95
7078,(주)에이루트,96690,2015,30,0.41
7079,(주)에이루트,96690,2016,24.83,0.78
7080,(주)에이루트,96690,2017,0,0.29
7081,(주)에이루트,96690,2018,13.91,1.97
7082,(주)에이루트,96690,2019,18.67,1.31
7083,(주)에이루트,96690,2020,10.37,0.81
7084,(주)에이루트,96690,2021,6.34,1.64
7085,(주)에이블씨엔씨,78520,2011,30.9,23.21
7086,(주)에이블씨엔씨,78520,2012,29.29,31.38
7087,(주)에이블씨엔씨,78520,2013,30.25,20.78
7088,(주)에이블씨엔씨,78520,2014,29.83,11.04
7089,(주)에이블씨엔씨,78520,2015,29.88,8.4
7090,(주)에이블씨엔씨,78520,2016,29.93,16.19
7091,(주)에이블씨엔씨,78520,2017,57.86,16.08
7092,(주)에이블씨엔씨,78520,2018,62.85,9.95
7093,(주)에이블씨엔씨,78520,2019,64.85,9.6
7094,(주)에이블씨엔씨,78520,2020,64.26,9.83
7095,(주)에이블씨엔씨,78520,2021,61.67,11.28
7096,(주)에이비프로바이오,195990,2011,0,0
7097,(주)에이비프로바이오,195990,2012,0,0
7098,(주)에이비프로바이오,195990,2013,0,0
7099,(주)에이비프로바이오,195990,2014,0,0
7100,(주)에이비프로바이오,195990,2015,48.18,7.43
7101,(주)에이비프로바이오,195990,2016,10.4,3.91
7102,(주)에이비프로바이오,195990,2017,11.68,3.22
7103,(주)에이비프로바이오,195990,2018,10.79,2.7
7104,(주)에이비프로바이오,195990,2019,12.49,2.63
7105,(주)에이비프로바이오,195990,2020,9.4,6.44
7106,(주)에이비프로바이오,195990,2021,11.82,7.3
7107,(주)에이스침대,3800,2011,79.88,0.12
7108,(주)에이스침대,3800,2012,79.56,0.6
7109,(주)에이스침대,3800,2013,79.56,2
7110,(주)에이스침대,3800,2014,79.56,2.85
7111,(주)에이스침대,3800,2015,79.56,2.92
7112,(주)에이스침대,3800,2016,79.56,2.92
7113,(주)에이스침대,3800,2017,79.56,3.24
7114,(주)에이스침대,3800,2018,79.56,3.27
7115,(주)에이스침대,3800,2019,79.56,3.29
7116,(주)에이스침대,3800,2020,79.56,3.52
7117,(주)에이스침대,3800,2021,79.56,4.01
7118,(주)에이스테크놀로지,88800,2011,38.34,0.05
7119,(주)에이스테크놀로지,88800,2012,38.34,0.11
7120,(주)에이스테크놀로지,88800,2013,36.17,0.63
7121,(주)에이스테크놀로지,88800,2014,33.18,1.59
7122,(주)에이스테크놀로지,88800,2015,33.09,0.52
7123,(주)에이스테크놀로지,88800,2016,33.46,2.49
7124,(주)에이스테크놀로지,88800,2017,32.34,2.67
7125,(주)에이스테크놀로지,88800,2018,27.23,4.23
7126,(주)에이스테크놀로지,88800,2019,23.5,1.01
7127,(주)에이스테크놀로지,88800,2020,21.89,5.11
7128,(주)에이스테크놀로지,88800,2021,20.6,4.83
7129,(주)에이스토리,241840,2012,0,0
7130,(주)에이스토리,241840,2013,0,0
7131,(주)에이스토리,241840,2016,0,0
7132,(주)에이스토리,241840,2017,0,0
7133,(주)에이스토리,241840,2018,0,0
7134,(주)에이스토리,241840,2019,26.32,0.35
7135,(주)에이스토리,241840,2020,26.32,15.6
7136,(주)에이스토리,241840,2021,25.73,1.8
7137,(주)에이엔피,15260,2011,19.04,0.87
7138,(주)에이엔피,15260,2012,13.61,0
7139,(주)에이엔피,15260,2013,19.73,0
7140,(주)에이엔피,15260,2014,23.45,0
7141,(주)에이엔피,15260,2015,22.02,0
7142,(주)에이엔피,15260,2016,19.67,0
7143,(주)에이엔피,15260,2017,19.55,0.23
7144,(주)에이엔피,15260,2018,16.71,2.5
7145,(주)에이엔피,15260,2019,16.71,0.43
7146,(주)에이엔피,15260,2020,15.26,0
7147,(주)에이엔피,15260,2021,14.91,0
7148,(주)에이제이에스,13340,2011,22.9,0.19
7149,(주)에이제이에스,13340,2012,19.4,0.22
7150,(주)에이제이에스,13340,2013,0,0
7151,(주)에이치디,102210,2011,61.63,0.06
7152,(주)에이치디,102210,2012,61.63,0.02
7153,(주)에이치디,102210,2013,58.61,0.97
7154,(주)에이치디,102210,2014,58.92,0.04
7155,(주)에이치디,102210,2015,57.55,0.08
7156,(주)에이치디,102210,2016,57.55,0.08
7157,(주)에이치디,102210,2017,57.55,0.45
7158,(주)에이치디,102210,2018,15.89,3.13
7159,(주)에이치디,102210,2019,15.89,3
7160,(주)에이치디,102210,2020,15.89,0
7161,(주)에이치비테크놀러지,78150,2011,16.84,0.77
7162,(주)에이치비테크놀러지,78150,2012,24.68,0.16
7163,(주)에이치비테크놀러지,78150,2013,32.83,0.85
7164,(주)에이치비테크놀러지,78150,2014,32.99,1.68
7165,(주)에이치비테크놀러지,78150,2015,32.94,3.77
7166,(주)에이치비테크놀러지,78150,2016,31.99,13.21
7167,(주)에이치비테크놀러지,78150,2017,31.41,8.11
7168,(주)에이치비테크놀러지,78150,2018,31.53,3.3
7169,(주)에이치비테크놀러지,78150,2019,31.53,2.88
7170,(주)에이치비테크놀러지,78150,2020,31.53,2.77
7171,(주)에이치비테크놀러지,78150,2021,31.51,5.31
7172,(주)에이치시티,72990,2011,0,0
7173,(주)에이치시티,72990,2012,0,0
7174,(주)에이치시티,72990,2013,0,0
7175,(주)에이치시티,72990,2014,0,0
7176,(주)에이치시티,72990,2015,0,0
7177,(주)에이치시티,72990,2016,38.29,0.24
7178,(주)에이치시티,72990,2017,38.29,0.24
7179,(주)에이치시티,72990,2018,36.63,0.44
7180,(주)에이치시티,72990,2019,36.63,3.4
7181,(주)에이치시티,72990,2020,37.7,5.86
7182,(주)에이치시티,72990,2021,35.37,8.56
7183,(주)에이치알에스,36640,2011,45.04,1.32
7184,(주)에이치알에스,36640,2012,45.04,0.52
7185,(주)에이치알에스,36640,2013,45.04,2.18
7186,(주)에이치알에스,36640,2014,45.04,0.99
