회사명,거래소코드,회계년도,상장일,[제조]자산(*)(IFRS연결),[제조]당기순이익(손실)(IFRS),[제조]      미처분이익잉여금(결손금)(IFRS)
에스케이디앤디(주),210980,2015/12,2015/06/23,755184959,20292505,81413255
에스케이디앤디(주),210980,2016/12,2015/06/23,1021405102,28165117,104780073
에스케이디앤디(주),210980,2017/12,2015/06/23,941320392,53668801,151934915
에스케이디앤디(주),210980,2018/12,2015/06/23,1490079875,55701837,160300025
에스케이디앤디(주),210980,2019/12,2015/06/23,1396932627,30707946,173671621
에스케이디앤디(주),210980,2020/12,2015/06/23,1712427674,60663252,221634870
에스케이디앤디(주),210980,2021/12,2015/06/23,1983430768,123398721,326251687
에스케이렌터카(주),068400,2012/12,2012/07/27,682227219,16373356,92799912
에스케이렌터카(주),068400,2013/12,2012/07/27,785727185,17396151,110196064
에스케이렌터카(주),068400,2014/12,2012/07/27,887193337,18651092,128847156
에스케이렌터카(주),068400,2015/12,2012/07/27,1033758137,18738282,147585438
에스케이렌터카(주),068400,2016/12,2012/07/27,1157648506,13292559,160900744
에스케이렌터카(주),068400,2017/12,2012/07/27,1216524911,13621199,177998621
에스케이렌터카(주),068400,2018/12,2012/07/27,1173209251,-342564,173318014
에스케이렌터카(주),068400,2019/12,2012/07/27,1645170544,15575297,187784628
에스케이렌터카(주),068400,2020/12,2012/07/27,2227147662,15517808,202436047
에스케이렌터카(주),068400,2021/12,2012/07/27,2860204476,24607069,226636127
에스케이바이오사이언스(주),302440,2021/12,2021/03/18,,355139277,405305164
에스케이바이오팜(주),326030,2020/12,2020/07/02,500241425,-232185353,-766190159
에스케이바이오팜(주),326030,2021/12,2020/07/02,643652339,111276784,-656058685
에스케이브로드밴드(주),033630,2011/12,1998/11/12,3395508715,19272347,-503025551
에스케이브로드밴드(주),033630,2012/12,1998/11/12,3079155373,26411862,-477553121
에스케이브로드밴드(주),033630,2013/12,1998/11/12,,12305948,-665227885
에스케이브로드밴드(주),033630,2014/12,1998/11/12,,4307494,-663477913
에스케이스퀘어(주),402340,2021/12,2021/11/29,22639140000,-12529000,-13128000
에스케이씨(주),011790,2011/12,1997/07/18,3179610657,139263041,776940262
에스케이씨(주),011790,2012/12,1997/07/18,3491296172,80996500,832397469
에스케이씨(주),011790,2013/12,1997/07/18,3585799683,62847300,878131630
에스케이씨(주),011790,2014/12,1997/07/18,3686751079,78013735,877840941
에스케이씨(주),011790,2015/12,1997/07/18,3688196894,250480330,1099647733
에스케이씨(주),011790,2016/12,1997/07/18,3528839514,87738460,1158766121
에스케이씨(주),011790,2017/12,1997/07/18,3667311814,37918446,1172645955
에스케이씨(주),011790,2018/12,1997/07/18,3833128681,48495794,1186342842
에스케이씨(주),011790,2019/12,1997/07/18,3972988752,14016265,1165014127
에스케이씨(주),011790,2020/12,1997/07/18,5406405841,460249057,1614804290
에스케이씨(주),011790,2021/12,1997/07/18,6180132504,16767188,1592792553
에스케이씨솔믹스(주),057500,2011/12,2001/12/26,319112476,-6822809,36928106
에스케이씨솔믹스(주),057500,2012/12,2001/12/26,323318833,-38999600,-2919552
에스케이씨솔믹스(주),057500,2013/12,2001/12/26,293224067,-31808670,-34154164
에스케이씨솔믹스(주),057500,2014/12,2001/12/26,276641121,-13145639,-47345645
에스케이씨솔믹스(주),057500,2015/12,2001/12/26,209403627,-40921776,-88569934
에스케이씨솔믹스(주),057500,2016/12,2001/12/26,154307260,-35238855,-124862289
에스케이씨솔믹스(주),057500,2017/12,2001/12/26,168043891,39094157,-86248290
에스케이씨솔믹스(주),057500,2018/12,2001/12/26,203273872,24382826,-62713794
에스케이씨솔믹스(주),057500,2019/12,2001/12/26,230064523,875290,-61765999
에스케이아이이테크놀로지(주),361610,2021/12,2021/05/11,3184524107,45725365,199941735
에스케이오션플랜트(주),100090,2011/12,2008/01/01,,7132719,19188388
에스케이오션플랜트(주),025440,2011/12,1995/05/22,123175327,-14503697,-9912233
에스케이오션플랜트(주),025440,2012/12,1995/05/22,129311446,-650477,-802785
에스케이오션플랜트(주),100090,2012/12,2008/01/01,,-628224,18161919
에스케이오션플랜트(주),025440,2013/12,1995/05/22,109837636,-35871457,-36736412
에스케이오션플랜트(주),100090,2013/12,2008/01/01,,-14482791,3785983
에스케이오션플랜트(주),025440,2014/12,1995/05/22,110449029,2976770,-33744374
에스케이오션플랜트(주),100090,2014/12,2008/01/01,,3672273,7166103
에스케이오션플랜트(주),025440,2015/12,1995/05/22,117045540,1866789,-32277935
에스케이오션플랜트(주),100090,2015/12,2008/01/01,,7840533,14705134
에스케이오션플랜트(주),100090,2016/12,2008/01/01,,3158996,18021471
에스케이오션플랜트(주),025440,2016/12,1995/05/22,117113444,2743431,-7305022
에스케이오션플랜트(주),025440,2017/12,1995/05/22,106850466,-6306893,-6282132
에스케이오션플랜트(주),100090,2017/12,2008/01/01,530463583,94354099,112935268
에스케이오션플랜트(주),100090,2018/12,2008/01/01,538058343,-44751665,68016428
에스케이오션플랜트(주),025440,2018/12,1995/05/22,109828228,-3327387,-11034332
에스케이오션플랜트(주),100090,2019/12,2008/01/01,627931344,-22170164,45767463
에스케이오션플랜트(주),025440,2019/12,1995/05/22,110542670,-11898216,-22862619
에스케이오션플랜트(주),025440,2020/12,1995/05/22,115867175,-545432,-22951139
에스케이오션플랜트(주),100090,2020/12,2008/01/01,660044447,5684841,51661106
에스케이오션플랜트(주),025440,2021/12,1995/05/22,128407323,-11378965,-34066768
에스케이오션플랜트(주),100090,2021/12,2008/01/01,739392190,-48937833,2460093
에스케이커뮤니케이션즈(주),066270,2011/12,2003/11/07,316184891,-5041223,14654832
에스케이커뮤니케이션즈(주),066270,2012/12,2003/11/07,,-35333397,-24632463
에스케이커뮤니케이션즈(주),066270,2013/12,2003/11/07,,-41893212,-66862121
에스케이커뮤니케이션즈(주),066270,2014/12,2003/11/07,,-18385800,-85892398
에스케이커뮤니케이션즈(주),066270,2015/12,2003/11/07,,-14826171,-100900364
에스케이케미칼(주),285130,2018/12,2018/01/05,1950805011,16598553,12455399
에스케이케미칼(주),285130,2019/12,2018/01/05,2131709150,27097053,430456887
에스케이케미칼(주),285130,2020/12,2018/01/05,2119966957,215742625,638713834
에스케이케미칼(주),285130,2021/12,2018/01/05,3955632394,302502753,909530048
에스케이텔레콤(주),017670,2011/12,1989/11/07,24366036429,1694363093,1746131965
에스케이텔레콤(주),017670,2012/12,1989/11/07,25595559623,1242767480,1164223336
에스케이텔레콤(주),017670,2013/12,1989/11/07,26576515239,910156661,840174825
에스케이텔레콤(주),017670,2014/12,1989/11/07,27941233000,1028541000,930498000
에스케이텔레콤(주),017670,2015/12,1989/11/07,28581387000,1106761000,1021544000
에스케이텔레콤(주),017670,2016/12,1989/11/07,31297663000,1217274000,1122868000
에스케이텔레콤(주),017670,2017/12,1989/11/07,33428669000,1331114000,1247798000
에스케이텔레콤(주),017670,2018/12,1989/11/07,42369111000,933902000,2593031000
에스케이텔레콤(주),017670,2019/12,1989/11/07,44611620000,980338000,860029000
에스케이텔레콤(주),017670,2020/12,1989/11/07,47906957000,758792000,665882000
에스케이텔레콤(주),017670,2021/12,1989/11/07,30911277000,1073823000,-1248140000
에스케이하이닉스(주),000660,2011/12,1996/12/26,17238148000,129142000,3696809000
에스케이하이닉스(주),000660,2012/12,1996/12/26,18648693000,-489990000,3126230000
에스케이하이닉스(주),000660,2013/12,1996/12/26,20797298000,2796967000,5937418000
에스케이하이닉스(주),000660,2014/12,1996/12/26,26883278000,3771761000,9590660000
에스케이하이닉스(주),000660,2015/12,1996/12/26,29677906000,4019080000,13348510000
에스케이하이닉스(주),000660,2016/12,1996/12/26,32216026000,2655022000,15720710000
에스케이하이닉스(주),000660,2017/12,1996/12/26,45418464000,10110797000,25368634000
에스케이하이닉스(주),000660,2018/12,1996/12/26,63658335000,15407086000,39911668000
에스케이하이닉스(주),000660,2019/12,1996/12/26,64789494000,1484294000,40177905000
에스케이하이닉스(주),000660,2020/12,1996/12/26,71173853000,4217841000,43636204000
에스케이하이닉스(주),000660,2021/12,1996/12/26,96386474000,9567226000,52311383000
에스텍(주),069510,2011/12,2003/11/14,132322825,13291624,16863617
에스텍(주),069510,2012/12,2003/11/14,133039103,9045462,13035244
에스텍(주),069510,2013/12,2003/11/14,149518230,11324342,14595017
에스텍(주),069510,2014/12,2003/11/14,172725473,10280194,15077862
에스텍(주),069510,2015/12,2003/11/14,177229596,8620757,14732036
에스텍(주),069510,2016/12,2003/11/14,191306259,8109468,15002910
에스텍(주),069510,2017/12,2003/11/14,184421038,6376845,12267191
에스텍(주),069510,2018/12,2003/11/14,195157174,10885327,14729072
에스텍(주),069510,2019/12,2003/11/14,213913142,6349994,12732753
에스텍(주),069510,2020/12,2003/11/14,224875059,10370405,17403468
에스텍(주),069510,2021/12,2003/11/14,249552413,1892163,11178979
에스트래픽(주),234300,2017/12,2017/12/05,106709873,8692310,25738694
에스트래픽(주),234300,2018/12,2017/12/05,101672766,-7296394,17891500
에스트래픽(주),234300,2019/12,2017/12/05,121068654,-1692956,16161029
에스트래픽(주),234300,2020/12,2017/12/05,108598792,-23156781,-7346925
에스트래픽(주),234300,2021/12,2017/12/05,137676090,-15336433,-22766005
에스티팜(주),237690,2016/12,2016/06/23,367778548,61670556,133380472
에스티팜(주),237690,2017/12,2016/06/23,381504269,45451708,169498148
에스티팜(주),237690,2018/12,2016/06/23,345505352,-9969399,148916897
에스티팜(주),237690,2019/12,2016/06/23,341080335,-18528695,119901581
에스티팜(주),237690,2020/12,2016/06/23,445570131,-8717225,111342776
에스티팜(주),237690,2021/12,2016/06/23,498565214,4989738,116497744
에스퓨얼셀(주),288620,2018/12,2018/10/15,,1486632,6236011
에스퓨얼셀(주),288620,2019/12,2018/10/15,,1486567,7419840
에스퓨얼셀(주),288620,2020/12,2018/10/15,114838837,1654925,8772028
에스퓨얼셀(주),288620,2021/12,2018/10/15,118846395,5047888,13100041
에쓰-오일(주),010950,2011/12,1987/05/27,13202741000,1192426000,995370000
에쓰-오일(주),010950,2012/12,1987/05/27,12497379000,580015000,509218000
에쓰-오일(주),010950,2013/12,1987/05/27,11920735000,289306000,234844000
에쓰-오일(주),010950,2014/12,1987/05/27,10255738000,-288165000,-317899000
에쓰-오일(주),010950,2015/12,1987/05/27,10795526000,628136000,159659000
에쓰-오일(주),010950,2016/12,1987/05/27,13959027000,1207083000,1155661000
에쓰-오일(주),010950,2017/12,1987/05/27,15087451000,1249156000,1119154000
에쓰-오일(주),010950,2018/12,1987/05/27,15955044000,253777000,168178000
에쓰-오일(주),010950,2019/12,1987/05/27,16333401000,62602000,39838000
에쓰-오일(주),010950,2020/12,1987/05/27,15690510000,-799920000,-804489000
에쓰-오일(주),010950,2021/12,1987/05/27,18693235000,1378330000,1297935000
에쓰씨엔지니어링(주),023960,2011/12,1997/06/23,405239276,4042536,24905575
에쓰씨엔지니어링(주),023960,2012/12,1997/06/23,385510001,-4740164,18599361
에쓰씨엔지니어링(주),023960,2013/12,1997/06/23,316915013,149646,18228423
에쓰씨엔지니어링(주),023960,2014/12,1997/06/23,328101533,-10121147,6983849
에쓰씨엔지니어링(주),023960,2015/12,1997/06/23,403709399,1646714,8631186
에쓰씨엔지니어링(주),023960,2016/12,1997/06/23,405773646,-12328026,-3550228
에쓰씨엔지니어링(주),023960,2017/12,1997/06/23,374160400,-6470772,-7404961
에쓰씨엔지니어링(주),023960,2018/12,1997/06/23,367044258,2333946,-5249663
에쓰씨엔지니어링(주),023960,2019/12,1997/06/23,373872725,-9772257,-15152538
에쓰씨엔지니어링(주),023960,2020/12,1997/06/23,,-1126871,-24851360
에쓰씨엔지니어링(주),023960,2021/12,1997/06/23,116426813,-4457200,-28742210
에어부산(주),298690,2018/12,2018/12/27,,20294184,104888129
에어부산(주),298690,2019/12,2018/12/27,,-72910218,55543586
에어부산(주),298690,2020/12,2018/12/27,1034490515,-128471654,-75187122
에어부산(주),298690,2021/12,2018/12/27,,-265960609,-340621270
에이디엠코리아(주),187660,2021/12,2021/06/03,38364724,2139449,11656059
에이비엘바이오(주),298380,2018/12,2018/12/19,,-117234140,-205692596
에이비엘바이오(주),298380,2019/12,2018/12/19,,-37004631,-243285109
에이비엘바이오(주),298380,2020/12,2018/12/19,,-55605916,-299058956
에이비엘바이오(주),298380,2021/12,2018/12/19,,-43557943,-342534877
에이비온(주),203400,2021/12,2021/09/08,44618941,-53547980,-130339536
에이스하이텍(주),071930,2011/12,2004/01/16,18606170,-15285951,-15772329
에이스하이텍(주),071930,2012/12,2004/01/16,22697717,138447,-15633882
에이스하이텍(주),071930,2013/12,2004/01/16,,-4877879,-18207561
에이스하이텍(주),071930,2014/12,2004/01/16,26492633,-8057277,-26310922
에이아이비트(주),039230,2011/12,2000/06/22,,-2787342,-19516523
에이아이비트(주),039230,2012/12,2000/06/22,85730891,-10435758,-30064496
에이아이비트(주),039230,2013/12,2000/06/22,90445468,-302436,-30366932
에이아이비트(주),039230,2014/12,2000/06/22,96573443,-2689252,-33056184
에이아이비트(주),039230,2015/12,2000/06/22,105441925,-1133581,-34189765
에이아이비트(주),039230,2016/12,2000/06/22,38865597,-22310766,-56500531
에이아이비트(주),039230,2017/12,2000/06/22,53605630,-5560925,-62061457
에이아이비트(주),039230,2018/12,2000/06/22,74611679,-8251825,-70313282
에이아이비트(주),039230,2019/12,2000/06/22,68044383,-13835560,-84148842
에이아이비트(주),039230,2020/12,2000/06/22,58111687,-7105569,-91254411
에이에프더블류(주),312610,2019/12,2019/07/01,,5599362,24607034
에이에프더블류(주),312610,2020/12,2019/07/01,,1638946,25699209
에이에프더블류(주),312610,2021/12,2019/07/01,,-4259385,21439824
에이치디씨(주),012630,2011/12,1996/10/16,6736281104,226416394,1881824000
에이치디씨(주),012630,2012/12,1996/10/16,6638455523,9758852,1834334000
에이치디씨(주),012630,2013/12,1996/10/16,6420822396,-210731733,1611392000
에이치디씨(주),012630,2014/12,1996/10/16,5936510229,40410446,1647643000
에이치디씨(주),012630,2015/12,1996/10/16,5510084233,170590539,1790797000
에이치디씨(주),012630,2016/12,1996/10/16,5784577179,277282841,2026163000
에이치디씨(주),012630,2017/12,1996/10/16,6539447494,339035541,2309418000
에이치디씨(주),012630,2018/12,1996/10/16,3409742247,850072002,2857765000
에이치디씨(주),012630,2019/12,1996/10/16,4208951128,97671722,2945832000
에이치디씨(주),012630,2020/12,1996/10/16,9617140797,19091938,2952018000
에이치디씨(주),012630,2021/12,1996/10/16,10651491648,69864636,2999617000
에이치디씨랩스(주),039570,2015/12,2015/09/24,218330908,8627818,55965866
에이치디씨랩스(주),039570,2016/12,2015/09/24,240035200,10074556,64354360
에이치디씨랩스(주),039570,2017/12,2015/09/24,275908813,13441832,76400773
에이치디씨랩스(주),039570,2018/12,2015/09/24,290040645,39940132,116005591
에이치디씨랩스(주),039570,2019/12,2015/09/24,237219485,2956216,112834726
에이치디씨랩스(주),039570,2020/12,2015/09/24,217997166,15647606,82856640
에이치디씨랩스(주),039570,2021/12,2015/09/24,411391673,9781243,85121556
에이치디씨현대산업개발(주),294870,2018/12,2018/06/12,4863355064,227725550,227146202
에이치디씨현대산업개발(주),294870,2019/12,2018/06/12,4409550765,425722728,626260314
에이치디씨현대산업개발(주),294870,2020/12,2018/06/12,6116097910,238555769,835398029
에이치디씨현대산업개발(주),294870,2021/12,2018/06/12,6566377904,240120915,1037891556
에이치디씨현대이피(주),089470,2011/12,2006/09/25,385162508,14932659,61140995
에이치디씨현대이피(주),089470,2012/12,2006/09/25,483464434,14269072,73463922
에이치디씨현대이피(주),089470,2013/12,2006/09/25,547238482,20407390,91521000
에이치디씨현대이피(주),089470,2014/12,2006/09/25,563822640,22903659,110040685
에이치디씨현대이피(주),089470,2015/12,2006/09/25,560624379,29482283,134708497
에이치디씨현대이피(주),089470,2016/12,2006/09/25,577184630,33878094,164937827
에이치디씨현대이피(주),089470,2017/12,2006/09/25,612710406,24508338,185154815
에이치디씨현대이피(주),089470,2018/12,2006/09/25,600353780,8899099,189980707
에이치디씨현대이피(주),089470,2019/12,2006/09/25,547277769,23134724,210637293
에이치디씨현대이피(주),089470,2020/12,2006/09/25,524916605,12438975,220184147
에이치디씨현대이피(주),089470,2021/12,2006/09/25,582888462,982283,217091673
에이치비솔루션(주),297890,2020/12,2020/06/22,66013820,-2288876,23472901
에이치비솔루션(주),297890,2021/12,2020/06/22,159048274,6551172,30060779
에이치에스디엔진(주),082740,2011/12,2011/01/04,2049817947,209636480,148881811
에이치에스디엔진(주),082740,2012/12,2011/01/04,1786202789,54366505,203604398
에이치에스디엔진(주),082740,2013/12,2011/01/04,1662608607,-6151839,202757956
에이치에스디엔진(주),082740,2014/12,2011/01/04,1540296588,-31056428,168646721
에이치에스디엔진(주),082740,2015/12,2011/01/04,1406041511,-134427816,34272251
에이치에스디엔진(주),082740,2016/12,2011/01/04,1356449525,-28793277,12028285
에이치에스디엔진(주),082740,2017/12,2011/01/04,1231347087,-14159762,487912
에이치에스디엔진(주),082740,2018/12,2011/01/04,743406486,-20481983,14765272
에이치에스디엔진(주),082740,2019/12,2011/01/04,830139139,-55096570,-40827305
에이치에스디엔진(주),082740,2020/12,2011/01/04,723300346,5478258,-35107698
에이치에스디엔진(주),082740,2021/12,2011/01/04,795624726,-37014675,-73599532
에이치엘디앤아이한라(주),014790,2011/12,1994/08/12,2827317386,-20021346,36165219
에이치엘디앤아이한라(주),014790,2012/12,1994/08/12,3149695355,-225933586,-205525536
에이치엘디앤아이한라(주),014790,2013/12,1994/08/12,2623391099,-414195979,-401395000
에이치엘디앤아이한라(주),014790,2014/12,1994/08/12,2084759758,44433822,41217736
에이치엘디앤아이한라(주),014790,2015/12,1994/08/12,2285444643,-33350808,-6586857
에이치엘디앤아이한라(주),014790,2016/12,1994/08/12,2073883264,14911576,9655000
에이치엘디앤아이한라(주),014790,2017/12,1994/08/12,2214101549,53751622,64950256
에이치엘디앤아이한라(주),014790,2018/12,1994/08/12,1793753461,-14362065,5339181
에이치엘디앤아이한라(주),014790,2019/12,1994/08/12,1588187042,-16139785,-8964935
에이치엘디앤아이한라(주),014790,2020/12,1994/08/12,1653568578,94690769,84462169
에이치엘디앤아이한라(주),014790,2021/12,1994/08/12,1521351991,47433834,73622091
에이치엘만도(주),204320,2014/12,2014/10/06,3846455495,36077948,28974839
에이치엘만도(주),204320,2015/12,2014/10/06,4159811032,45951494,38686958
에이치엘만도(주),204320,2016/12,2014/10/06,4464352802,50391128,108244967
에이치엘만도(주),204320,2017/12,2014/10/06,4451024579,-86036976,-37019816
에이치엘만도(주),204320,2018/12,2014/10/06,4437275124,58025113,96335004
에이치엘만도(주),204320,2019/12,2014/10/06,4595620752,85989917,92944874
에이치엘만도(주),204320,2020/12,2014/10/06,4938346285,20679047,22963164
에이치엘만도(주),204320,2021/12,2014/10/06,5704365860,20192950,66776471
에이치엘비(주),028300,2011/12,1996/07/27,54250115,-1431516,-119532334
에이치엘비(주),028300,2012/12,1996/07/27,38243458,-3237266,-122766445
에이치엘비(주),028300,2013/12,1996/07/27,36102881,-8308658,-1531403
에이치엘비(주),028300,2014/12,1996/07/27,54251209,-3223501,-4757580
에이치엘비(주),028300,2015/12,1996/07/27,185171918,-7356072,-12105365
에이치엘비(주),028300,2016/12,1996/07/27,186707061,-6323230,-18417463
에이치엘비(주),028300,2017/12,1996/07/27,188193255,-14109736,-32492074
에이치엘비(주),028300,2018/12,1996/07/27,304040778,41894751,43502623
에이치엘비(주),028300,2019/12,1996/07/27,362612148,-31227849,11826474
에이치엘비(주),028300,2020/12,1996/07/27,706477277,-60065222,-48238749
에이치엘비(주),028300,2021/12,1996/07/27,743692264,-54736057,-102780040
에이치엘비글로벌(주),003580,2011/12,1990/03/23,71972091,-8831289,-10883142
에이치엘비글로벌(주),003580,2012/12,1990/03/23,65291329,-2492645,-13359213
에이치엘비글로벌(주),003580,2013/12,1990/03/23,58528489,-7236489,-20609816
에이치엘비글로벌(주),003580,2014/12,1990/03/23,56795640,333271,-20294095
에이치엘비글로벌(주),003580,2015/12,1990/03/23,,216541,-21717436
에이치엘비글로벌(주),003580,2016/12,1990/03/23,,-2299975,-12028663
에이치엘비글로벌(주),003580,2017/12,1990/03/23,,-739375,-12902432
에이치엘비글로벌(주),003580,2018/12,1990/03/23,159993622,-7860173,-21709343
에이치엘비글로벌(주),003580,2019/12,1990/03/23,129401749,-29300587,-50883583
에이치엘비글로벌(주),003580,2020/12,1990/03/23,130769263,-28936275,-81492226
에이치엘비글로벌(주),003580,2021/12,1990/03/23,163865354,-6556332,-88116877
에이치엘비생명과학(주),067630,2011/12,2008/11/25,,-4022889,-421685
에이치엘비생명과학(주),067630,2012/12,2008/11/25,45868022,-8500664,-8373564
에이치엘비생명과학(주),067630,2013/12,2008/11/25,48225407,-3894176,-3709233
에이치엘비생명과학(주),067630,2014/12,2008/11/25,33394395,404600,425304
에이치엘비생명과학(주),067630,2015/12,2008/11/25,42698934,-14086178,-13582184
에이치엘비생명과학(주),067630,2016/12,2008/11/25,82678312,-2387691,-15986370
에이치엘비생명과학(주),067630,2017/12,2008/11/25,99018088,5884833,5961925
에이치엘비생명과학(주),067630,2018/12,2008/11/25,371130438,-9311061,-3569129
에이치엘비생명과학(주),067630,2019/12,2008/11/25,404935130,10563650,6632576
에이치엘비생명과학(주),067630,2020/12,2008/11/25,327196942,-43413103,-36917358
에이치엘비생명과학(주),067630,2021/12,2008/11/25,270799569,-52252444,-31460790
에이치엘비제약(주),047920,2015/12,2015/12/21,,-2364844,-1940225
에이치엘비제약(주),047920,2016/12,2015/12/21,,577412,177070
에이치엘비제약(주),047920,2017/12,2015/12/21,,-5446970,-5409588
에이치엘비제약(주),047920,2018/12,2015/12/21,36423231,-7474916,-8868111
에이치엘비제약(주),047920,2019/12,2015/12/21,45845869,343983,670740
에이치엘비제약(주),047920,2020/12,2015/12/21,,-74840343,-74121125
에이치엘비제약(주),047920,2021/12,2015/12/21,,-13225622,-87331664
에이치엘비테라퓨틱스(주),115450,2011/12,2010/03/26,62232659,-32289352,-16673287
에이치엘비테라퓨틱스(주),115450,2012/12,2010/03/26,54317286,-6882119,-23555405
에이치엘비테라퓨틱스(주),115450,2013/12,2010/03/26,36686245,-4838919,-28252704
에이치엘비테라퓨틱스(주),115450,2014/12,2010/03/26,58518034,-406247,-28752449
에이치엘비테라퓨틱스(주),115450,2015/12,2010/03/26,50347291,-3499439,-32425685
에이치엘비테라퓨틱스(주),115450,2016/12,2010/03/26,51648096,-3575269,-36115462
에이치엘비테라퓨틱스(주),115450,2017/12,2010/03/26,62711128,-4997868,-41186740
에이치엘비테라퓨틱스(주),115450,2018/12,2010/03/26,107657274,1104133,-40277180
에이치엘비테라퓨틱스(주),115450,2019/12,2010/03/26,139519008,-11327845,-51888036
에이치엘비테라퓨틱스(주),115450,2020/12,2010/03/26,121938306,-12334891,-64137266
에이치엘비테라퓨틱스(주),115450,2021/12,2010/03/26,189711210,-16207719,-80352721
에이치엘홀딩스(주),060980,2011/12,2010/05/19,3435382396,164222694,203879415
에이치엘홀딩스(주),060980,2012/12,2010/05/19,4034737026,123236074,106120548
에이치엘홀딩스(주),060980,2013/12,2010/05/19,5077131602,80728062,97280697
에이치엘홀딩스(주),060980,2014/12,2010/05/19,1679435649,1272628315,1305464260
에이치엘홀딩스(주),060980,2015/12,2010/05/19,1606041152,10219524,82594050
에이치엘홀딩스(주),060980,2016/12,2010/05/19,1914036710,61003964,3867936
에이치엘홀딩스(주),060980,2017/12,2010/05/19,1852322927,86924221,115570017
에이치엘홀딩스(주),060980,2018/12,2010/05/19,1724148921,8369084,57405099
에이치엘홀딩스(주),060980,2019/12,2010/05/19,1760403391,34379849,70844085
에이치엘홀딩스(주),060980,2020/12,2010/05/19,1961514203,52437261,100654143
에이치엘홀딩스(주),060980,2021/12,2010/05/19,2294958467,140483046,214285441
에이치엠엠(주),011200,2011/12,1995/10/05,8799439000,-473244000,37690000
에이치엠엠(주),011200,2012/12,1995/10/05,8982427000,-998938000,-964188000
에이치엠엠(주),011200,2013/12,1995/10/05,8842585000,-585881000,-1530899000
에이치엠엠(주),011200,2014/12,1995/10/05,7265782000,63741000,-1468764000
에이치엠엠(주),011200,2015/12,1995/10/05,5942501000,-679051000,-2133775000
에이치엠엠(주),011200,2016/12,1995/10/05,4398098000,-489940000,-1553419000
에이치엠엠(주),011200,2017/12,1995/10/05,3602418000,-1207388000,-2775166000
에이치엠엠(주),011200,2018/12,1995/10/05,4121440000,-805175000,-3660391000
에이치엠엠(주),011200,2019/12,1995/10/05,7160187000,-663717000,-4607505000
에이치엠엠(주),011200,2020/12,1995/10/05,9373360000,58852000,-4595332000
에이치엠엠(주),011200,2021/12,1995/10/05,17876100000,5348537000,647651000
에이치케이이노엔(주),195940,2021/12,2021/08/09,1837502905,24888707,168631012
에이케이홀딩스(주),006840,2011/12,1999/08/11,800231504,29909571,112877256
에이케이홀딩스(주),006840,2012/12,1999/08/11,618727330,180199540,281117171
에이케이홀딩스(주),006840,2013/12,1999/08/11,2374994472,16129876,69293945
에이케이홀딩스(주),006840,2014/12,1999/08/11,2773153876,8081272,74837731
에이케이홀딩스(주),006840,2015/12,1999/08/11,2495514993,21822775,91504883
에이케이홀딩스(주),006840,2016/12,1999/08/11,2741946503,13180701,97574276
에이케이홀딩스(주),006840,2017/12,1999/08/11,2944784347,17112877,106995583
에이케이홀딩스(주),006840,2018/12,1999/08/11,3397931239,21698205,119405340
에이케이홀딩스(주),006840,2019/12,1999/08/11,4327964555,18720798,126865805
에이케이홀딩스(주),006840,2020/12,1999/08/11,4152091609,9425944,124635063
에이케이홀딩스(주),006840,2021/12,1999/08/11,4548736657,25734537,144657651
에이테크솔루션(주),071670,2011/12,2009/04/17,168113199,10824217,53566533
에이테크솔루션(주),071670,2012/12,2009/04/17,189225693,-4399310,48036040
에이테크솔루션(주),071670,2013/12,2009/04/17,181148025,1034667,50541630
에이테크솔루션(주),071670,2014/12,2009/04/17,184201078,1562181,52127582
에이테크솔루션(주),071670,2015/12,2009/04/17,172053764,-1520733,50834744
에이테크솔루션(주),071670,2016/12,2009/04/17,159801563,1475357,53835629
에이테크솔루션(주),071670,2017/12,2009/04/17,166862523,-931095,53025267
에이테크솔루션(주),071670,2018/12,2009/04/17,176520983,85706,53902106
에이테크솔루션(주),071670,2019/12,2009/04/17,188963883,265369,54281861
에이테크솔루션(주),071670,2020/12,2009/04/17,182295398,1884121,55855653
에이테크솔루션(주),071670,2021/12,2009/04/17,199718872,4359614,60470858
에이피시스템(주),265520,2017/12,2017/04/07,468030720,19094247,19291353
에이피시스템(주),265520,2018/12,2017/04/07,420986943,25049358,38172149
에이피시스템(주),265520,2019/12,2017/04/07,420965874,8856648,44339807
에이피시스템(주),265520,2020/12,2017/04/07,371315019,24000201,67455679
에이피시스템(주),265520,2021/12,2017/04/07,428720089,56709602,122024186
에이피에스홀딩스(주),054620,2011/12,2001/12/04,277171155,11741208,8932450
에이피에스홀딩스(주),054620,2012/12,2001/12/04,205510005,13342447,21935260
에이피에스홀딩스(주),054620,2013/12,2001/12/04,182192905,12033762,38950025
에이피에스홀딩스(주),054620,2014/12,2001/12/04,215611420,1741367,39545060
에이피에스홀딩스(주),054620,2015/12,2001/12/04,298965609,9376157,49520009
에이피에스홀딩스(주),054620,2016/12,2001/12/04,566224746,27938221,76947719
에이피에스홀딩스(주),054620,2017/12,2001/12/04,231782971,666883448,743528208
에이피에스홀딩스(주),054620,2018/12,2001/12/04,283203879,-5183869,744361581
에이피에스홀딩스(주),054620,2019/12,2001/12/04,297708244,-628176,730059740
에이피에스홀딩스(주),054620,2020/12,2001/12/04,275216520,-43598768,686086579
에이피에스홀딩스(주),054620,2021/12,2001/12/04,337092577,21931213,708295959
