회사명,거래소코드,회계년도,상장일,[제조]자산(*)(IFRS),[제조]당기순이익(손실)(IFRS),[제조]      미처분이익잉여금(결손금)(IFRS)
써니전자(주),004770,2015/12,1987/04/22,42000392,1382517,-8850414
써니전자(주),004770,2016/12,1987/04/22,43748971,1417469,-7438162
써니전자(주),004770,2017/12,1987/04/22,43260779,542285,-6829196
써니전자(주),004770,2018/12,1987/04/22,54204685,681921,-4741950
써니전자(주),004770,2019/12,1987/04/22,61248880,609131,-3214982
써니전자(주),004770,2020/12,1987/04/22,64811361,5309130,1038952
써니전자(주),004770,2021/12,1987/04/22,74080390,4447589,5320805
씨비아이(주),013720,2011/12,1993/12/29,27073853,2824305,8249573
씨비아이(주),013720,2012/12,1993/12/29,32395188,1728794,9898009
씨비아이(주),013720,2013/12,1993/12/29,35864797,875999,10491876
씨비아이(주),013720,2014/12,1993/12/29,35363106,560485,10607342
씨비아이(주),013720,2015/12,1993/12/29,35600864,345527,10791785
씨비아이(주),013720,2016/12,1993/12/29,36673767,254690,11098254
씨비아이(주),013720,2017/12,1993/12/29,34101559,-561231,10507649
씨비아이(주),013720,2018/12,1993/12/29,35918272,124820,10739814
씨비아이(주),013720,2019/12,1993/12/29,40883528,306966,11340827
씨비아이(주),013720,2020/12,1993/12/29,44319089,-3028248,8288422
씨비아이(주),013720,2021/12,1993/12/29,76078912,-10836555,-2510710
씨아이에스(주),144630,2014/12,2014/04/25,31656659,-613795,19990500
씨아이에스(주),144630,2015/12,2014/04/25,47851561,1583656,21650541
씨아이에스(주),222080,2015/12,2015/09/02,,,
씨아이에스(주),222080,2016/12,2015/09/02,,,
씨아이에스(주),222080,2017/12,2015/09/02,75379623,-7263793,22196924
씨아이에스(주),222080,2018/12,2015/09/02,145916915,-8341859,13734450
씨아이에스(주),222080,2019/12,2015/09/02,169743005,11194389,24924109
씨아이에스(주),222080,2020/12,2015/09/02,233885479,-4410656,20566808
씨아이에스(주),222080,2021/12,2015/09/02,316578992,-23508059,-3387711
씨앤지하이테크(주),264660,2018/12,2018/01/25,64546489,9932485,29264523
씨앤지하이테크(주),264660,2019/12,2018/01/25,81340415,11803498,39968331
씨앤지하이테크(주),264660,2020/12,2018/01/25,84732166,9750296,48438190
씨앤지하이테크(주),264660,2021/12,2018/01/25,139369078,4977574,50304888
씨앤티85(주),056730,2011/12,2002/01/04,48469793,3124452,7503489
씨앤티85(주),056730,2012/12,2002/01/04,51913180,-3657107,3709481
씨앤티85(주),056730,2013/12,2002/01/04,39883307,-18167103,-14374003
씨앤티85(주),056730,2014/12,2002/01/04,32337767,-7659212,-21916433
씨앤티85(주),056730,2015/12,2002/01/04,37746983,-10268936,-32104006
씨앤티85(주),056730,2016/12,2002/01/04,41340825,-8033836,-40162761
씨앤티85(주),056730,2017/12,2002/01/04,66164709,-21515322,-41621140
씨앤티85(주),056730,2018/12,2002/01/04,81481812,-17996328,-57866236
씨앤티85(주),056730,2020/12,2002/01/04,59865226,-7131803,-71578664
씨앤티85(주),056730,2021/12,2002/01/04,63973206,-5014115,-76530860
씨에스베어링(주),297090,2019/12,2019/11/21,95591338,7500612,3546956
씨에스베어링(주),297090,2020/12,2019/11/21,127931860,2149768,5696724
씨에스베어링(주),297090,2021/12,2019/11/21,129593526,2215983,7912707
씨에스윈드(주),112610,2014/12,2014/11/27,347786455,57689792,150399541
씨에스윈드(주),112610,2015/12,2014/11/27,364187871,11803818,153196515
씨에스윈드(주),112610,2016/12,2014/11/27,338623118,-29711661,118057501
씨에스윈드(주),112610,2017/12,2014/11/27,341125072,5938896,120205139
씨에스윈드(주),112610,2018/12,2014/11/27,464649300,-11448413,102613683
씨에스윈드(주),112610,2019/12,2014/11/27,499193668,11273666,106729072
씨에스윈드(주),112610,2020/12,2014/11/27,488730154,18990354,116980989
씨에스윈드(주),112610,2021/12,2014/11/27,1094616352,23497802,121496650
씨유테크(주),376290,2021/12,2021/10/08,81541802,11004029,27943886
씨제이(주),001040,2011/12,1973/06/29,3428032966,442325651,441751815
씨제이(주),001040,2012/12,1973/06/29,3024092727,100053449,100468685
씨제이(주),001040,2013/12,1973/06/29,3004672460,76353976,75685249
씨제이(주),001040,2014/12,1973/06/29,2978815856,42205038,42681166
씨제이(주),001040,2015/12,1973/06/29,2951841981,44173601,43404299
씨제이(주),001040,2016/12,1973/06/29,2827372917,57005084,56951999
씨제이(주),001040,2017/12,1973/06/29,2843584297,59026190,60332237
씨제이(주),001040,2018/12,1973/06/29,2811945238,36145047,35747962
씨제이(주),001040,2019/12,1973/06/29,2980312113,63281893,62606861
씨제이(주),001040,2020/12,1973/06/29,3185473458,52186782,52701055
씨제이(주),001040,2021/12,1973/06/29,3187152887,95380076,94423128
씨제이대한통운(주),000120,2011/12,1956/03/03,2930159622,53244131,376360759
씨제이대한통운(주),000120,2012/12,1956/03/03,2970388011,71864394,442932644
씨제이대한통운(주),000120,2013/12,1956/03/03,3791635826,-48276239,403752510
씨제이대한통운(주),000120,2014/12,1956/03/03,3712040089,32274424,420016104
씨제이대한통운(주),000120,2015/12,1956/03/03,3735984486,-12371267,407968072
씨제이대한통운(주),000120,2016/12,1956/03/03,4231090165,18581844,426897738
씨제이대한통운(주),000120,2017/12,1956/03/03,4726069356,19924060,447323310
씨제이대한통운(주),000120,2018/12,1956/03/03,5841442239,36927494,450418974
씨제이대한통운(주),000120,2019/12,1956/03/03,6664692967,-4915490,425196474
씨제이대한통운(주),000120,2020/12,1956/03/03,7220688411,95549086,503962917
씨제이대한통운(주),000120,2021/12,1956/03/03,7089102548,93781501,573743105
씨제이바이오사이언스(주),311690,2019/12,2019/12/26,33741367,-4345714,-4222377
씨제이바이오사이언스(주),311690,2020/12,2019/12/26,73346709,-8762587,-8762587
씨제이바이오사이언스(주),311690,2021/12,2019/12/26,115095489,-19272342,-28034929
씨제이씨지브이(주),079160,2011/12,2004/12/24,904985234,38610970,237912014
씨제이씨지브이(주),079160,2012/12,2004/12/24,980330037,72744947,301656449
씨제이씨지브이(주),079160,2013/12,2004/12/24,1052521818,43078296,336653252
씨제이씨지브이(주),079160,2014/12,2004/12/24,1150311356,33274125,359138160
씨제이씨지브이(주),079160,2015/12,2004/12/24,1216250087,57703292,407466660
씨제이씨지브이(주),079160,2016/12,2004/12/24,1639618759,37268308,433860178
씨제이씨지브이(주),079160,2017/12,2004/12/24,1595658672,-13298604,411526357
씨제이씨지브이(주),079160,2018/12,2004/12/24,1352113705,-325092522,77042512
씨제이씨지브이(주),079160,2019/12,2004/12/24,2311282516,-66062361,-1108722
씨제이씨지브이(주),079160,2020/12,2004/12/24,2477648887,-466502070,-457818235
씨제이씨지브이(주),079160,2021/12,2004/12/24,2019521793,-261053547,-742687460
씨제이씨푸드(주),011150,2011/12,1988/11/26,71627197,3733841,15020970
씨제이씨푸드(주),011150,2012/12,1988/11/26,84020228,5695522,21059236
씨제이씨푸드(주),011150,2013/12,1988/11/26,81266483,6411522,27075738
씨제이씨푸드(주),011150,2014/12,1988/11/26,101198140,3272646,29668684
씨제이씨푸드(주),011150,2015/12,1988/11/26,93610372,2552395,32556289
씨제이씨푸드(주),011150,2016/12,1988/11/26,119740511,5372999,37838476
씨제이씨푸드(주),011150,2017/12,1988/11/26,120215051,4590049,42663547
씨제이씨푸드(주),011150,2018/12,1988/11/26,126515257,2154614,44616935
씨제이씨푸드(주),011150,2019/12,1988/11/26,127344142,1827958,46268536
씨제이씨푸드(주),011150,2020/12,1988/11/26,135332382,2105552,48400084
씨제이씨푸드(주),011150,2021/12,1988/11/26,133389814,2204339,49714225
씨제이이앤엠(주),130960,2011/12,2010/10/15,1822675725,15992155,9196474
씨제이이앤엠(주),130960,2012/12,2010/10/15,1843028747,-1955435,4608285
씨제이이앤엠(주),130960,2013/12,2010/10/15,2034794231,-7717077,-6225397
씨제이이앤엠(주),130960,2014/12,2010/10/15,2055759306,71311406,60700246
씨제이이앤엠(주),130960,2015/12,2010/10/15,1931977378,-63714877,-3508848
씨제이이앤엠(주),130960,2016/12,2010/10/15,2092027952,7529392,-8690465
씨제이이앤엠(주),130960,2017/12,2010/10/15,2273295755,21674569,239975
씨제이제일제당(주),097950,2011/12,2007/09/28,6084055736,158547759,583932553
씨제이제일제당(주),097950,2012/12,2007/09/28,6376699881,179832910,160322690
씨제이제일제당(주),097950,2013/12,2007/09/28,6216231227,202846101,205551533
씨제이제일제당(주),097950,2014/12,2007/09/28,6137783790,125055345,112211399
씨제이제일제당(주),097950,2015/12,2007/09/28,6409351926,157826727,148785798
씨제이제일제당(주),097950,2016/12,2007/09/28,7049220141,197322348,195897449
씨제이제일제당(주),097950,2017/12,2007/09/28,7199609055,239233707,245013603
씨제이제일제당(주),097950,2018/12,2007/09/28,8589526374,926268831,897556974
씨제이제일제당(주),097950,2019/12,2007/09/28,10677387530,-74461490,-76033087
씨제이제일제당(주),097950,2020/12,2007/09/28,9538798386,340868145,334443894
씨제이제일제당(주),097950,2021/12,2007/09/28,10611822485,304038438,290972835
씨제이프레시웨이(주),051500,2011/12,2001/07/26,404380436,15068457,35752539
씨제이프레시웨이(주),051500,2012/12,2001/07/26,615154109,9306591,39979135
씨제이프레시웨이(주),051500,2013/12,2001/07/26,593432305,-7146703,27595911
씨제이프레시웨이(주),051500,2014/12,2001/07/26,648328531,11949304,37985977
씨제이프레시웨이(주),051500,2015/12,2001/07/26,734724066,15473700,47559908
씨제이프레시웨이(주),051500,2016/12,2001/07/26,851021012,-984443,39620409
씨제이프레시웨이(주),051500,2017/12,2001/07/26,882413107,-5778128,31075145
씨제이프레시웨이(주),051500,2018/12,2001/07/26,889388793,11791308,34074001
씨제이프레시웨이(주),051500,2019/12,2001/07/26,1132092351,22376430,50390908
씨제이프레시웨이(주),051500,2020/12,2001/07/26,1112841403,-30443859,15181821
씨제이프레시웨이(주),051500,2021/12,2001/07/26,1158713843,-2398885,10279442
씨케이에이치푸드앤헬스리미티드,900120,2011/06,2010/03/31,,,
씨케이에이치푸드앤헬스리미티드,900120,2012/06,2010/03/31,,,
씨케이에이치푸드앤헬스리미티드,900120,2013/06,2010/03/31,,,
씨케이에이치푸드앤헬스리미티드,900120,2014/06,2010/03/31,,,
씨케이에이치푸드앤헬스리미티드,900120,2015/06,2010/03/31,,,
씨케이에이치푸드앤헬스리미티드,900120,2016/06,2010/03/31,,,
씨케이에이치푸드앤헬스리미티드,900120,2017/06,2010/03/31,,,
씨케이에이치푸드앤헬스리미티드,900120,2018/06,2010/03/31,,,
씨케이에이치푸드앤헬스리미티드,900120,2019/06,2010/03/31,,,
씨케이에이치푸드앤헬스리미티드,900120,2020/06,2010/03/31,,,
씨케이에이치푸드앤헬스리미티드,900120,2021/06,2010/03/31,,,
씨큐브(주),101240,2011/12,2011/11/08,44537126,2383737,15611430
씨큐브(주),101240,2012/12,2011/11/08,47063372,2015653,17877016
씨큐브(주),101240,2013/12,2011/11/08,49206405,2467351,20638978
씨큐브(주),101240,2014/12,2011/11/08,57412463,3355881,23781488
씨큐브(주),101240,2015/12,2011/11/08,56770152,3007584,25644734
씨큐브(주),101240,2016/12,2011/11/08,60723932,4859788,29695124
씨큐브(주),101240,2017/12,2011/11/08,65451972,3785971,31904975
씨큐브(주),101240,2018/12,2011/11/08,72801957,4504161,35296434
씨큐브(주),101240,2019/12,2011/11/08,82177764,5945121,39721427
씨큐브(주),101240,2020/12,2011/11/08,85053337,3648087,42555192
씨큐브(주),101240,2021/12,2011/11/08,83637741,3514130,44995172
아남전자(주),008700,2011/12,1984/08/11,113824741,7131423,34143793
아남전자(주),008700,2012/12,1984/08/11,106327025,-2729840,-2911340
아남전자(주),008700,2013/12,1984/08/11,104981010,4730448,4817674
아남전자(주),008700,2014/12,1984/08/11,125171904,-496592,-528903
아남전자(주),008700,2015/12,1984/08/11,131699444,-1262074,-1590790
아남전자(주),008700,2016/12,1984/08/11,122800135,1052762,1019842
아남전자(주),008700,2017/12,1984/08/11,103360002,-1214166,-1393796
아남전자(주),008700,2018/12,1984/08/11,86006944,-13615708,-21178529
아남전자(주),008700,2019/12,1984/08/11,90656686,2006487,1722922
아남전자(주),008700,2020/12,1984/08/11,113338292,6899833,6419455
아남전자(주),008700,2021/12,1984/08/11,159388084,10440323,10963634
아미코젠(주),092040,2013/12,2013/09/12,44361035,7574696,15749645
아미코젠(주),092040,2014/12,2013/09/12,54027269,7727670,23039044
아미코젠(주),092040,2015/12,2013/09/12,87431205,3719557,25477936
아미코젠(주),092040,2016/12,2013/09/12,96092643,2432407,27303851
아미코젠(주),092040,2017/12,2013/09/12,99545157,-4709465,22567945
아미코젠(주),092040,2018/12,2013/09/12,150645739,34629063,57170599
아미코젠(주),092040,2019/12,2013/09/12,154569430,333163,57602908
아미코젠(주),092040,2020/12,2013/09/12,191693105,24807836,82703695
아미코젠(주),092040,2021/12,2013/09/12,283723760,6801008,91635747
아비코전자(주),036010,2011/12,2002/07/03,82610080,2747200,7611706
아비코전자(주),036010,2012/12,2002/07/03,79679782,-3866603,1035540
아비코전자(주),036010,2013/12,2002/07/03,89989843,3185451,3226261
아비코전자(주),036010,2014/12,2002/07/03,88710838,4413034,4343923
아비코전자(주),036010,2015/12,2002/07/03,92841437,7196132,6413480
아비코전자(주),036010,2016/12,2002/07/03,95484007,7553948,7527691
아비코전자(주),036010,2017/12,2002/07/03,96051682,9209800,9217825
아비코전자(주),036010,2018/12,2002/07/03,99804530,8431990,8271184
아비코전자(주),036010,2019/12,2002/07/03,95542436,-2273540,-3083643
아비코전자(주),036010,2020/12,2002/07/03,98320169,3487821,3672226
아비코전자(주),036010,2021/12,2002/07/03,117989374,8916096,9240718
아세아(주),002030,2011/12,1974/06/03,928719350,9551609,283555786
아세아(주),002030,2012/12,1974/06/03,907087044,13811286,286899828
아세아(주),002030,2013/12,1974/06/03,305936973,23559663,336809080
아세아(주),002030,2014/12,1974/06/03,394269169,6769125,342225008
아세아(주),002030,2015/12,1974/06/03,399798687,6926856,346288739
아세아(주),002030,2016/12,1974/06/03,406071117,6723577,350364817
아세아(주),002030,2017/12,1974/06/03,417921262,17701650,365187014
아세아(주),002030,2018/12,1974/06/03,419692159,8941192,371259321
아세아(주),002030,2019/12,1974/06/03,427606728,10595732,378435803
아세아(주),002030,2020/12,1974/06/03,428220586,9321305,384422844
아세아(주),002030,2021/12,1974/06/03,433237738,14044258,394466533
아세아시멘트(주),183190,2013/12,2013/11/06,745466897,10145091,9916822
아세아시멘트(주),183190,2014/12,2013/11/06,758158469,39141898,40516237
아세아시멘트(주),183190,2015/12,2013/11/06,755155623,31690017,35887327
아세아시멘트(주),183190,2016/12,2013/11/06,794149953,34773370,44535754
아세아시멘트(주),183190,2017/12,2013/11/06,847935894,62041045,67036156
아세아시멘트(주),183190,2018/12,2013/11/06,1160995163,7358842,19795583
아세아시멘트(주),183190,2019/12,2013/11/06,1143024147,14202621,17020766
아세아시멘트(주),183190,2020/12,2013/11/06,1100718709,14293676,18444953
아세아시멘트(주),183190,2021/12,2013/11/06,1171150466,56917636,62743393
아세아제지(주),002310,2011/12,1988/12/15,334608175,4007705,88423328
아세아제지(주),002310,2012/12,1988/12/15,346922459,22538263,108489929
아세아제지(주),002310,2013/12,1988/12/15,574482505,19173715,123924016
아세아제지(주),002310,2014/12,1988/12/15,577677127,15268715,127079178
아세아제지(주),002310,2015/12,1988/12/15,544438277,-24926832,98068725
아세아제지(주),002310,2016/12,1988/12/15,589179680,19215395,117405912
아세아제지(주),002310,2017/12,1988/12/15,599265972,20026872,132008535
아세아제지(주),002310,2018/12,1988/12/15,631310898,65753232,192683454
아세아제지(주),002310,2019/12,1988/12/15,654416891,45402148,229100517
아세아제지(주),002310,2020/12,1988/12/15,683795462,43760833,267620533
아세아제지(주),002310,2021/12,1988/12/15,729645875,50845944,310037133
아세아페이퍼텍(주),009380,2011/12,1995/08/18,246955491,2751739,62248404
아스팩오일(주),232360,2015/12,2015/12/22,,,
아스팩오일(주),232360,2016/12,2015/12/22,,,
아시아나아이디티(주),267850,2018/12,2018/11/23,207017133,13902401,119718333
아시아나아이디티(주),267850,2019/12,2018/11/23,228216524,3815464,117020055
아시아나아이디티(주),267850,2020/12,2018/11/23,204901871,-8184362,105866558
아시아나아이디티(주),267850,2021/12,2018/11/23,222135981,26361900,131886492
아시아나항공(주),020560,2011/12,2008/03/28,5271248621,16421971,-83441968
아시아나항공(주),020560,2012/12,2008/03/28,5669487635,50612250,-50565666
아시아나항공(주),020560,2013/12,2008/03/28,6054231048,-143099007,-174524770
아시아나항공(주),020560,2014/12,2008/03/28,6480317669,-95234545,-278816206
아시아나항공(주),020560,2015/12,2008/03/28,6924051137,-151931856,-436613209
아시아나항공(주),020560,2016/12,2008/03/28,7208556646,55808151,-383334995
아시아나항공(주),020560,2017/12,2008/03/28,7120883796,150094864,-210295630
아시아나항공(주),020560,2018/12,2008/03/28,6925047797,-96262165,-319304533
아시아나항공(주),020560,2019/12,2008/03/28,12013808762,-762944551,-1113134530
아시아나항공(주),020560,2020/12,2008/03/28,12370011442,-397511485,-1544386340
아시아나항공(주),020560,2021/12,2008/03/28,12327952018,-187981563,-1055986831
아이디피(주),332370,2020/12,2020/08/24,39105557,1619430,20134516
아이디피(주),332370,2021/12,2020/08/24,45793723,4256704,23806272
아이스테이션(주),056010,2011/12,2002/08/13,3204109,-39832329,-40013387
아이쓰리시스템(주),214430,2015/12,2015/07/30,71463506,6483952,19780646
아이쓰리시스템(주),214430,2016/12,2015/07/30,76548503,7351974,27970222
아이쓰리시스템(주),214430,2017/12,2015/07/30,85514775,9358904,35674906
아이쓰리시스템(주),214430,2018/12,2015/07/30,91926960,9784710,43460370
아이쓰리시스템(주),214430,2019/12,2015/07/30,91546176,179852,41564869
아이쓰리시스템(주),214430,2020/12,2015/07/30,116971512,3011541,44038355
아이쓰리시스템(주),214430,2021/12,2015/07/30,107674148,3357324,46632094
아이에스동서(주),010780,2011/12,1986/01/27,761575505,12778490,40488233
아이에스동서(주),010780,2012/12,1986/01/27,878556726,9878308,27189301
아이에스동서(주),010780,2013/12,1986/01/27,812866858,22997760,48197184
아이에스동서(주),010780,2014/12,1986/01/27,969491127,48879497,87840557
아이에스동서(주),010780,2015/12,1986/01/27,1593953020,101793854,176669141
아이에스동서(주),010780,2016/12,1986/01/27,1828970091,212335774,373525379
아이에스동서(주),010780,2017/12,1986/01/27,2015578240,180383925,518691608
아이에스동서(주),010780,2018/12,1986/01/27,1950617969,240404949,506013357
아이에스동서(주),010780,2019/12,1986/01/27,2455273416,63711293,530261872
아이에스동서(주),010780,2020/12,1986/01/27,3141484961,124567820,634259161
아이에스동서(주),010780,2021/12,1986/01/27,3036486065,109736248,692187110
아이이(주),023430,2011/12,1994/10/07,20356736,-2367807,-639677
아이이(주),023430,2012/12,1994/10/07,45257123,-21931968,-22593564
아이이(주),023430,2013/12,1994/10/07,53523669,-3102291,-25596118
아이이(주),023430,2014/12,1994/10/07,75929898,-404215,-25988886
아이이(주),023430,2015/12,1994/10/07,62077327,-12284951,-36953484
아이이(주),023430,2016/12,1994/10/07,31449249,-141377919,-178349598
아이진(주),185490,2015/12,2015/11/16,24328275,-4897091,-21680415
아이진(주),185490,2016/12,2015/11/16,18556608,-8269838,-30025527
아이진(주),185490,2017/12,2015/11/16,30284294,-8450890,-38361414
아이진(주),185490,2018/12,2015/11/16,54044076,-5907911,-44349439
아이진(주),185490,2019/12,2015/11/16,47264498,-8736366,-53253580
아이진(주),185490,2020/12,2015/11/16,44329457,-14910962,-68096711
아이진(주),185490,2021/12,2015/11/16,104422679,-35078940,-104383326
아이큐어(주),175250,2018/12,2018/07/12,120418443,-9927704,-19504304
아이큐어(주),175250,2019/12,2018/07/12,186734727,-9981020,30040632
아이큐어(주),175250,2020/12,2018/07/12,172592127,-14857837,15521171
아이큐어(주),175250,2021/12,2018/07/12,191549501,-31250646,-15580876
아이크래프트(주),052460,2011/12,2005/01/03,37512128,388132,19014027
아이크래프트(주),052460,2012/12,2005/01/03,40601624,3904441,22918468
아이크래프트(주),052460,2013/12,2005/01/03,42419348,1538203,23835921
아이크래프트(주),052460,2014/12,2005/01/03,42017413,1249878,24697831
아이크래프트(주),052460,2015/12,2005/01/03,53499457,2791184,26945860
아이크래프트(주),052460,2016/12,2005/01/03,55218377,2551789,28721712
아이크래프트(주),052460,2017/12,2005/01/03,57819085,2009733,29955509
아이크래프트(주),052460,2018/12,2005/01/03,45004979,-244655,29169824
아이크래프트(주),052460,2019/12,2005/01/03,48817754,53709,29223533
아이크래프트(주),052460,2020/12,2005/01/03,60959608,559208,29782741
아이크래프트(주),052460,2021/12,2005/01/03,62571005,1532734,31197866
아이텍(주),119830,2011/12,2010/10/26,52826725,526891,9373034
아이텍(주),119830,2012/12,2010/10/26,54157825,-1868531,7552699
아이텍(주),119830,2013/12,2010/10/26,48144075,72965,7714058
아이텍(주),119830,2014/12,2010/10/26,60522104,871189,8259863
아이텍(주),119830,2015/12,2010/10/26,48807648,-585715,7591102
아이텍(주),119830,2016/12,2010/10/26,46529450,1433540,8947819
아이텍(주),119830,2017/12,2010/10/26,49137646,1512673,10279585
아이텍(주),119830,2018/12,2010/10/26,118907096,1128822,10582302
아이텍(주),119830,2019/12,2010/10/26,93926339,-7141800,3419585
아이텍(주),119830,2020/12,2010/10/26,142972679,-5953388,-2486991
아이텍(주),119830,2021/12,2010/10/26,141462467,-6809878,-9235207
아주스틸(주),139990,2021/12,2021/08/20,482606483,33806804,96299529
아진산업(주),013310,2015/12,2015/12/22,272480753,16692422,72223376
아진산업(주),013310,2016/12,2015/12/22,306967748,7181431,82504807
아진산업(주),013310,2017/12,2015/12/22,346148746,1695825,87423965
아진산업(주),013310,2018/12,2015/12/22,386490661,-11199496,83850510
아진산업(주),013310,2019/12,2015/12/22,447355194,4321933,89162443
아진산업(주),013310,2020/12,2015/12/22,432699217,5680194,94842637
아진산업(주),013310,2021/12,2015/12/22,400653828,4491196,99333833
안국약품(주),001540,2011/12,2000/06/15,159659663,6605674,98351856
안국약품(주),001540,2012/12,2000/06/15,164013359,4006457,101854486
안국약품(주),001540,2013/12,2000/06/15,160087380,5475346,106369611
안국약품(주),001540,2014/12,2000/06/15,175041559,-1089383,101933776
안국약품(주),001540,2015/12,2000/06/15,190339021,9876447,108795119
안국약품(주),001540,2016/12,2000/06/15,187840004,2412854,109359352
안국약품(주),001540,2017/12,2000/06/15,201279897,7940247,114872948
안국약품(주),001540,2018/12,2000/06/15,203775836,12931681,124534560
안국약품(주),001540,2019/12,2000/06/15,207087227,3414879,125231873
안국약품(주),001540,2020/12,2000/06/15,192111884,-2997729,120039717
안국약품(주),001540,2021/12,2000/06/15,198710726,1129276,118717947
알리코제약(주),260660,2018/12,2018/02/12,110568380,1217705,15750712
알리코제약(주),260660,2019/12,2018/02/12,118754000,10031138,25507727
알리코제약(주),260660,2020/12,2018/02/12,110287842,8371920,31609435
알리코제약(주),260660,2021/12,2018/02/12,121061551,4929660,35513002
알보젠코리아(주),002250,2011/12,1973/11/10,105117910,3635189,48190529
알보젠코리아(주),002250,2012/12,1973/11/10,116675727,-1318400,36005175
알보젠코리아(주),002250,2013/12,1973/11/10,120522172,2026139,38756657
알보젠코리아(주),002250,2014/12,1973/11/10,288642309,-6764108,35820212
알보젠코리아(주),002250,2015/12,1973/11/10,315916560,12239722,42511309
알보젠코리아(주),002250,2016/12,1973/11/10,332434781,8677441,50832010
알보젠코리아(주),002250,2017/12,1973/11/10,306450416,10999608,61747851
알보젠코리아(주),002250,2018/12,1973/11/10,276890462,10614871,71658812
알서포트(주),131370,2011/12,2011/01/05,,,
알서포트(주),131370,2012/12,2011/01/05,,,
알서포트(주),131370,2013/12,2011/01/05,59447207,1900038,11266333
알서포트(주),131370,2014/12,2011/01/05,58133880,-354730,10622594
알서포트(주),131370,2015/12,2011/01/05,56526527,-1641934,8980660
알서포트(주),131370,2016/12,2011/01/05,55348681,-300607,8680053
알서포트(주),131370,2017/12,2011/01/05,51646736,2029089,4847042
알서포트(주),131370,2018/12,2011/01/05,56829548,4551889,9365022
알서포트(주),131370,2019/12,2011/01/05,73145339,7511955,16304255
알서포트(주),131370,2020/12,2011/01/05,64600099,-4320129,10839882
알서포트(주),131370,2021/12,2011/01/05,83294848,22134215,31253442
알에스오토메이션(주),140670,2017/12,2017/08/11,74593840,2869794,18939242
알에스오토메이션(주),140670,2018/12,2017/08/11,71598398,922105,19005161
알에스오토메이션(주),140670,2019/12,2017/08/11,70997602,131610,18986716
알에스오토메이션(주),140670,2020/12,2017/08/11,74943033,-2595219,16206528
알에스오토메이션(주),140670,2021/12,2017/08/11,74145163,2895323,19058623
알에프머트리얼즈(주),327260,2019/12,2019/12/24,29750495,1197711,11662674
알에프머트리얼즈(주),327260,2020/12,2019/12/24,40641795,-609503,11053171
알에프머트리얼즈(주),327260,2021/12,2019/12/24,42441858,-901715,10151456
알에프에이치아이씨(주),218410,2015/12,2015/06/30,,,
알에프에이치아이씨(주),218410,2016/12,2015/06/30,,,
알에프에이치아이씨(주),218410,2017/12,2015/06/30,145958351,6017861,59887067
알에프에이치아이씨(주),218410,2018/12,2015/06/30,223785259,24075786,83306054
알에프에이치아이씨(주),218410,2019/12,2015/06/30,240101261,19956207,98914881
알에프에이치아이씨(주),218410,2020/12,2015/06/30,267959575,2022123,95692842
알에프에이치아이씨(주),218410,2021/12,2015/06/30,389354280,6028945,99115848
압타바이오(주),293780,2019/12,2019/06/12,77404261,-6297931,-42693728
압타바이오(주),293780,2020/12,2019/06/12,75443708,-3918874,-47575549
압타바이오(주),293780,2021/12,2019/06/12,64910601,-10689063,-58202735
애경산업(주),018250,2018/12,2018/03/22,406655732,59459936,130840961
애경산업(주),018250,2019/12,2018/03/22,448167040,40865318,156469113
애경산업(주),018250,2020/12,2018/03/22,431492662,11730468,155956983
애경산업(주),018250,2021/12,2018/03/22,427116716,15190281,167540569
애경케미칼(주),161000,2012/12,2012/09/17,370043671,5240358,5333472
애경케미칼(주),161000,2013/12,2012/09/17,368196750,33374786,34957171
애경케미칼(주),161000,2014/12,2012/09/17,354350069,27289367,55000111
애경케미칼(주),161000,2015/12,2012/09/17,298352073,24936188,75315845
애경케미칼(주),161000,2016/12,2012/09/17,370055837,48983190,117455606
애경케미칼(주),161000,2017/12,2012/09/17,418396127,65919533,172766413
애경케미칼(주),161000,2018/12,2012/09/17,434502988,40183310,201162960
애경케미칼(주),161000,2019/12,2012/09/17,451672991,50260137,237152923
애경케미칼(주),161000,2020/12,2012/09/17,477274487,38613343,262527230
애경케미칼(주),161000,2021/12,2012/09/17,1082880685,61760926,308591006
애니젠(주),196300,2016/12,2016/12/07,24308997,-1646651,-1996345
애니젠(주),196300,2017/12,2016/12/07,25433671,448301,-1558595
애니젠(주),196300,2018/12,2016/12/07,35424188,-7164135,-8719564
애니젠(주),196300,2019/12,2016/12/07,30731927,-6644595,-15284432
애니젠(주),196300,2020/12,2016/12/07,31236663,-2461858,-17734079
애니젠(주),196300,2021/12,2016/12/07,32414813,-1689894,-19433298
애머릿지코퍼레이션,900100,2011/12,2010/04/21,52620401,-632080,6093599
애머릿지코퍼레이션,900100,2012/12,2010/04/21,41045700,-6341318,-368140
애머릿지코퍼레이션,900100,2013/12,2010/04/21,26858087,-14175533,-14454430
애머릿지코퍼레이션,900100,2014/12,2010/04/21,27782439,3351467,-11557947
애머릿지코퍼레이션,900100,2015/12,2010/04/21,61686103,-4654963,-17145052
애머릿지코퍼레이션,900100,2016/12,2010/04/21,72097327,-16278152,-34630447
애머릿지코퍼레이션,900100,2017/12,2010/04/21,78382331,-21399384,-50976322
애머릿지코퍼레이션,900100,2018/12,2010/04/21,96334034,-12027490,-65420333
애머릿지코퍼레이션,900100,2019/12,2010/04/21,126984131,-38588639,-106071957
