,target,거래소코드,상장일,수명주기,통계청 한국표준산업분류 10차(대분류),회계년도,회사명,대주주지분변화분,외국인지분분변화,자산,당기순이익(손실),비유동자산증가율,유동자산증가율,자기자본증가율,매출액증가율,정상영업이익증가율,순이익증가율,총포괄이익증가율,매출액순이익률,자기자본순이익률,광고선전비대매출액비율,비유동비율,당좌비율,현금비율,부채비율,이자보상배율(이자비용),유보액대납입자본배율,투자집중도,1인년간평균급여(직원),토빈Q,WW지수,RDS,산업평균_총자산증가율차분,보통주식비율,외국인_주식분포비율,업력
4976,0,11070,2008/07/24,성숙기,제조업,2014,LG이노텍(주),0.19,5.670000000000002,4428761037.0,58869183.0,-8.84,3.75,28.82,4.1,130.6,625.02,277.71,1.74,7.48,0.1,138.33,104.97,24.08,161.05,4.07,13.34,64.67,56000.0,1.1648699042307349,-1.2846628801111153,0.0531130230635963,-2.33461570353346,40.8,9.76,38.0
4977,0,11070,2008/07/24,성숙기,제조업,2015,LG이노텍(주),7.050000000000001,1.5500000000000007,3914337673.0,43578086.0,-9.43,-14.08,4.04,-5.07,-28.75,-15.61,-26.0,1.55,5.49,0.0,120.42,114.7,27.81,121.77,4.84,13.92,59.88,63000.0,1.146740329200005,-1.3684376866377626,0.0547554611866597,-10.37461570353346,40.81,11.31,39.0
4978,0,11070,2008/07/24,성장기,제조업,2016,LG이노텍(주),-7.25,5.670000000000002,4323719058.0,12165924.0,5.36,16.52,0.76,-6.25,-53.14,-94.79,-70.86,0.09,0.28,0.0,125.91,96.97,19.68,143.11,2.94,14.03,69.45,61000.0,1.049250509444409,-1.5716302031735752,0.0556931314334944,10.353259767156068,40.79,17.97,40.0
4979,0,11070,2008/07/24,성장기,제조업,2017,LG이노텍(주),41.08,4.960000000000001,4721553263.0,120615162.0,40.36,31.19,9.69,32.79,173.46,860.9023444180505,277.71,2.29,9.37,0.0,161.12,83.82,14.8,201.29,8.91,15.49,72.22,57000.0,1.2661677562888132,1.052599449767836,0.007671030648765,35.77890936238123,40.79,22.93,41.0
4980,1,11070,2008/07/24,성장기,제조업,2018,LG이노텍(주),-35.779999999999994,0.91,4721553263.0,120615162.0,12.08,-18.33,8.58,4.46,-11.12,-6.68,-2.72,2.04,8.02,0.0,166.31,108.12,39.21,171.74,4.85,16.9,66.38,60000.0,1.008218300711126,-0.5388321002577271,0.0421255240960011,-2.097565291081525,40.79,23.84,42.0
4981,0,11070,2008/07/24,성숙기,제조업,2019,LG이노텍(주),-6.32,5.670000000000002,4721553263.0,80658023.0,-8.03,13.33,4.08,4.01,52.98,-37.28,-46.09,1.23,4.73,0.0,146.96,99.83,39.08,161.76,6.32,17.63,65.44,64000.0,1.1586114946997006,-1.1398981632416132,0.0384977544998729,0.1517052828097837,40.79,32.32,43.0
4982,1,10120,1994/07/11,성장기,제조업,2013,LS일렉트릭(주),-39.71,2.130000000000001,2101280444.0,110778939.0,0.06,6.95,11.02,5.35,13.47,16.17,50.89,4.85,13.24,0.34,93.19,198.33,36.69,126.69,6.29,5.35,86.79,59000.0,1.5110672033646928,-0.7064361232988191,0.017249042746084,3.969830716270698,48.25,13.23,39.0
4983,1,10120,1994/07/11,성장기,제조업,2014,LS일렉트릭(주),0.4,3.129999999999999,2294355146.0,93904072.0,3.19,13.38,7.2,-2.46,-9.92,-8.34,-18.35,4.58,11.13,0.0,89.73,167.51,45.07,130.95,5.59,5.79,96.22,63000.0,1.3591943742610109,-1.4784278959799162,0.0,10.18538429646654,48.25,16.36,40.0
4984,0,10120,1994/07/11,성숙기,제조업,2015,LS일렉트릭(주),0.0399999999999999,-4.870000000000001,2251673935.0,69452478.0,-3.82,-0.61,2.05,-4.02,-2.01,-34.19,-41.2,3.2,7.01,0.41,84.49,199.46,46.29,121.91,6.0,5.93,99.29,63000.0,1.1793027412736827,-1.2988867041755563,0.0296300574978723,-2.070747247365109,48.25,10.77,41.0
4985,0,10120,1994/07/11,성숙기,제조업,2016,LS일렉트릭(주),-0.07,-1.5,2261805558.0,57881723.0,-1.52,1.66,5.07,0.54,-19.42,14.82,38.56,3.65,7.77,0.37,79.2,186.71,49.98,112.16,5.49,6.28,98.24,65000.0,1.0662584741070833,-1.308935199101645,0.0278607174501952,0.3432597671560679,48.25,9.27,42.0
4986,1,10120,1994/07/11,성숙기,제조업,2017,LS일렉트릭(주),1.2599999999999998,5.670000000000002,2255821411.0,94808192.0,-0.55,-0.1,7.62,5.88,27.34,30.21,29.7,4.52,9.51,0.33,73.14,192.24,40.24,96.48,8.4,6.82,91.96,68000.0,1.3186511381152948,0.1520498327997883,0.0234285286340546,-0.4210906376187703,48.25,18.11,43.0
4987,1,10120,1994/07/11,쇠퇴기,제조업,2018,LS일렉트릭(주),38.64,-1.6799999999999995,2405835525.0,119393549.0,3.58,8.47,12.99,6.03,29.41,25.18,21.8,5.32,10.78,0.37,67.03,191.3,65.07,85.42,12.21,7.82,90.72,72000.0,1.0918261704527783,-0.440374717155796,0.024711830421357,6.622434708918474,48.25,16.43,44.0
4988,0,10120,1994/07/11,성숙기,제조업,2019,LS일렉트릭(주),-39.71,1.990000000000002,2538144407.0,109361356.0,0.17,8.52,5.1,-5.56,-17.8,-21.05,-20.51,4.39,7.82,0.42,63.94,195.1,70.91,86.26,10.56,8.25,100.77,75000.0,1.0934017770408129,-1.437676957446317,0.0304796033709599,5.391705282809784,48.25,18.42,45.0
4989,0,10060,1985/07/09,성장기,제조업,2014,OCI(주),-3.53,-4.870000000000001,4721553263.0,22167902.0,1.38,2.23,-1.62,6.23,49.37068527315937,860.9023444180505,45.22930641330159,1.35,-0.71,0.0,169.95,73.16,28.43,127.88,0.48,24.58,179.17,58000.0,0.8239018970253836,-1.2198581852111887,0.0154162411779368,2.585384296466541,30.13,19.16,40.0
4990,0,10060,1985/07/09,성숙기,제조업,2016,OCI(주),41.08,-1.129999999999999,4721553263.0,120615162.0,-12.9,-17.44,8.14,19.02,49.37068527315937,141.37,49.39,8.01,7.87,0.0,130.71,82.86,23.55,91.4,1.74,24.66,183.5,64000.0,0.7699091033569572,-0.7008467403533213,0.0117841010977727,-10.37461570353346,30.04,11.41,42.0
4991,0,10060,1985/07/09,쇠퇴기,제조업,2017,OCI(주),-23.53,5.670000000000002,4721553263.0,120615162.0,-6.74,5.91,4.9,32.57,134.4,-2.98,-33.3,6.41,7.17,0.0,116.5,143.29,75.26,77.94,3.83,25.84,136.47,73000.0,0.9344951544948632,1.044063740758384,0.0081853843126075,-2.8910906376187704,28.78,21.82,43.0
4992,0,10060,1985/07/09,성숙기,제조업,2018,OCI(주),-39.71,2.3999999999999986,4721553263.0,70724240.0,-8.51,-3.8,2.3,-14.3,-44.22,-55.82,-25.62,3.34,3.06,0.0,104.25,134.88,68.1,62.05,2.31,26.45,152.77,81000.0,0.840553121969667,-1.1907368628076989,0.0084869973511861,-6.907565291081526,22.43,24.22,44.0
