,회사명,거래소코드,회계년도,대주주지분변화분,외국인지분분변화
10454,(주)콤텍시스템,031820,2018/12,17.66,-3.9099999999999997
10455,(주)콤텍시스템,031820,2019/12,-4.68,0.30999999999999994
10456,(주)콤텍시스템,031820,2020/12,-11.91,-0.5800000000000001
10457,(주)콤텍시스템,031820,2021/12,2.46,1.83
10458,(주)쿠첸,225650,2015/12,-3.53,-0.9900000000000002
10459,(주)쿠첸,225650,2016/12,0.03,0.050000000000000044
10460,(주)쿠첸,225650,2017/12,0.03,0.07000000000000006
10461,(주)쿠첸,225650,2018/12,12.799999999999999,-0.38
10462,(주)쿠콘,294570,2021/12,-12.86,6.3
10463,(주)퀀타매트릭스,317690,2020/12,43.37,-6.99
10464,(주)퀀타매트릭스,317690,2021/12,-43.37,1.71
10465,(주)큐라클,365270,2021/12,33.54,-1.44
10466,(주)큐로,015590,2011/12,-33.54,0.12999999999999995
10467,(주)큐로,015590,2012/12,0.0,-0.12999999999999995
10468,(주)큐로,015590,2013/12,8.8,0.26999999999999996
10469,(주)큐로,015590,2014/12,-7.9,0.10999999999999999
10470,(주)큐로,015590,2015/12,-0.87,0.21000000000000008
10471,(주)큐로,015590,2016/12,0.0,0.42999999999999994
10472,(주)큐로,015590,2017/12,-0.019999999999999997,0.08000000000000007
10473,(주)큐로,015590,2018/12,0.04,0.010000000000000009
10474,(주)큐로,015590,2019/12,-0.05,-0.9600000000000001
10475,(주)큐로,015590,2020/12,43.37,0.14
10476,(주)큐로,015590,2021/12,-9.829999999999998,0.6699999999999999
10477,(주)큐로컴,040350,2011/12,-33.54,-1.41
10478,(주)큐로컴,040350,2012/12,0.05,1.61
10479,(주)큐로컴,040350,2013/12,-0.05,-0.20000000000000018
10480,(주)큐로컴,040350,2014/12,0.02,-0.2899999999999998
10481,(주)큐로컴,040350,2015/12,0.009999999999999998,-0.2500000000000001
10482,(주)큐로컴,040350,2016/12,0.0,-0.05999999999999994
10483,(주)큐로컴,040350,2017/12,-0.03,0.44999999999999996
10484,(주)큐로컴,040350,2018/12,8.8,1.66
10485,(주)큐로컴,040350,2019/12,-7.9,-1.14
10486,(주)큐로컴,040350,2020/12,0.6,0.1299999999999999
10487,(주)큐로컴,040350,2021/12,-1.5,1.4200000000000002
10488,(주)큐로홀딩스,051780,2011/12,12.64,-3.18
10489,(주)큐로홀딩스,051780,2012/12,8.530000000000001,-0.13
10490,(주)큐로홀딩스,051780,2013/12,22.25,-0.02
10491,(주)큐로홀딩스,051780,2014/12,-43.42,0.7
10492,(주)큐로홀딩스,051780,2015/12,1.23,-0.41999999999999993
10493,(주)큐로홀딩스,051780,2016/12,-0.4,0.02999999999999997
10494,(주)큐로홀딩스,051780,2017/12,5.22,0.5900000000000001
10495,(주)큐로홀딩스,051780,2018/12,-6.05,1.06
10496,(주)큐로홀딩스,051780,2019/12,0.42,-0.8899999999999999
10497,(주)큐로홀딩스,051780,2020/12,1.2000000000000002,-0.29000000000000004
10498,(주)큐로홀딩스,051780,2021/12,-0.3900000000000001,0.49
10499,(주)큐리어스,045050,2011/12,-0.4,-1.06
10500,(주)큐리언트,115180,2016/12,20.340000000000003,5.79
10501,(주)큐리언트,115180,2017/12,-21.17,-1.5599999999999996
10502,(주)큐리언트,115180,2018/12,0.0,-3.7600000000000002
10503,(주)큐리언트,115180,2019/12,28.8,4.25
10504,(주)큐리언트,115180,2020/12,-26.97,-3.6199999999999997
10505,(주)큐리언트,115180,2021/12,-0.14000000000000012,-0.050000000000000044
10506,(주)큐브엔터테인먼트,182360,2013/12,-1.69,-1.26
10507,(주)큐브엔터테인먼트,182360,2014/12,0.0,0.03
10508,(주)큐브엔터테인먼트,182360,2015/12,29.31,0.010000000000000002
10509,(주)큐브엔터테인먼트,182360,2016/12,-28.68,0.07999999999999999
10510,(주)큐브엔터테인먼트,182360,2017/12,-0.33,0.09
10511,(주)큐브엔터테인먼트,182360,2018/12,0.9299999999999999,0.97
10512,(주)큐브엔터테인먼트,182360,2019/12,6.9,0.5900000000000001
10513,(주)큐브엔터테인먼트,182360,2020/12,-7.300000000000001,-1.17
10514,(주)큐브엔터테인먼트,182360,2021/12,1.0,4.12
10515,(주)큐에스아이,066310,2011/12,-1.83,-4.16
10516,(주)큐에스아이,066310,2012/12,1.69,-0.49000000000000005
10517,(주)큐에스아이,066310,2013/12,-0.06999999999999984,0.3
10518,(주)큐에스아이,066310,2014/12,-1.62,0.0
10519,(주)큐에스아이,066310,2015/12,21.17,1.0299999999999998
10520,(주)큐에스아이,066310,2016/12,-21.17,1.15
10521,(주)큐에스아이,066310,2017/12,1.69,-0.3999999999999999
10522,(주)큐에스아이,066310,2018/12,-1.69,-1.0899999999999999
10523,(주)큐에스아이,066310,2019/12,0.83,2.19
10524,(주)큐에스아이,066310,2020/12,10.02,0.4500000000000002
10525,(주)큐에스아이,066310,2021/12,-10.85,2.29
10526,(주)크라운제과,264900,2017/12,1.62,-4.73
10527,(주)크라운제과,264900,2018/12,-0.3900000000000001,0.5900000000000001
10528,(주)크라운제과,264900,2019/12,0.6000000000000001,-0.6700000000000002
10529,(주)크라운제과,264900,2020/12,0.8799999999999999,-0.32999999999999996
10530,(주)크라운제과,264900,2021/12,18.46,0.5499999999999999
10531,(주)크라운해태홀딩스,005740,2011/12,-20.540000000000003,-0.25
10532,(주)크라운해태홀딩스,005740,2012/12,31.390000000000004,0.5800000000000001
10533,(주)크라운해태홀딩스,005740,2013/12,-31.720000000000002,0.43000000000000016
10534,(주)크라운해태홀딩스,005740,2014/12,-0.3,2.2199999999999998
10535,(주)크라운해태홀딩스,005740,2015/12,0.13,9.55
10536,(주)크라운해태홀딩스,005740,2016/12,1.56,-6.359999999999999
10537,(주)크라운해태홀딩스,005740,2017/12,1.02,-1.1600000000000001
10538,(주)크라운해태홀딩스,005740,2018/12,-2.71,-1.54
10539,(주)크라운해태홀딩스,005740,2019/12,0.83,-1.77
10540,(주)크라운해태홀딩스,005740,2020/12,31.590000000000003,-0.4500000000000002
10541,(주)크라운해태홀딩스,005740,2021/12,-30.8,-0.029999999999999805
10542,(주)크래프톤,259960,2021/12,-0.9900000000000001,27.86
10543,(주)크레버스,096240,2011/12,1.2000000000000002,-30.28
10544,(주)크레버스,096240,2012/12,-0.6000000000000001,5.47
10545,(주)크레버스,096240,2013/12,-0.9299999999999999,-0.3799999999999999
10546,(주)크레버스,096240,2014/12,20.87,-0.2999999999999998
10547,(주)크레버스,096240,2015/12,-21.17,-3.2800000000000002
10548,(주)크레버스,096240,2016/12,0.27,3.7
10549,(주)크레버스,096240,2017/12,10.97,-1.85
10550,(주)크레버스,096240,2018/12,-8.18,4.719999999999999
10551,(주)크레버스,096240,2019/12,-1.37,-2.919999999999999
10552,(주)크레버스,096240,2020/12,19.48,-1.8100000000000005
10553,(주)크레버스,096240,2021/12,-21.17,0.5
10554,(주)크리스에프앤씨,110790,2018/12,1.83,-2.82
10555,(주)크리스에프앤씨,110790,2019/12,25.020000000000003,-1.16
10556,(주)크리스에프앤씨,110790,2020/12,-26.720000000000002,0.38
10557,(주)크리스에프앤씨,110790,2021/12,0.7,3.53
10558,(주)크린앤사이언스,045520,2011/12,-0.83,-3.33
10559,(주)크린앤사이언스,045520,2012/12,0.3,-0.28
10560,(주)크린앤사이언스,045520,2013/12,0.33,-0.16999999999999998
10561,(주)크린앤사이언스,045520,2014/12,-0.36,0.48999999999999994
10562,(주)크린앤사이언스,045520,2015/12,-0.27,2.74
10563,(주)크린앤사이언스,045520,2016/12,0.0,1.3199999999999998
10564,(주)크린앤사이언스,045520,2017/12,0.02,-2.29
10565,(주)크린앤사이언스,045520,2018/12,0.32,-0.1499999999999999
10566,(주)크린앤사이언스,045520,2019/12,-0.34,-0.050000000000000266
10567,(주)크린앤사이언스,045520,2020/12,0.63,1.0300000000000002
10568,(주)크린앤사이언스,045520,2021/12,1.2000000000000002,0.25
10569,(주)클라우드에어,036170,2011/12,25.200000000000003,-3.2
10570,(주)클라우드에어,036170,2012/12,-5.859999999999999,-0.12000000000000002
10571,(주)클라우드에어,036170,2013/12,-19.48,0.62
10572,(주)클라우드에어,036170,2014/12,-0.86,1.3800000000000003
10573,(주)클라우드에어,036170,2015/12,-0.30999999999999994,-0.4600000000000002
10574,(주)클라우드에어,036170,2016/12,-0.08000000000000002,-0.5800000000000001
10575,(주)클라우드에어,036170,2017/12,22.419999999999998,-0.7799999999999999
10576,(주)클라우드에어,036170,2018/12,-22.86,1.63
10577,(주)클라우드에어,036170,2019/12,0.0,0.8800000000000003
10578,(주)클라우드에어,036170,2020/12,6.38,-1.08
10579,(주)클라우드에어,036170,2021/12,-5.55,1.3399999999999999
10580,(주)클래시스,214150,2015/12,26.650000000000002,-3.17
10581,(주)클래시스,214150,2016/12,-27.38,0.0
10582,(주)클래시스,214150,2017/12,1.73,0.0
10583,(주)클래시스,214150,2018/12,-1.83,0.07
10584,(주)클래시스,214150,2019/12,0.63,3.6500000000000004
10585,(주)클래시스,214150,2020/12,0.16000000000000003,1.5100000000000002
10586,(주)클래시스,214150,2021/12,23.26,3.0299999999999994
10587,(주)클루넷,067130,2011/12,-22.580000000000002,-8.26
10588,(주)클리노믹스,352770,2020/12,-0.84,0.19
10589,(주)클리노믹스,352770,2021/12,-0.19,0.46
10590,(주)클리오,237880,2016/12,0.53,9.6
10591,(주)클리오,237880,2017/12,-0.86,4.140000000000001
10592,(주)클리오,237880,2018/12,-0.11,-8.52
10593,(주)클리오,237880,2019/12,27.68,4.21
10594,(주)클리오,237880,2020/12,-27.23,-7.550000000000001
10595,(주)클리오,237880,2021/12,0.18,-1.4899999999999998
10596,(주)키다리스튜디오,020120,2011/12,0.84,-0.89
10597,(주)키다리스튜디오,020120,2012/12,22.580000000000002,-0.15
10598,(주)키다리스튜디오,020120,2013/12,-24.05,0.0
10599,(주)키다리스튜디오,020120,2014/12,27.72,0.0
10600,(주)키다리스튜디오,020120,2015/12,-27.599999999999998,0.31
10601,(주)키다리스튜디오,020120,2016/12,0.88,-0.15
10602,(주)키다리스튜디오,020120,2017/12,-0.55,0.4099999999999999
10603,(주)키다리스튜디오,020120,2018/12,0.18,0.10000000000000009
10604,(주)키다리스튜디오,020120,2019/12,0.84,1.02
10605,(주)키다리스튜디오,020120,2020/12,22.580000000000002,0.6600000000000001
10606,(주)키다리스튜디오,020120,2021/12,-23.93,-0.76
10607,(주)키이스트,054780,2011/12,0.88,3.6799999999999997
10608,(주)키이스트,054780,2012/12,-1.0,1.1500000000000004
10609,(주)키이스트,054780,2013/12,27.72,-2.9499999999999997
10610,(주)키이스트,054780,2014/12,-4.629999999999999,6.02
10611,(주)키이스트,054780,2015/12,-11.22,-1.0899999999999999
10612,(주)키이스트,054780,2016/12,25.980000000000004,0.7400000000000002
10613,(주)키이스트,054780,2017/12,-36.97,0.6899999999999995
10614,(주)키이스트,054780,2018/12,-0.74,0.28999999999999915
10615,(주)키이스트,054780,2019/12,1.73,0.4800000000000004
10616,(주)키이스트,054780,2020/12,-0.9900000000000001,-2.24
10617,(주)키이스트,054780,2021/12,32.82,-0.3099999999999987
10618,(주)타이거일렉,219130,2015/12,-32.84,-8.0
10619,(주)타이거일렉,219130,2016/12,11.01,2.23
10620,(주)타이거일렉,219130,2017/12,8.22,2.0000000000000004
10621,(주)타이거일렉,219130,2018/12,-8.22,-2.83
10622,(주)타이거일렉,219130,2019/12,8.22,5.05
10623,(주)타이거일렉,219130,2020/12,-10.68,6.6
10624,(주)타이거일렉,219130,2021/12,22.55,7.4
10625,(주)탑엔지니어링,065130,2011/12,-30.03,-19.66
10626,(주)탑엔지니어링,065130,2012/12,34.29,-0.16999999999999993
10627,(주)탑엔지니어링,065130,2013/12,-16.13,0.7799999999999999
10628,(주)탑엔지니어링,065130,2014/12,-17.759999999999998,0.18999999999999995
10629,(주)탑엔지니어링,065130,2015/12,7.08,0.9800000000000002
10630,(주)탑엔지니어링,065130,2016/12,2.459999999999999,5.34
10631,(주)탑엔지니어링,065130,2017/12,-2.459999999999999,-2.66
10632,(주)탑엔지니어링,065130,2018/12,2.459999999999999,3.7199999999999998
10633,(주)탑엔지니어링,065130,2019/12,-7.919999999999999,2.780000000000001
10634,(주)탑엔지니어링,065130,2020/12,35.68,-3.9000000000000004
10635,(주)탑엔지니어링,065130,2021/12,-35.900000000000006,-4.57
10636,(주)탑코미디어,134580,2013/12,16.36,-2.26
10637,(주)탑코미디어,134580,2014/12,-16.74,0.010000000000000009
10638,(주)탑코미디어,134580,2015/12,34.91,6.39
10639,(주)탑코미디어,134580,2016/12,-28.849999999999998,0.6399999999999997
10640,(주)탑코미디어,134580,2017/12,-6.46,1.700000000000001
10641,(주)탑코미디어,134580,2018/12,17.14,-1.8500000000000005
10642,(주)탑코미디어,134580,2019/12,-8.22,0.7600000000000007
10643,(주)탑코미디어,134580,2020/12,-10.29,1.2599999999999998
10644,(주)탑코미디어,134580,2021/12,18.509999999999998,0.33000000000000007
10645,(주)태경비케이,014580,2011/12,-10.68,-7.640000000000001
10646,(주)태경비케이,014580,2012/12,-8.26,-2.65
10647,(주)태경비케이,014580,2013/12,33.54,0.030000000000000002
10648,(주)태경비케이,014580,2014/12,-22.82,0.11
10649,(주)태경비케이,014580,2015/12,-1.8699999999999992,-0.01999999999999999
10650,(주)태경비케이,014580,2016/12,10.09,-0.030000000000000013
10651,(주)태경비케이,014580,2017/12,11.489999999999998,0.19
10652,(주)태경비케이,014580,2018/12,-30.43,1.29
10653,(주)태경비케이,014580,2019/12,-0.8099999999999998,3.7800000000000002
10654,(주)태경비케이,014580,2020/12,31.24,-2.5900000000000003
10655,(주)태경비케이,014580,2021/12,-21.58,0.17000000000000037
10656,(주)태경피엔에스,235090,2016/12,-9.66,-2.95
10657,(주)태경피엔에스,235090,2017/12,19.75,0.0
10658,(주)태광,023160,2011/12,-18.94,23.64
10659,(주)태광,023160,2012/12,1.0100000000000002,-1.7699999999999996
10660,(주)태광,023160,2013/12,-0.7300000000000002,0.0799999999999983
10661,(주)태광,023160,2014/12,18.66,-2.7300000000000004
10662,(주)태광,023160,2015/12,-10.09,0.6500000000000021
10663,(주)태광,023160,2016/12,23.68,-3.0400000000000027
10664,(주)태광,023160,2017/12,-23.68,-0.29999999999999716
10665,(주)태광,023160,2018/12,-7.84,-4.350000000000001
10666,(주)태광,023160,2019/12,31.52,1.450000000000001
10667,(주)태광,023160,2020/12,-32.25,-0.47000000000000064
10668,(주)태광,023160,2021/12,18.66,-1.3000000000000007
10669,(주)태성,323280,2019/12,-19.88,-11.61
10670,(주)태성,323280,2020/12,-0.19,-0.010000000000000009
10671,(주)태성,323280,2021/12,54.919999999999995,-0.24
10672,(주)태양,053620,2011/12,-54.94,1.61
10673,(주)태양,053620,2012/12,8.07,-0.55
10674,(주)태양,053620,2013/12,-1.8200000000000003,-0.7000000000000001
10675,(주)태양,053620,2014/12,-1.62,0.9700000000000001
10676,(주)태양,053620,2015/12,-2.44,-0.1100000000000001
10677,(주)태양,053620,2016/12,-1.5099999999999998,-0.30999999999999994
10678,(주)태양,053620,2017/12,0.06999999999999995,1.8899999999999997
10679,(주)태양,053620,2018/12,9.04,3.88
10680,(주)태양,053620,2019/12,-8.68,-2.16
10681,(주)태양,053620,2020/12,3.88,-0.7199999999999998
10682,(주)태양,053620,2021/12,-4.930000000000001,-3.3
10683,(주)태영건설,009410,2011/12,2.0,7.06
10684,(주)태영건설,009410,2012/12,-1.4300000000000002,1.4000000000000012
10685,(주)태영건설,009410,2013/12,9.069999999999999,0.4499999999999993
10686,(주)태영건설,009410,2014/12,-6.889999999999999,0.5299999999999994
10687,(주)태영건설,009410,2015/12,-1.82,-1.6999999999999993
10688,(주)태영건설,009410,2016/12,1.07,-0.6000000000000005
10689,(주)태영건설,009410,2017/12,-2.0,-0.20999999999999996
10690,(주)태영건설,009410,2018/12,54.71,3.75
10691,(주)태영건설,009410,2019/12,-50.14,-2.74
10692,(주)태영건설,009410,2020/12,-3.9499999999999997,2.540000000000001
10693,(주)태영건설,009410,2021/12,-0.050000000000000044,-2.710000000000001
10694,(주)태웅,044490,2011/12,0.12,2.630000000000001
10695,(주)태웅,044490,2012/12,2.06,-5.46
10696,(주)태웅,044490,2013/12,-2.79,0.9899999999999993
10697,(주)태웅,044490,2014/12,9.77,-3.5199999999999996
10698,(주)태웅,044490,2015/12,-1.7199999999999989,0.1499999999999999
10699,(주)태웅,044490,2016/12,-3.08,1.4099999999999997
10700,(주)태웅,044490,2017/12,-2.8000000000000003,-2.7199999999999998
10701,(주)태웅,044490,2018/12,-1.37,2.92
10702,(주)태웅,044490,2019/12,-0.61,-0.16999999999999993
10703,(주)태웅,044490,2020/12,9.489999999999998,-1.87
10704,(주)태웅,044490,2021/12,-3.4499999999999993,-0.9299999999999999
10705,(주)태웅로직스,124560,2019/12,-5.14,-1.55
10706,(주)태웅로직스,124560,2020/12,-0.9000000000000001,0.52
10707,(주)태웅로직스,124560,2021/12,0.42000000000000004,2.06
10708,(주)태창파로스,039850,2011/12,9.159999999999998,-2.63
10709,(주)태창파로스,039850,2012/12,-9.77,0.04999999999999999
10710,(주)태창파로스,039850,2013/12,2.93,0.19000000000000003
10711,(주)태창파로스,039850,2014/12,-0.8900000000000001,0.06
10712,(주)태평양제약,016570,2011/12,0.8900000000000001,21.44
10713,(주)터보테크,032420,2011/12,-1.84,-21.26
10714,(주)터보테크,032420,2012/12,-0.43000000000000005,-0.17999999999999994
10715,(주)터보테크,032420,2013/12,3.86,-0.050000000000000044
10716,(주)테라리소스,053320,2011/12,0.4500000000000002,0.9700000000000001
10717,(주)테라리소스,053320,2012/12,-2.18,0.1399999999999999
10718,(주)테라젠이텍스,066700,2011/12,-2.08,-1.4
10719,(주)테라젠이텍스,066700,2012/12,5.52,0.11000000000000001
10720,(주)테라젠이텍스,066700,2013/12,-6.19,0.5299999999999999
10721,(주)테라젠이텍스,066700,2014/12,4.57,1.1700000000000002
10722,(주)테라젠이텍스,066700,2015/12,3.4400000000000004,-0.2400000000000002
10723,(주)테라젠이텍스,066700,2016/12,-5.880000000000001,0.2400000000000002
10724,(주)테라젠이텍스,066700,2017/12,52.49,-0.20000000000000018
10725,(주)테라젠이텍스,066700,2018/12,-51.73,0.040000000000000036
10726,(주)테라젠이텍스,066700,2019/12,-0.8900000000000001,1.42
10727,(주)테라젠이텍스,066700,2020/12,52.269999999999996,0.3600000000000003
10728,(주)테라젠이텍스,066700,2021/12,-53.22,-2.13
10729,(주)테라텍,151750,2013/12,-1.05,-1.36
10730,(주)테라텍,151750,2014/12,2.89,0.0
10731,(주)테스,095610,2011/12,-0.7600000000000002,1.27
10732,(주)테스,095610,2012/12,-1.5099999999999998,-0.36
10733,(주)테스,095610,2013/12,-0.08000000000000007,3.83
10734,(주)테스,095610,2014/12,4.390000000000001,8.25
10735,(주)테스,095610,2015/12,-0.3600000000000003,6.549999999999999
10736,(주)테스,095610,2016/12,-1.8199999999999998,-8.03
10737,(주)테스,095610,2017/12,-2.18,17.200000000000003
10738,(주)테스,095610,2018/12,-0.61,-20.76
10739,(주)테스,095610,2019/12,9.77,4.5200000000000005
10740,(주)테스,095610,2020/12,-1.7199999999999989,-3.33
10741,(주)테스,095610,2021/12,-1.8200000000000003,-0.7300000000000004
10742,(주)테이팩스,055490,2017/12,-1.71,-8.2
10743,(주)테이팩스,055490,2018/12,0.0,0.27
10744,(주)테이팩스,055490,2019/12,3.5300000000000002,-0.02999999999999997
10745,(주)테이팩스,055490,2020/12,-1.8200000000000003,1.46
10746,(주)테이팩스,055490,2021/12,-4.0600000000000005,0.2500000000000002
10747,(주)테크엘,064520,2011/12,-1.72,-2.0300000000000002
10748,(주)테크엘,064520,2012/12,0.16000000000000003,0.21000000000000002
10749,(주)테크엘,064520,2013/12,4.0,0.2
10750,(주)테크엘,064520,2014/12,-4.57,-0.24000000000000005
10751,(주)테크엘,064520,2015/12,2.75,0.38000000000000006
10752,(주)테크엘,064520,2016/12,-1.7,0.35
10753,(주)테크엘,064520,2017/12,-0.43000000000000005,-0.24
10754,(주)테크엘,064520,2018/12,1.38,3.7299999999999995
10755,(주)테크엘,064520,2019/12,0.8900000000000001,-0.2999999999999998
10756,(주)테크엘,064520,2020/12,0.0,-4.1499999999999995
10757,(주)테크엘,064520,2021/12,6.839999999999999,0.0
10758,(주)테크윙,089030,2011/12,-4.799999999999999,-0.07
10759,(주)테크윙,089030,2012/12,-4.970000000000001,0.34
10760,(주)테크윙,089030,2013/12,54.18,0.4799999999999999
10761,(주)테크윙,089030,2014/12,-49.21,5.04
10762,(주)테크윙,089030,2015/12,-2.93,-2.6500000000000004
10763,(주)테크윙,089030,2016/12,0.1299999999999999,4.37
10764,(주)테크윙,089030,2017/12,2.44,2.7699999999999996
10765,(주)테크윙,089030,2018/12,-1.6799999999999997,-0.8200000000000003
10766,(주)테크윙,089030,2019/12,2.8599999999999994,-4.489999999999999
10767,(주)테크윙,089030,2020/12,0.4400000000000004,-1.5300000000000002
10768,(주)테크윙,089030,2021/12,-5.14,-1.19
10769,(주)텔레칩스,054450,2011/12,-1.05,7.629999999999999
10770,(주)텔레칩스,054450,2012/12,2.75,-0.35999999999999943
10771,(주)텔레칩스,054450,2013/12,5.26,0.0
10772,(주)텔레칩스,054450,2014/12,-7.390000000000001,0.019999999999999574
10773,(주)텔레칩스,054450,2015/12,-0.66,-0.02999999999999936
10774,(주)텔레칩스,054450,2016/12,2.93,-7.0600000000000005
10775,(주)텔레칩스,054450,2017/12,6.839999999999999,-0.3900000000000001
10776,(주)텔레칩스,054450,2018/12,-9.379999999999999,3.16
10777,(주)텔레칩스,054450,2019/12,0.22000000000000003,1.46
10778,(주)텔레칩스,054450,2020/12,3.91,-5.9399999999999995
10779,(주)텔레칩스,054450,2021/12,49.6,-0.6200000000000001
10780,(주)텔레필드,091440,2011/12,-53.03,-0.1
10781,(주)텔레필드,091440,2012/12,3.5199999999999996,1.49
10782,(주)텔레필드,091440,2013/12,49.51,0.6499999999999999
10783,(주)텔레필드,091440,2014/12,-44.35,-2.17
10784,(주)텔레필드,091440,2015/12,-6.979999999999999,0.99
10785,(주)텔레필드,091440,2016/12,-0.6200000000000001,-0.6300000000000001
10786,(주)텔레필드,091440,2017/12,-2.17,-0.010000000000000009
10787,(주)텔레필드,091440,2018/12,4.970000000000001,2.5999999999999996
10788,(주)텔레필드,091440,2019/12,-2.04,-0.17999999999999972
10789,(주)텔레필드,091440,2020/12,7.659999999999999,-0.6299999999999999
10790,(주)텔레필드,091440,2021/12,-10.2,0.009999999999999787
10791,(주)텔콘알에프제약,200230,2014/12,0.22000000000000003,-1.25
10792,(주)텔콘알에프제약,200230,2015/12,-0.5700000000000001,-0.86
10793,(주)텔콘알에프제약,200230,2016/12,8.01,-0.1
10794,(주)텔콘알에프제약,200230,2017/12,-6.01,2.0
10795,(주)텔콘알에프제약,200230,2018/12,2.48,9.68
10796,(주)텔콘알에프제약,200230,2019/12,1.71,1.2100000000000009
10797,(주)텔콘알에프제약,200230,2020/12,-3.3,-4.030000000000001
10798,(주)텔콘알에프제약,200230,2021/12,-2.27,-3.6599999999999993
10799,(주)토니모리,214420,2015/12,2.27,-3.12
10800,(주)토니모리,214420,2016/12,1.7000000000000002,7.25
10801,(주)토니모리,214420,2017/12,-4.2700000000000005,-5.3100000000000005
10802,(주)토니모리,214420,2018/12,0.30000000000000004,-3.05
10803,(주)토니모리,214420,2019/12,0.43000000000000005,-0.47
10804,(주)토니모리,214420,2020/12,6.96,0.06999999999999995
10805,(주)토니모리,214420,2021/12,1.7199999999999989,-0.13999999999999996
10806,(주)토박스코리아,215480,2015/12,3.780000000000001,-0.10999999999999999
10807,(주)토박스코리아,215480,2016/12,40.54,-0.24
10808,(주)토박스코리아,215480,2017/12,-53.48,18.860000000000003
10809,(주)토박스코리아,215480,2018/12,5.64,-0.4299999999999997
10810,(주)토박스코리아,215480,2019/12,-1.7299999999999995,-2.7200000000000024
10811,(주)토박스코리아,215480,2020/12,-4.5200000000000005,-2.34
10812,(주)토박스코리아,215480,2021/12,4.99,0.120000000000001
10813,(주)토비스,051360,2011/12,-2.0599999999999996,-13.540000000000001
10814,(주)토비스,051360,2012/12,-0.8900000000000001,-0.009999999999999998
10815,(주)토비스,051360,2013/12,0.75,0.96
10816,(주)토비스,051360,2014/12,-0.6200000000000001,22.83
10817,(주)토비스,051360,2015/12,-2.17,-15.459999999999999
10818,(주)토비스,051360,2016/12,9.77,-0.9199999999999999
10819,(주)토비스,051360,2017/12,-2.509999999999999,0.5800000000000001
10820,(주)토비스,051360,2018/12,-6.65,0.5700000000000003
10821,(주)토비스,051360,2019/12,1.4300000000000002,5.279999999999999
10822,(주)토비스,051360,2020/12,4.209999999999999,-5.389999999999999
10823,(주)토비스,051360,2021/12,-1.2599999999999998,-2.950000000000001
10824,(주)토탈소프트뱅크,045340,2011/12,-2.82,-5.21
10825,(주)토탈소프트뱅크,045340,2012/12,-1.5099999999999998,-0.31
10826,(주)토탈소프트뱅크,045340,2013/12,52.32,0.26
10827,(주)토탈소프트뱅크,045340,2014/12,-52.63,1.58
10828,(주)토탈소프트뱅크,045340,2015/12,4.17,-0.8900000000000001
10829,(주)토탈소프트뱅크,045340,2016/12,-1.5899999999999999,0.1200000000000001
10830,(주)토탈소프트뱅크,045340,2017/12,5.12,0.0
10831,(주)토탈소프트뱅크,045340,2018/12,-3.41,-0.3800000000000001
10832,(주)토탈소프트뱅크,045340,2019/12,-1.71,0.040000000000000036
10833,(주)토탈소프트뱅크,045340,2020/12,-0.14000000000000012,-0.42
10834,(주)토탈소프트뱅크,045340,2021/12,-2.79,2.06
10835,(주)톱텍,108230,2011/12,1.51,-1.4300000000000002
10836,(주)톱텍,108230,2012/12,4.75,-0.17999999999999994
10837,(주)톱텍,108230,2013/12,-1.9000000000000004,0.22999999999999998
10838,(주)톱텍,108230,2014/12,-2.8899999999999997,-0.61
10839,(주)톱텍,108230,2015/12,-0.91,1.4100000000000001
10840,(주)톱텍,108230,2016/12,-0.20999999999999996,2.06
10841,(주)톱텍,108230,2017/12,1.12,3.2600000000000002
10842,(주)톱텍,108230,2018/12,-0.08000000000000007,-1.42
10843,(주)톱텍,108230,2019/12,-0.83,0.7199999999999998
10844,(주)톱텍,108230,2020/12,5.6899999999999995,-2.67
10845,(주)톱텍,108230,2021/12,-1.7299999999999995,-0.7100000000000004
10846,(주)투비소프트,079970,2011/12,-3.97,-2.63
10847,(주)투비소프트,079970,2012/12,0.1100000000000001,0.33999999999999997
10848,(주)투비소프트,079970,2013/12,3.98,-0.08999999999999997
10849,(주)투비소프트,079970,2014/12,-3.17,-0.14
10850,(주)투비소프트,079970,2015/12,4.609999999999999,0.38
10851,(주)투비소프트,079970,2016/12,-3.1499999999999995,-0.84
10852,(주)투비소프트,079970,2017/12,53.199999999999996,0.51
10853,(주)투비소프트,079970,2018/12,-48.56,1.5
10854,(주)투비소프트,079970,2019/12,-2.04,-0.03000000000000025
10855,(주)투비소프트,079970,2020/12,-4.92,-0.6899999999999997
10856,(주)투비소프트,079970,2021/12,0.0,-0.1200000000000001
10857,(주)툴젠,199800,2021/12,1.15,0.06000000000000005
10858,(주)트라이써클,034010,2011/12,-0.92,-1.28
10859,(주)트레이스,052290,2011/12,0.0,0.0
10860,(주)트레이스,052290,2012/12,-0.49,0.23
10861,(주)트레이스,052290,2013/12,0.31000000000000005,0.03
10862,(주)트레이스,052290,2014/12,-0.050000000000000044,0.08000000000000002
10863,(주)트레이스,052290,2015/12,-0.61,0.5900000000000001
10864,(주)트레이스,052290,2016/12,0.61,-0.5
10865,(주)트레이스,052290,2017/12,1.1099999999999999,0.49000000000000005
10866,(주)트루윈,105550,2014/12,2.8,-0.87
