,회사명,거래소코드,회계년도,대주주지분변화분,외국인지분분변화,상장일,자산,당기순이익(손실),비유동자산증가율,유동자산증가율,자기자본증가율,매출액증가율,정상영업이익증가율,순이익증가율,총포괄이익증가율,매출액순이익률,총자본순이익률,자기자본순이익률,매출원가대매출액비율,광고선전비대매출액비율,유보율,비유동비율,유동비율,당좌비율,현금비율,부채비율,유동부채비율,차입금비율,이자보상배율(이자비용),유보액대비율,유보액대납입자본배율,투자집중도,산업분류,1인년간평균급여(직원),토빈Q,target,WW지수,RDS,수명주기,산업평균_총자산증가율차분,대주주지분율,외국인지분율,업력,predict,상장협 산업분류 코드(대분류),기업규모명,배당금_현금,배당성향,종합등급,환경,사회,지배구조,한국ESG연구소,Moody's,MSCI,S&P,내용
8569,(주)마이크로컨텍솔루션,98120,2021,-13.3,0.72,2008-09-23,51602974.0,7517279,33.86,12.85,21.24,56.29,379.61,571.51,560.74,12.34,16.05,19.77,77.92,0.0,902.41,51.26,409.4,322.39,83.97,23.29,17.59,2.61,792.87,73.06,9.07,81.54,제조업,30000,2.278225418,0,3.209697639,0.0,성숙기,20.62570417,20.19,16.18,22,1.0,30000,중소기업,249383,3.317463673,,,,,,,,,
8570,(주)마크로밀엠브레인,169330,2021,0.05,-2.15,2020-07-01,37545694.0,3284866,-8.83,19.2,13.79,6.42,35.26,26.82,22.81,11.17,13.62,20.22,74.92,0.36,473.73,40.99,307.6,307.6,187.74,45.94,34.12,11.22,56.4,56.58,4.74,75.96,"전문, 과학 및 기술 서비스업",46000,2.366887885,0,0.183513651,0.0,성숙기,9.625704168,64.67,1.18,22,1.0,130000,중견기업,2511000,76.44147432,,,,,,,,,
8571,(주)마크로젠,38290,2021,0.49,0.91,2000-02-22,301176478.0,16322846,4.97,4.02,1.26,14.72,64.67,-98.74,-97.28,1.79,0.79,0.56,59.62,0.96,4136.53,99.41,130.92,113.01,50.61,48.99,37.87,17.06,13.55,74.95,41.64,121.53,"전문, 과학 및 기술 서비스업",49796,1.370578988,0,0.393483024,0.040978237,성숙기,4.545704168,11.26,2.17,24,0.0,130000,중견기업,2966627,18.17469208,,,,,,,,,
8572,(주)맘스터치앤컴퍼니,220630,2020,17.65,2.08,2015-08-28,116774659.0,29632739,-2.33,-26.33,-3.08,-0.97,38.48,70.53,74.21,8.18,18.22,29.6,69.75,3.29,1021.2,71.27,177.1,155.69,21.72,49.46,44.15,4.63,216.6,88.26,10.12,36.83,도매 및 소매업,75470,3.202995927,0,-1.754477136,0.001082958,성숙기,-16.67271068,59.82,10.93,5,0.0,70000,중소기업,3054526,10.30794352,,,,,,,,,
8573,(주)맘스터치앤컴퍼니,220630,2021,-18.06,-7.05,2015-08-28,122938263.0,28029633,7.71,3.06,3.04,5.23,50.2,-1.49,-1.38,7.74,19.44,29.18,66.86,3.29,1257.04,73.64,182.26,154.71,136.92,50.94,42.41,6.23,474.82,104.11,12.57,36.73,도매 및 소매업,45408,4.623407896,0,1.244427765,0.000724784,쇠퇴기,5.175704168,67.49,3.88,6,1.0,70000,중견기업,0,0.0,,,,,,,,,
8574,(주)매커스,93520,2020,0.57,1.4,2007-02-12,95488531.0,7689119,21.55,-8.39,7.01,51.2,59.05,66.51,67.63,9.3,8.23,14.57,79.17,0.0,751.35,20.55,217.83,187.57,24.42,69.8,68.52,3.0,59.35,63.29,7.48,101.51,도매 및 소매업,75000,1.224898908,0,0.103588177,0.007662048,쇠퇴기,-5.692710677,15.93,12.78,14,1.0,70000,중소기업,1202808,15.64298849,,,,,,,,,
8575,(주)매커스,93520,2021,-0.23,1.96,2007-02-12,144971115.0,20000499,-21.82,61.96,40.96,61.92,174.98,213.38,215.99,17.77,20.8,36.66,72.28,0.0,1037.79,11.37,210.52,183.4,38.78,82.51,81.29,0.07,158.63,57.69,10.35,99.55,도매 및 소매업,87000,1.322271758,1,3.170302779,0.004858908,쇠퇴기,51.71570417,15.93,14.74,15,1.0,70000,중소기업,1443370,7.216669944,,,,,,,,,
8576,(주)멀티캠퍼스,67280,2020,-0.32,0.31,2006-11-16,193275587.0,10599484,-17.62,10.34,7.4,-9.72,-43.25,-46.51,-41.57,3.83,5.01,8.76,75.18,0.1,3874.55,78.15,187.96,187.96,42.79,60.8,43.98,22.07,18.55,60.65,39.56,73.4,교육 서비스업,65000,1.414964568,0,-1.699208257,0.0,성숙기,-5.402710677,62.44,4.75,20,0.0,160000,대기업,2963390,27.9578704,,,,,,,,,
8577,(주)메디아나,41920,2020,1.86,-2.46,2014-10-07,76762250.0,11089550,-5.37,35.52,19.97,39.5,103.27,66.66,51.07,16.65,15.89,17.95,60.61,0.15,1487.65,37.27,693.55,488.16,293.33,12.37,10.83,0.69,1422.17,83.82,14.88,97.3,제조업,40843,1.987233489,0,0.476299471,0.05172648,성숙기,18.40728932,38.47,0.66,25,1.0,30000,중소기업,429319,3.87138342,,,,,,,,,
8578,(주)메디아나,41920,2021,-19.09,0.12,2014-10-07,90170330.0,9004135,-21.47,36.79,15.27,-15.87,-47.24,-21.95,-4.81,15.45,10.51,11.93,65.92,0.39,887.57,25.39,720.43,590.96,332.85,14.52,12.37,0.43,682.57,78.75,8.88,136.92,제조업,42427,1.45814234,0,0.662776993,0.071338975,성숙기,17.36570417,37.92,0.78,26,0.0,30000,중소기업,430714,4.783513352,,,,,,,,,
8579,(주)멕아이씨에스,58110,2021,-0.02,-3.46,2015-12-14,96737739.0,10464327,23.13,45.08,83.79,-27.56,-64.93,-60.76,-60.78,18.42,10.85,17.29,49.87,0.41,835.83,44.4,727.2,424.2,324.05,35.12,12.48,24.81,12.09,69.95,8.43,179.84,제조업,40481,2.334240643,0,0.258695187,0.071615473,성장기,36.94570417,27.57,0.56,23,0.0,30000,중소기업,1301401,12.43654752,,,,,,,,,
8580,(주)모나리자,12690,2020,3.14,-0.77,1988-10-14,91311099.0,7918009,32.92,2.8,9.35,-0.7,236.58,225.73,225.73,6.76,9.4,11.62,72.87,0.58,277.2,74.7,281.52,182.19,84.01,28.23,19.01,8.95,44.34,57.33,2.77,64.13,제조업,49628,2.289577049,1,-0.932674289,0.0,성장기,18.31728932,50.99,1.05,43,1.0,30000,중견기업,2742058,34.63065021,,,,,,,,,
8581,(주)모나리자,12690,2021,1.0,0.11,1988-10-14,93955501.0,3267785,18.66,-19.1,5.65,-9.16,-63.22,-58.73,-14.59,3.07,3.53,4.46,76.58,0.58,298.49,83.9,190.63,126.38,60.23,24.89,21.5,8.42,17.64,60.0,2.98,73.33,제조업,50644,1.677227066,0,0.95947995,0.0,성숙기,2.795704168,50.99,1.16,44,0.0,30000,중견기업,0,0.0,B,B,C,B,-,-,-,-,
8582,(주)모다이노칩,80420,2020,-5.52,0.47,2005-12-06,890906061.0,8721487,-6.43,23.16,1.18,28.78,-15.12,105.7,663.66,2.89,1.33,3.07,46.27,1.63,774.29,181.36,82.26,37.23,10.19,138.23,69.13,106.32,1.89,37.5,8.38,199.01,도매 및 소매업,39000,0.920716654,0,-0.716710546,0.024893646,성장기,-0.852710677,79.4,1.01,20,0.0,70000,중견기업,0,0.0,,,,,,,,,
8583,(주)모다이노칩,80420,2021,10.21,-0.9,2005-12-06,952690036.0,11688726,6.25,9.11,1.89,-3.08,16.44,7.59,28.47,2.81,1.22,3.25,46.7,1.28,790.79,191.08,75.98,37.02,14.9,152.59,80.96,118.6,2.46,35.41,8.46,228.91,도매 및 소매업,36000,0.887031246,0,0.881278834,0.021813097,성장기,6.825704168,79.3,0.11,21,0.0,70000,중견기업,0,0.0,,,,,,,,,
8584,(주)모아텍,33200,2020,20.27,-0.02,1997-10-13,79903291.0,-7960793,0.4,-2.52,-1.3,-28.79,-394.82,-398.16,-169.32,-8.88,-3.03,-3.36,90.67,0.0,1195.35,33.57,1531.74,1469.19,441.97,6.49,4.76,0.04,-1312.4,115.85,12.08,258.89,제조업,48147,0.893901744,0,-1.84432377,0.025847479,성숙기,-1.732710677,50.85,50.93,31,0.0,30000,중견기업,0,0.0,,,,,,,,,
8585,(주)모토닉,9680,2020,0.05,-0.52,1994-01-14,442437586.0,14978832,-17.46,5.52,1.64,-14.01,17.19,30.86,16.94,8.32,3.36,3.61,86.66,0.0,2536.08,19.77,1552.65,1501.0,146.41,6.71,5.6,0.18,399.49,94.58,25.36,243.39,제조업,54272,0.893961884,1,-1.467680199,0.029586257,성숙기,0.227289323,38.83,12.55,46,0.0,30000,중견기업,8739432,58.34521677,,,,,,,,,
8586,(주)미코,59090,2020,0.02,1.11,2002-01-15,519003421.0,-6135895,17.63,43.0,21.39,18.94,13.3,45.88,22.15,9.47,5.76,11.34,54.53,0.07,662.93,118.84,176.6,156.26,110.56,121.3,58.02,76.33,5.91,43.54,14.43,156.48,제조업,50000,1.411109277,0,-0.26035698,0.441719259,성장기,28.03728932,18.45,5.26,21,1.0,30000,중소기업,0,0.0,,,,,,,,,
8587,(주)미코,59090,2021,53.57,0.12,2002-01-15,721538023.0,52296522,55.72,19.66,75.89,30.11,60.8,-194.61,-195.21,5.97,3.52,-7.09,53.11,0.09,1167.04,114.37,153.21,136.76,96.18,90.14,49.46,57.0,10.88,52.23,22.56,153.21,제조업,50000,1.139833057,0,2.185222445,0.512311409,성장기,38.91570417,19.16,5.38,22,0.0,30000,중소기업,2233829,4.271467613,,,,,,,,,
8588,(주)미투온,201490,2020,0.03,0.38,2016-10-10,217695946.0,5110702,-6.52,62.62,34.43,9.74,10.23,-6.53,-32.68,22.51,14.98,12.62,28.48,22.36,505.4,54.92,268.54,268.54,197.28,31.83,28.64,21.83,17.67,68.68,9.57,165.08,정보통신업,48000,1.111267583,0,-0.389625539,0.0,성장기,24.18728932,23.41,6.6,10,1.0,100000,중소기업,2031755,39.75491038,,,,,,,,,
8589,(주)미투온,201490,2021,0.02,-3.29,2016-10-10,224200318.0,3724735,15.23,-5.75,7.76,-16.04,-22.6,-12.01,77.31,23.58,11.71,9.32,33.01,19.12,552.37,59.58,269.88,269.88,147.69,27.82,25.28,20.29,13.95,71.27,10.22,195.85,정보통신업,53000,1.264379064,0,-0.484668167,0.0,성숙기,2.885704168,21.59,3.31,11,0.0,100000,중소기업,0,0.0,,,,,,,,,
8590,(주)방림,3610,2020,0.0,0.31,1989-05-30,236854131.0,4987496,-4.78,2.85,0.98,-11.64,-163.72,-11.61,-29.68,4.39,2.16,2.62,85.5,0.01,835.16,43.88,411.69,318.48,43.42,23.39,19.31,10.78,-2.37,74.91,8.39,173.47,제조업,43380,0.539922192,0,-1.35708694,0.0,성숙기,-0.122710677,38.69,1.17,58,0.0,30000,중견기업,1353837,27.14462327,,,,,,,,,
8591,(주)보광산업,225530,2021,-0.02,3.17,2015-12-17,146064509.0,10057828,3.8,12.43,8.8,26.36,35.92,17.81,12.94,13.62,6.94,12.49,72.68,0.03,364.2,96.09,335.12,260.25,139.76,70.43,22.18,32.42,13.56,46.24,3.72,188.94,제조업,55417,2.030352798,1,2.121655628,0.0,쇠퇴기,7.295704168,68.48,3.64,17,1.0,30000,중소기업,5450783,54.19443442,,,,,,,,,
8592,(주)보라티알,250000,2020,57.36,-0.47,2017-06-08,81469767.0,956837,-6.09,-5.87,-0.52,7.77,16.17,-54.33,-54.33,3.01,1.81,2.76,66.72,0.47,1578.43,50.21,205.49,158.83,50.65,48.3,47.74,38.41,8.81,65.4,15.78,149.03,도매 및 소매업,44000,1.631778983,0,-1.413153757,0.0,쇠퇴기,-6.072710677,73.51,1.86,5,0.0,70000,중소기업,982381,102.6696292,,,,,,,,,
8593,(주)보라티알,250000,2021,-57.39,-0.99,2017-06-08,88615876.0,4757244,61.65,-18.3,9.96,20.72,86.35,311.55,311.55,10.28,7.36,10.85,64.83,0.71,1740.47,73.82,157.23,101.75,34.87,46.71,46.36,25.55,22.11,66.29,17.4,104.14,도매 및 소매업,40000,1.327595315,1,1.752296816,0.0,성숙기,8.665704168,69.6,0.87,6,0.0,70000,중소기업,1309841,27.5336098,,,,,,,,,
8594,(주)보락,2760,2020,5.93,-0.55,1989-11-30,54109129.0,394509,-0.61,-6.84,0.13,6.0,-77.15,-39.17,-26.89,1.03,0.72,0.9,87.62,0.0,267.3,83.26,419.3,176.44,53.38,22.97,9.47,7.83,1.59,59.18,2.67,131.78,제조업,52272,2.991986491,0,-0.671844709,0.029752331,성숙기,-2.832710677,33.3,0.63,61,0.0,30000,중소기업,239600,60.73372217,,,,,,,,,
8595,(주)보락,2760,2021,-5.93,1.38,1989-11-30,56317969.0,1694988,-2.76,18.43,3.5,3.84,1072.26,329.65,402.46,4.26,3.07,3.79,83.64,0.0,280.17,78.22,427.34,195.27,39.49,23.66,10.63,7.28,22.55,59.6,2.8,131.62,제조업,55064,2.287670566,1,1.384848779,0.028582952,성숙기,3.975704168,33.34,2.01,62,0.0,30000,중소기업,299500,17.66974161,C,D,C,B,-,-,-,-,
8596,(주)보령,3850,2020,-0.01,-5.11,1988-10-24,647993966.0,27047673,20.51,36.15,20.13,7.17,2.36,-16.65,-13.22,4.78,4.65,8.62,58.81,5.36,1416.32,97.66,256.9,179.19,20.78,90.43,36.11,56.27,11.96,52.1,14.18,108.2,제조업,63163,1.93044351,1,-0.741256941,0.065576715,성장기,27.52728932,57.2,7.79,57,1.0,30000,중견기업,4511097,16.67831832,,,,,,,,,
8597,(주)보령,3850,2021,-0.01,-0.65,1988-10-24,828641139.0,27119750,17.75,38.54,39.41,11.64,3.66,60.28,73.93,6.87,5.84,10.58,57.76,5.6,1354.88,82.5,280.41,209.24,96.64,74.7,32.88,45.43,9.26,56.21,13.56,120.73,제조업,64441,1.720758253,1,1.536483198,0.065856594,성장기,27.77570417,53.81,7.14,58,1.0,30000,중견기업,6588571,24.29436481,B+,B,A,B+,B+,-,-,6,
8598,(주)부-스타,8470,2020,0.49,-0.11,2011-02-23,93481149.0,5455386,8.72,-4.77,4.52,4.2,80.35,56.18,75.08,5.42,5.81,7.24,81.02,0.08,1764.35,39.86,425.95,352.04,139.25,21.43,19.15,0.8,352.23,79.32,17.64,73.22,제조업,45000,0.658774425,1,-0.762243147,0.0,성숙기,-0.852710677,38.23,1.86,47,1.0,30000,중소기업,969817,17.77723886,,,,,,,,,
8599,(주)부산도시가스,15350,2020,54.97,-0.12,1997-06-23,1267540764.0,179372562,36.48,-4.11,29.4,-5.21,-19.42,266.61,304.26,19.45,15.57,23.35,84.19,0.04,1515.74,106.07,155.11,154.85,78.78,46.26,25.91,0.37,131.1,65.77,15.16,82.69,"전기, 가스, 증기 및 공기조절 공급업",90000,0.75804746,0,-1.803691019,0.0,성숙기,22.13728932,67.32,3.37,39,0.0,40000,대기업,10001000,5.575546164,,,,,,,,,
8600,(주)뷰웍스,100120,2020,-10.62,0.64,2009-04-10,196869313.0,21710331,38.98,-4.99,5.47,17.83,9.99,-5.46,-7.3,14.33,12.15,13.8,48.42,0.53,3603.32,46.12,473.63,275.34,158.62,15.41,14.63,4.93,763.96,91.7,36.1,118.5,제조업,61000,1.667691436,1,-0.315344943,0.151166889,성숙기,8.637289323,28.46,29.56,21,1.0,30000,중견기업,4251910,19.58473134,,,,,,,,,
8601,(주)뷰웍스,100120,2021,0.02,3.7,2009-04-10,240842576.0,33850314,6.93,32.59,10.44,20.51,19.76,46.22,50.91,17.35,15.31,18.69,50.45,0.57,4176.14,44.69,316.0,173.41,83.65,27.95,26.35,11.91,89.79,86.8,41.8,118.33,제조업,62000,1.813051938,1,1.898985636,0.12544894,성숙기,22.23570417,28.47,33.26,22,1.0,30000,중견기업,6886433,20.34377879,,,,,,,,,
