,target,거래소코드,상장일,수명주기,통계청 한국표준산업분류 10차(대분류),회계년도,회사명,대주주지분변화분,외국인지분분변화,자산,당기순이익(손실),비유동자산증가율,유동자산증가율,자기자본증가율,매출액증가율,정상영업이익증가율,순이익증가율,총포괄이익증가율,매출액순이익률,총자본순이익률,자기자본순이익률,매출원가대매출액비율,광고선전비대매출액비율,유보율,비유동비율,유동비율,당좌비율,현금비율,부채비율,유동부채비율,차입금비율,이자보상배율(이자비용),유보액대비율,유보액대납입자본배율,투자집중도,1인년간평균급여(직원),토빈Q,WW지수,RDS,산업평균_총자산증가율차분,보통주식비율,외국인_주식분포비율,업력
2674,1,111770,2009/07/30,성숙기,도매 및 소매업,2018,(주)영원무역,7.03,3.73,2638946077.0,41812837.0,30.52,4.67,25.62,4.58,10.98,4.02,45.22930641330159,5.3,4.53,8.15,72.91,1.79,6943.35,78.28,284.83,179.63,75.86,58.67,28.23,23.0,12.46,62.79,74.78,97.51,55000.0,1.0057323456374665,-0.0650082636610683,0.0,15.972434708918474,50.84,26.54,9.0
2675,1,111770,2009/07/30,성숙기,도매 및 소매업,2019,(주)영원무역,-7.03,-3.09,3104545848.0,66801910.0,23.18,12.25,19.35,13.66,18.17,47.08,-3.93,7.3,6.07,9.82,74.63,1.54,8292.38,81.44,240.96,154.21,71.75,57.67,31.63,23.5,12.67,63.22,88.59,96.75,60000.0,0.8612607761429973,-0.6937034983960095,0.0,17.531705282809785,50.83,23.45,10.0
2676,1,9970,1988/11/07,성장기,"전문, 과학 및 기술 서비스업",2013,(주)영원무역홀딩스,-12.71,-1.2800000000000011,1616649995.0,14263663.0,16.94,14.8,18.51,5.58,-6.65,-6.68,-11.84,10.55,10.72,14.1,61.47,2.16,8754.56,62.64,388.94,286.27,117.44,34.38,18.45,9.51,86.41,74.3,176.19,90.89,30000.0,0.8518466439731749,-0.9518189037101964,0.004190945361352,15.749830716270695,46.74,28.47,39.0
2677,0,9970,1988/11/07,성숙기,"전문, 과학 및 기술 서비스업",2014,(주)영원무역홀딩스,-0.0699999999999999,-4.649999999999999,1774790424.0,19534514.0,14.12,5.99,13.42,7.47,6.82,10.45,58.4,11.05,10.71,13.45,62.56,1.88,9932.55,64.16,420.33,299.9,126.65,32.41,16.24,8.51,49.19,75.42,196.34,95.42,31000.0,0.9354936731166408,-0.8153203014492032,0.0335963004976903,10.77538429646654,46.74,23.82,40.0
2678,0,9970,1988/11/07,성장기,"전문, 과학 및 기술 서비스업",2015,(주)영원무역홀딩스,0.0699999999999999,-3.390000000000001,2648231029.0,14021451.0,30.97,66.36,19.91,14.36,-1.75,-1.48,31.51,9.18,7.81,11.34,63.32,2.27,11914.88,65.25,321.26,214.84,117.35,53.4,27.44,22.43,25.15,65.12,252.95,128.19,14000.0,0.6748798473141068,-2.6016288736549367,0.0647643186981222,48.999252752634895,46.74,20.43,41.0
2679,0,9970,1988/11/07,성장기,"전문, 과학 및 기술 서비스업",2016,(주)영원무역홀딩스,36.52,2.8599999999999994,2838123068.0,11414340.0,1.94,11.04,5.37,24.33,-12.94,-18.28,-51.94,5.52,4.7,8.28,67.21,2.6,12555.6,65.41,254.54,163.58,87.82,61.67,37.82,28.86,15.38,61.79,257.22,110.71,23111.0,0.6617553496083983,2.44253910124418,0.0317967752912983,7.063259767156068,46.51,23.29,42.0
2680,1,9970,1988/11/07,성숙기,"전문, 과학 및 기술 서비스업",2017,(주)영원무역홀딩스,-23.81,0.9700000000000024,2760525744.0,10628517.0,3.94,-7.27,3.5,2.0,4.63,3.46,-56.26,4.93,4.2,8.2,66.36,2.87,12995.35,68.06,264.21,173.09,85.44,57.42,33.82,24.92,11.74,63.46,256.95,102.55,21000.0,0.6424468627712243,0.6349087482121809,0.0240718261098839,-2.8910906376187704,46.24,24.26,43.0
2681,1,9970,1988/11/07,성숙기,"전문, 과학 및 기술 서비스업",2018,(주)영원무역홀딩스,23.7,-0.7300000000000004,3262155793.0,13295396.0,33.37,6.6,28.99,5.62,21.21,20.47,784.79,6.04,5.05,8.49,65.26,2.49,16770.32,73.01,318.57,207.87,103.09,49.63,24.05,17.74,15.21,66.78,319.51,102.77,24000.0,0.5981611439168932,-0.0566658737297443,0.0146768232387621,18.14243470891848,46.24,23.53,44.0
2682,1,9970,1988/11/07,성숙기,"전문, 과학 및 기술 서비스업",2019,(주)영원무역홀딩스,-36.41,0.3599999999999994,3789427814.0,14929261.0,21.0,11.55,20.14,8.71,17.3,40.23,-8.35,8.32,6.46,9.6,67.65,1.76,20153.03,74.77,277.61,185.01,81.55,47.12,26.06,17.0,17.22,67.92,377.53,106.42,42000.0,0.496737140510153,-2.559449633159925,0.0102928887769026,16.051705282809785,46.24,23.89,45.0
2683,1,670,1976/06/12,성숙기,제조업,2013,(주)영풍,0.03,0.27,3939385519.0,71428566.0,25.88,84.49,6.66,103.54,13.06,-22.43,-27.46,7.16,6.86,9.55,91.99,0.0,25627.17,107.1,156.22,93.12,14.55,39.87,20.97,10.91,10.2,72.35,309.47,61.85,36982.0,0.861546281680384,2.698246677334022,0.0,35.96983071627069,71.77,1.97,64.0
2684,0,670,1976/06/12,성숙기,제조업,2014,(주)영풍,6.3500000000000005,0.0599999999999998,3895357159.0,33446448.0,0.38,-6.0,5.25,-14.58,49.37068527315937,-40.48,-32.54,3.6,2.57,5.36,96.46,0.0,26953.9,103.97,177.62,118.92,24.67,33.76,16.77,10.12,-2.84,75.63,319.87,66.52,34185.0,0.8233058542296301,-1.925305607763382,0.0,-0.1246157035334595,73.95,2.03,65.0
2685,1,670,1976/06/12,성숙기,제조업,2015,(주)영풍,30.21,0.02,3987888361.0,58027063.0,-0.95,13.99,5.38,-6.48,49.37068527315937,0.65,7.31,3.44,2.28,5.13,95.73,0.01,28384.13,99.86,201.83,131.88,34.27,32.78,16.31,8.7,-0.66,76.16,329.77,75.84,42530.0,0.7528471715810903,-1.411161095218855,3.4418793229804935e-05,2.1692527526348906,73.95,2.05,66.0
2686,1,670,1976/06/12,쇠퇴기,제조업,2016,(주)영풍,-0.1099999999999994,0.5500000000000003,4134902349.0,81642519.0,1.28,10.98,5.53,1.48,49.37068527315937,25.93,9.4,4.8,3.14,6.12,96.01,0.0,29933.3,96.67,215.92,130.16,40.67,31.59,16.17,5.82,-0.56,76.81,344.84,75.26,42460.0,0.720561528250011,-1.2944626948903388,0.0,3.583259767156068,73.84,2.6,67.0
2687,0,670,1976/06/12,성장기,제조업,2017,(주)영풍,-31.46,0.0499999999999998,4803738859.0,59988870.0,9.94,33.43,8.91,40.34,49.37068527315937,50.66,46.1,7.31,6.09,8.6,92.36,0.0,32291.03,96.25,185.83,115.71,24.32,38.46,22.71,9.05,17.21,72.4,377.6,67.11,46033.0,0.6827015319485334,1.3275140105244756,0.0,16.01890936238123,73.84,2.65,68.0
2688,0,670,1976/06/12,성장기,제조업,2018,(주)영풍,19.33,0.4199999999999999,4721553263.0,36552635.0,0.21,-6.09,2.54,-20.23,-168.32,-54.73,-59.07,1.56,0.97,3.69,99.74,0.01,33109.72,95.41,193.67,115.51,26.76,34.62,20.24,8.39,-9.39,74.46,381.71,79.25,47088.0,0.546739682203602,-1.3835348425608325,0.0,-1.7375652910815258,74.05,3.07,69.0
2689,0,670,1976/06/12,성숙기,제조업,2019,(주)영풍,10.499999999999996,0.6200000000000001,4832690296.0,76098143.0,0.64,6.52,7.08,3.79,49.37068527315937,110.46,146.4,6.72,4.34,7.4,92.94,0.03,35447.03,91.06,219.12,148.39,24.92,30.67,18.07,6.07,6.54,76.7,402.46,75.41,47480.0,0.4761488684479937,-1.1348136675267904,0.0,2.241705282809784,74.05,3.69,70.0
2690,1,12160,2010/01/25,성숙기,제조업,2013,(주)영흥,27.88,0.08,310024807.0,3952510.0,-3.51,52.18,-13.95,19.8,171.99,45.33,39.76,3.17,2.59,4.22,89.12,0.0,553.76,103.48,149.84,104.78,6.01,82.28,52.59,34.24,5.21,75.27,5.95,113.48,37184.0,0.9434360460451798,-0.1188906159198964,0.0,14.579830716270695,31.28,0.55,36.0
2691,1,12160,2010/01/25,성장기,제조업,2014,(주)영흥,-21.11,0.0699999999999999,342544251.0,2546696.0,18.63,-0.2,1.31,-10.51,-69.3,-70.44,-60.8,1.19,0.77,1.34,88.55,0.0,554.38,121.05,115.15,78.0,4.32,98.59,67.34,45.72,2.38,68.31,5.97,141.26,34000.0,0.9003591233238943,-1.672411757028691,0.0,11.48538429646654,31.28,0.62,37.0
2692,0,12160,2010/01/25,쇠퇴기,제조업,2015,(주)영흥,-6.48,0.1099999999999999,302807739.0,4809227.0,-1.03,-28.1,0.88,-1.77,-3.75,77.16,47.46,1.99,1.29,2.35,87.95,0.0,557.89,118.65,114.04,64.22,5.69,73.87,48.42,42.98,1.51,77.83,6.01,142.8,40000.0,1.0132648893296614,-1.128663765079961,0.0,-11.810747247365107,32.61,0.73,38.0
2693,0,12160,2010/01/25,성장기,제조업,2016,(주)영흥,13.17,-0.1899999999999999,300800390.0,808723.0,-0.02,-2.05,9.88,-10.84,-82.46,-92.71,-62.31,0.18,0.11,0.16,88.41,0.0,545.74,119.59,110.57,67.09,10.74,74.11,49.31,46.17,0.28,77.88,5.46,155.57,44000.0,0.8739000060438752,-1.6104670924268705,0.0,-0.7667402328439321,29.78,0.54,39.0
2694,0,12160,2010/01/25,도입기,제조업,2017,(주)영흥,0.0,0.3099999999999999,298109813.0,-4202789.0,-4.1,6.14,-3.32,-4.53,109.8,-1668.61,-407.89,-2.36,-1.4,-2.47,88.49,0.0,532.36,118.62,112.71,61.42,3.32,78.48,53.11,49.68,0.56,76.66,5.33,164.46,47000.0,0.8090924703877493,-0.1155617364458196,0.0,-1.0510906376187703,29.78,0.85,40.0
2695,1,12160,2010/01/25,성장기,제조업,2018,(주)영흥,0.0,0.97,292950382.0,-12043782.0,-5.15,5.04,-0.39,10.74,-258.15,860.9023444180505,45.22930641330159,-2.65,-1.76,-3.13,90.01,0.0,512.16,112.95,116.75,66.17,10.13,76.07,54.07,49.3,-0.71,75.06,5.12,145.49,53000.0,0.7572535098793625,-0.1765234257377007,0.0,-1.7575652910815258,29.78,1.82,41.0
2696,0,12160,2010/01/25,도입기,제조업,2019,(주)영흥,0.0,0.0599999999999998,310862513.0,2774503.0,-11.68,37.95,-0.03,0.51,49.37068527315937,860.9023444180505,45.22930641330159,0.54,0.35,0.64,89.46,0.0,512.03,99.8,147.91,97.35,5.64,86.9,58.89,57.21,1.26,70.71,5.12,142.16,49000.0,0.7830185023563777,-1.1216522377395144,0.0,6.001705282809784,29.78,1.88,42.0
2697,0,36000,1999/11/30,성장기,정보통신업,2013,(주)예림당,48.73,-0.0099999999999998,159275472.0,2927205.0,104.22,12.56,5.38,169.0,-5.25,-13.57,-7.82,5.39,5.9,9.94,68.71,1.0,573.89,139.95,78.94,54.78,18.96,84.1,55.94,31.28,6.82,50.55,6.93,104.25,35084.0,1.365906611295429,5.2690919105617455,0.0,70.8098307162707,54.49,0.68,24.0
2698,1,36000,1999/11/30,성장기,정보통신업,2014,(주)예림당,-42.64,1.83,190954684.0,3856777.0,6.23,63.18,20.88,111.72,85.35,20.74,14.17,3.91,6.53,10.6,77.82,0.32,656.24,121.72,138.96,116.47,62.22,80.71,42.45,22.01,12.64,49.25,8.1,60.43,39254.0,1.2070681974368327,3.749458083537802,0.0,20.88538429646654,54.38,2.51,25.0
2699,0,36000,1999/11/30,성숙기,정보통신업,2015,(주)예림당,1.709999999999999,4.0,223076313.0,343909.0,12.14,26.48,-1.31,9.15,-70.29,-72.75,-71.24,1.07,1.65,2.66,84.03,0.23,646.32,136.6,91.81,75.46,37.38,111.27,81.34,26.27,1.81,42.12,8.09,66.96,38782.0,1.0245893148413296,-0.8078804861940597,0.0,16.60925275263489,54.38,6.51,26.0
2700,0,36000,1999/11/30,성숙기,정보통신업,2016,(주)예림당,36.690000000000005,-1.08,245465737.0,1598327.0,3.84,21.37,4.83,41.81,240.31,132.74,151.26,1.46,2.82,6.07,83.28,0.23,682.36,131.26,83.89,70.31,24.86,115.12,99.96,16.81,6.66,41.75,8.82,50.83,40743.0,0.9609925682866282,0.5551402132532466,0.0023315280031705,9.933259767156066,54.25,5.43,27.0
2701,0,36000,1999/11/30,성장기,정보통신업,2017,(주)예림당,9.229999999999997,15.04,367011322.0,1122312.0,7.86,114.71,19.26,42.09,145.85,263.51,210.66,5.62,11.81,19.68,81.89,0.39,833.02,105.16,109.07,98.98,64.07,138.88,122.61,9.64,31.32,38.7,12.23,54.85,40891.0,1.1851525407164414,1.3965286162745008,0.0192315917223606,49.35890936238123,54.25,20.47,28.0
2702,0,36000,1999/11/30,성장기,정보통신업,2018,(주)예림당,-51.09,-3.899999999999999,596881313.0,35214196.0,20.56,95.72,109.34,18.31,-10.92,-21.73,-23.43,4.31,6.81,9.15,84.22,0.72,1853.19,52.18,216.52,206.05,121.16,59.9,49.75,0.57,22.91,60.59,31.13,74.74,49000.0,0.5826885915324342,0.007959457082839,0.0218699478094804,62.60243470891848,54.25,16.57,29.0
2703,0,36000,1999/11/30,성숙기,정보통신업,2019,(주)예림당,58.21,-11.89,962926087.0,-1298729.0,229.01,-19.9,-25.88,9.83,-158.67,-206.32,-227.87,-5.86,-6.28,-8.26,92.89,0.75,1347.65,192.75,121.2,113.35,49.09,189.63,79.94,108.55,-0.83,33.32,27.62,109.2,53247.0,0.7417606931299183,0.1818717958751204,0.0,61.22170528280978,54.25,4.68,30.0
2704,0,250930,2016/09/29,쇠퇴기,제조업,2019,(주)예선테크,1.91,0.1099999999999999,48570877.0,-6687365.0,3.38,4.24,5.055,0.0,49.37068527315937,860.9023444180505,45.22930641330159,-5.06,-6.14,-8.29,68.45,0.0,989.5,37.46,466.39,381.79,119.51,35.09,20.93,17.26,15.15,67.23,9.89,78.05,37853.0,2.100337059180545,-1.0076249714800216,0.0117174181484714,-0.1082947171902162,37.01,0.15,3.0
2705,0,15360,1996/12/24,성숙기,"전문, 과학 및 기술 서비스업",2013,(주)예스코홀딩스,4.88,0.2400000000000002,1349036580.0,16651647.0,-0.78,-3.17,1.59,3.77,13.84,-46.75,-31.66,0.93,1.03,2.53,92.1,0.01,1880.58,105.63,131.9,106.64,36.89,112.67,81.15,33.33,1.85,45.73,20.57,87.31,83000.0,0.6982472491590999,-1.000446202464622,8.353525175784528e-05,-2.040169283729302,54.57,11.81,32.0
2706,0,15360,1996/12/24,성숙기,"전문, 과학 및 기술 서비스업",2014,(주)예스코홀딩스,-0.9699999999999998,-0.0099999999999997,1346602638.0,4961354.0,-6.84,6.39,-0.1,-7.69,-73.12,-28.64,-63.83,0.95,0.98,1.79,92.35,0.03,1878.61,98.49,128.54,105.34,33.12,112.47,88.67,32.17,0.6,45.78,20.55,93.39,84000.0,0.6930068185415214,-1.325095695404535,9.515992631202962e-05,0.8153842964665405,54.58,11.8,33.0
2707,0,15360,1996/12/24,성숙기,"전문, 과학 및 기술 서비스업",2015,(주)예스코홀딩스,-2.26,1.1499999999999986,1264603090.0,11978909.0,11.25,-21.08,1.71,-13.7,297.63,51.65,186.52,1.62,1.49,2.7,89.86,0.03,1911.75,107.28,134.57,104.13,29.69,95.35,65.45,30.82,3.31,49.82,21.0,97.99,83000.0,0.6636186892442276,-3.545179040213489,0.000268939708441,-6.300747247365109,54.59,12.95,34.0
2708,1,15360,1996/12/24,성숙기,"전문, 과학 및 기술 서비스업",2016,(주)예스코홀딩스,4.19,1.3600000000000012,1286056959.0,22163724.0,13.97,-13.25,4.13,-12.44,21.57,121.83,88.96,4.68,3.86,5.81,87.78,0.03,1993.17,117.32,137.73,135.71,15.89,90.62,53.23,30.47,5.11,51.11,21.91,105.67,88000.0,0.6486666295470044,1.1916188726552523,0.0002837215026576,1.5932597671560678,54.59,14.31,35.0
2709,0,15360,1996/12/24,성장기,"전문, 과학 및 기술 서비스업",2017,(주)예스코홀딩스,-5.48,0.9399999999999996,1434974395.0,34457083.0,10.51,13.29,3.88,6.07,15.45,-35.43,2.2,2.43,1.99,3.61,87.76,0.03,2072.78,125.42,120.17,118.87,20.54,105.75,66.85,40.09,4.47,47.39,22.67,103.08,90000.0,0.6751180330294325,0.8063390647207845,0.0002223231358058,11.41890936238123,54.59,15.25,36.0
2710,0,15360,1996/12/24,도입기,"전문, 과학 및 기술 서비스업",2018,(주)예스코홀딩스,12.48,-0.6600000000000001,1520633168.0,-17776313.0,15.96,-9.63,-8.29,-1.78,3.37,-68.9,-90.94,0.98,0.72,1.15,86.54,0.02,2013.84,156.76,116.96,112.26,28.73,135.02,66.91,61.97,3.54,43.73,22.17,110.31,106000.0,0.7367679717742419,-0.2729372996296054,0.0004992487348613,5.942434708918474,67.65,14.59,37.0
2711,0,15360,1996/12/24,성장기,"전문, 과학 및 기술 서비스업",2019,(주)예스코홀딩스,-9.23,0.8300000000000001,1544289720.0,7990288.0,-16.01,36.74,-6.02,1.17,-12.18,179.4,498.24,2.0,1.44,3.46,86.81,0.02,1896.12,139.89,153.87,149.97,35.68,153.58,73.89,77.88,2.8,40.6,20.9,117.01,93000.0,0.7528780324976845,-2.7818477690928205,0.0168357936507936,1.4517052828097838,67.61,15.42,38.0
2712,0,45060,2000/08/10,성장기,제조업,2013,(주)오공,-11.25,-0.4599999999999999,96135946.0,1950878.0,11.77,8.08,4.49,7.82,10.7,18.17,32.89,2.61,3.2,5.86,81.64,0.09,691.49,92.85,120.99,87.18,24.93,97.66,86.63,49.69,4.76,44.75,7.47,84.99,33925.0,0.7546405012335344,-0.4871100287208812,0.0107942199696092,9.739830716270696,35.04,0.53,39.0
2713,1,45060,2000/08/10,성장기,제조업,2014,(주)오공,2.59,1.01,107652989.0,1635850.0,20.53,4.41,4.21,10.58,-1.0,-2.88,-14.03,2.37,2.9,5.46,82.22,0.08,723.46,106.59,110.41,76.38,16.59,110.82,94.4,64.04,3.8,42.15,7.88,85.84,36785.0,0.9359028790366424,-0.8830779331896894,0.0104745177426315,12.97538429646654,35.05,1.54,40.0
2714,0,45060,2000/08/10,성장기,제조업,2015,(주)오공,8.549999999999999,0.05,117864591.0,2899225.0,8.37,10.63,3.1,9.62,9.94,-12.17,-13.09,1.92,2.32,4.63,82.25,0.1,749.54,111.49,122.5,89.25,26.13,122.78,90.85,72.48,3.99,40.09,8.2,85.99,33566.0,0.9806668888029316,-0.6898356469141527,0.0104649847449318,9.279252752634893,35.07,1.59,41.0
2715,1,45060,2000/08/10,성숙기,제조업,2016,(주)오공,-11.8,3.01,120524374.0,3854635.0,-0.65,5.17,7.62,4.77,57.39,134.56,147.64,3.95,4.74,10.29,80.91,0.15,814.19,104.72,127.93,96.04,36.03,115.39,86.51,65.25,6.67,41.74,8.73,83.88,35535.0,1.008754406407454,-1.0287038377964524,0.010618151312115,2.153259767156068,34.37,4.6,42.0
2716,1,45060,2000/08/10,성숙기,제조업,2017,(주)오공,12.64,-0.6699999999999995,121166233.0,3374876.0,-2.3,3.22,9.11,4.53,9.75,12.7,13.47,4.27,5.29,10.7,81.51,0.07,898.65,94.09,134.17,99.69,43.1,99.13,78.29,55.63,7.68,45.62,9.59,80.29,35407.0,0.9773683224269256,0.2341122982066376,0.0094317801521935,0.3689093623812297,33.79,3.93,43.0
2717,1,45060,2000/08/10,성장기,제조업,2018,(주)오공,-9.39,-0.4399999999999999,128678375.0,2971331.0,5.39,6.93,28.16,0.71,-15.22,6.72,2.76,4.43,5.34,9.59,82.4,0.06,771.08,81.11,154.0,116.61,59.75,72.99,59.66,36.92,7.36,51.45,7.82,81.9,34364.0,0.8585238722823474,-0.4957556094268407,0.0097240634979487,6.172434708918474,31.68,3.49,44.0
2718,0,45060,2000/08/10,성숙기,제조업,2019,(주)오공,-3.02,0.75,126890976.0,3358475.0,0.12,-2.72,8.32,0.84,18.85,19.38,16.48,5.03,5.98,9.79,81.31,0.05,843.6,74.9,171.43,132.85,56.87,57.35,48.09,25.82,10.54,57.14,8.56,83.13,36670.0,0.806260170668086,-1.0822291423170105,0.0090781738844742,-1.498294717190216,31.74,4.24,45.0
2719,1,80520,2007/10/08,성숙기,제조업,2013,(주)오디텍,-2.5,0.76,102619316.0,10208624.0,-7.3,17.52,12.26,-13.66,13.99,23.54,37.89,14.88,11.16,12.56,78.98,0.0,1952.71,30.27,955.28,839.01,411.05,11.3,8.48,2.99,153.24,86.2,19.53,134.98,42000.0,1.2147870913503265,-1.256750546801367,0.0117674385634502,9.499830716270695,25.16,1.2,14.0
2720,1,80520,2007/10/08,성숙기,제조업,2014,(주)오디텍,2.5,2.99,106958512.0,7370050.0,-22.09,14.06,6.91,-17.65,-29.5,-28.34,-28.51,12.95,7.49,8.23,79.65,0.0,1601.33,22.06,1447.04,1322.43,710.19,8.5,5.97,1.75,215.16,87.93,16.01,175.44,42000.0,1.0219518436082955,-1.883536575782709,0.0144599542045218,5.225384296466541,25.23,4.19,15.0
2721,0,80520,2007/10/08,성숙기,제조업,2015,(주)오디텍,7.610000000000001,3.929999999999999,114049978.0,9017538.0,-0.7,8.5,6.74,-3.01,-3.16,16.69,22.87,15.58,8.29,8.99,79.12,0.03,1745.64,20.52,1450.93,1347.46,765.65,8.38,6.06,1.76,264.67,89.9,17.46,188.69,40000.0,0.8929717607749122,-1.141631784922215,0.0150298547983968,6.419252752634891,25.23,8.12,16.0
2722,1,80520,2007/10/08,성숙기,제조업,2016,(주)오디텍,-10.32,1.1500000000000004,126090418.0,10238885.0,67.17,-2.66,9.99,-5.19,11.31,10.19,20.91,18.11,8.4,9.13,77.15,0.03,1924.55,31.19,1193.48,1116.36,655.16,8.95,6.52,1.64,287.89,89.65,19.25,190.01,41000.0,0.8462183305475282,-1.3825096907336671,0.0137580974798473,10.453259767156068,25.23,9.27,17.0
2723,0,80520,2007/10/08,성숙기,제조업,2017,(주)오디텍,43.52,-0.6899999999999995,121968176.0,4545499.0,50.39,-24.79,-1.41,-12.09,-55.7,-60.71,-84.09,8.09,3.2,3.45,85.11,0.01,1930.88,47.57,1115.67,1012.49,524.67,6.89,5.32,1.48,117.32,92.98,19.31,168.9,45000.0,0.8613097884320251,-0.3477926856795862,0.015460095597026,-3.4310906376187704,25.23,8.58,18.0
2724,0,80520,2007/10/08,성숙기,제조업,2018,(주)오디텍,-33.099999999999994,-0.5500000000000007,125186734.0,2115796.0,34.16,-22.64,3.28,-7.67,-74.39,-12.73,23.42,7.65,2.8,2.98,91.73,0.0,1994.61,61.79,1106.67,953.82,330.87,6.23,4.01,0.0,24.96,93.58,19.95,147.99,41000.0,0.585758378855063,-0.7852629446278745,0.0151889528118731,2.6124347089184745,25.23,8.03,19.0
2725,0,80520,2007/10/08,성숙기,제조업,2019,(주)오디텍,0.1899999999999995,-1.3499999999999996,124506786.0,887865.0,-3.58,3.67,-0.27,-7.91,9.56,-38.17,-65.33,5.14,1.71,1.82,91.05,0.03,1989.11,59.75,1180.71,994.57,302.24,5.94,3.91,0.29,133.11,93.83,19.89,164.44,41000.0,0.5190107578794942,-1.381546689810284,0.0106698744888083,-0.6482947171902163,25.23,6.68,20.0
2726,1,7310,1994/08/12,성숙기,제조업,2013,(주)오뚜기,-7.66,-1.8099999999999987,1206220350.0,75366334.0,12.53,5.87,13.43,2.46,-3.32,22.25,36.45,5.34,8.0,13.18,77.38,3.05,4230.68,95.13,171.52,130.68,60.46,62.71,39.4,15.19,25.81,60.72,42.58,58.06,31000.0,1.434417231478477,-0.7875068811105221,0.0,9.629830716270698,63.42,16.77,42.0
2727,1,7310,1994/08/12,성장기,제조업,2014,(주)오뚜기,-2.62,-0.6099999999999994,1351560245.0,87711139.0,12.83,10.95,11.07,3.1,10.27,2.64,-5.86,5.28,7.36,12.06,76.68,3.45,4704.66,96.65,149.33,116.22,47.48,64.16,45.21,19.86,26.85,60.26,47.35,63.2,31000.0,1.6881641676283543,-1.2621642886183178,0.0,13.04538429646654,63.42,16.16,43.0
2728,1,7310,1994/08/12,성숙기,제조업,2015,(주)오뚜기,2.62,0.4899999999999984,1484303072.0,94004047.0,13.85,4.06,15.31,5.69,15.14,11.4,48.6,5.57,7.4,11.86,75.68,3.41,5432.91,95.45,171.48,129.86,50.38,56.39,35.54,15.1,34.02,63.34,54.66,63.46,34000.0,2.9535112172832583,-0.9434796423656204,0.0,9.609252752634893,62.54,16.65,44.0
2729,1,7310,1994/08/12,성숙기,제조업,2016,(주)오뚜기,27.89,0.8900000000000006,1592713366.0,119661525.0,5.05,10.83,9.1,6.77,6.82,31.66,-19.78,6.86,8.97,13.94,75.78,3.21,5978.14,91.93,170.44,129.34,38.61,53.86,36.33,13.13,43.65,64.93,60.13,62.86,36000.0,1.80957370329496,-1.073929393319385,0.0,7.193259767156068,62.48,17.54,45.0
2730,1,7310,1994/08/12,성숙기,제조업,2017,(주)오뚜기,-20.63,0.7200000000000024,1721705316.0,104168346.0,9.88,5.46,6.68,5.74,2.49,-4.54,18.31,6.23,7.99,12.34,77.57,2.74,6680.78,90.8,155.83,121.2,31.46,49.51,37.67,10.42,46.09,69.86,69.92,66.49,37000.0,1.9318684284064789,0.1594373428352424,0.0,7.93890936238123,62.1,18.26,46.0
2731,1,7310,1994/08/12,성장기,제조업,2018,(주)오뚜기,-9.92,-1.990000000000002,2063478708.0,139426984.0,18.67,21.68,10.02,5.67,3.88,21.85,5.96,7.16,8.5,13.87,82.24,2.59,7798.73,97.27,157.69,122.26,26.81,61.76,40.89,21.25,33.21,71.41,81.74,78.75,38000.0,1.667429326125133,-0.4458042736563423,0.0,19.822434708918475,59.34,16.27,47.0
2732,0,7310,1994/08/12,성숙기,제조업,2019,(주)오뚜기,3.8,0.1500000000000021,2152123515.0,95988847.0,19.45,-18.57,5.76,5.02,-2.27,-39.46,-35.58,4.23,4.73,7.79,82.69,1.83,8184.96,110.09,127.64,93.68,23.28,59.83,38.98,21.51,18.84,71.76,85.67,75.97,41000.0,1.2905138436257455,-1.059183897921383,0.0,4.191705282809783,59.08,16.42,48.0
2733,0,46120,2010/06/15,도입기,"전문, 과학 및 기술 서비스업",2017,(주)오르비텍,-29.65,1.2,114452014.0,2591040.0,3.38,4.24,5.055,0.0,49.37068527315937,860.9023444180505,45.22930641330159,5.45,2.26,4.34,84.86,0.0,460.56,101.32,209.77,155.7,75.48,91.49,42.99,52.64,4.08,43.88,4.61,189.16,37000.0,1.2054498096555994,0.77765807201105,0.008902277073563,-0.1610906376187703,21.13,1.48,26.0
2734,0,46120,2010/06/15,성장기,"전문, 과학 및 기술 서비스업",2018,(주)오르비텍,3.65,-0.4399999999999999,126537694.0,3430698.0,10.45,10.68,13.49,45.66,14.75,32.41,28.99,4.88,2.8,5.38,88.09,0.0,481.6,98.12,131.34,81.18,27.12,85.62,66.62,39.88,4.48,45.54,4.84,148.68,44000.0,1.2873960130963031,1.5575415330382971,0.0,10.532434708918474,19.37,1.04,27.0
2735,0,46120,2010/06/15,도입기,"전문, 과학 및 기술 서비스업",2019,(주)오르비텍,6.52,2.59,126660776.0,998518.0,1.88,-1.9,0.92,8.28,-1.66,-70.89,-81.47,1.31,0.77,1.47,88.68,0.0,486.85,99.09,115.06,71.54,24.46,84.17,73.95,53.2,3.02,45.97,4.9,134.77,36742.0,1.1287069727726915,-2.3538309431605207,0.0,-0.0082947171902162,19.37,3.63,28.0
2736,0,271560,2017/07/07,성숙기,제조업,2018,(주)오리온,-0.3,-2.0899999999999963,2351350662.0,70764569.0,-1.02,24.43,7.44,72.48,162.67,85.03,82.06,7.42,6.21,10.31,54.49,2.73,7013.65,123.37,113.77,82.48,36.9,62.77,34.63,30.11,16.77,60.62,72.11,118.64,63000.0,2.351044845175457,1.8786213172794168,0.001589497319966,4.102434708918474,43.8,37.6,1.0
