,target,거래소코드,상장일,수명주기,직급명,통계청 한국표준산업분류 10차(대분류),회계년도,회사명,대주주지분변화분,외국인지분분변화,자산,당기순이익(손실),미처분이익잉여금(결손금),총자본증가율,비유동자산증가율,유동자산증가율,자기자본증가율,매출액증가율,정상영업이익증가율,순이익증가율,총포괄이익증가율,매출액순이익률,총자본순이익률,자기자본순이익률,매출원가대매출액비율,광고선전비대매출액비율,유보율,비유동비율,유동비율,당좌비율,현금비율,부채비율,유동부채비율,차입금비율,이자보상배율(이자비용),유보액대비율,유보액대납입자본배율,투자집중도,1인평균지급액(임원),1인년간평균급여(직원),토빈Q,WW지수,RDS
331,0,83450,2006/02/01,성숙기,사외이사 (감사위원회 위원 제외),제조업,2018,(주)글로벌스탠다드테크놀로지,1.75,-0.38,86907260.0,2959454.0,35523754.0,2.17,6.37,-3.74,3.2,-2.38,-58.73,-35.0,-42.25,3.28,3.41,5.17,87.78,0.04,1093.11,91.14,166.93,101.89,6.38,49.79,35.14,20.31,3.78,62.2,10.94,92.85,309600.0,33566.0,387.05983915497967,-1.1017610014399215,0.0022924629563774
332,0,83450,2006/02/01,성숙기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2019,(주)글로벌스탠다드테크놀로지,-1.64,1.6,91291862.0,2012327.0,36433363.0,5.05,8.47,-0.28,0.89,-3.41,66.54,-37.12,-50.03,2.15,2.08,3.19,86.9,0.1,1103.54,97.99,231.4,132.13,9.93,55.96,25.05,36.22,5.58,59.78,11.05,98.86,214116.0,40102.0,472.1840552775668,-1.2932191490709162,0.0021297591450144
333,0,83450,2006/02/01,성숙기,사외이사 (감사위원회 위원 제외),제조업,2020,(주)글로벌스탠다드테크놀로지,-9.96,-1.35,31976929.0,550433.0,7156043.0,14.22,25.47,5.95,7.34,5.44,-13.89,23.6,44.24,2.61,3.47,5.88,86.48,0.02,494.37,81.32,155.9,114.11,10.23,74.68,59.88,54.53,3.44,47.62,4.94,77.71,117805.0,21878.0,446.5791715333264,-0.573037765482351,0.0
334,0,83450,2006/02/01,성숙기,사외이사 (감사위원회 위원 제외),제조업,2021,(주)글로벌스탠다드테크놀로지,0.0,0.21,32860463.0,976621.0,8132664.0,2.76,-2.07,6.97,5.8,7.99,38.52,24.65,-15.21,3.01,4.0,6.88,85.86,0.02,528.83,75.27,217.44,160.78,13.94,69.66,43.41,50.29,4.01,49.57,5.29,75.52,164335.0,26535.0,415.8204451957965,-0.111688965206132,0.0
335,0,8870,1990/06/08,성장기,등기이사,제조업,2011,(주)금비,5.31,3.67,38189541.0,2846980.0,13612761.0,2.64,8.21,-0.3,12.34,-5.68,-10.56,-11.93,-9.85,5.82,6.85,11.28,83.83,0.0,712.28,57.47,219.8,161.22,12.23,57.78,45.64,34.52,9.07,57.45,7.12,85.08,415800.0,31681.0,513.9476802038548,-1.414006265381739,0.005677370441509
336,0,8870,1990/06/08,성숙기,등기이사,제조업,2012,(주)금비,9.72,-1.7399999999999998,149101243.0,12899000.0,109710105.0,9.51,2.53,21.11,12.61,26.29,21.75,22.87,25.34,12.98,8.63,11.58,69.53,0.22,2511.65,71.83,254.64,200.8,81.93,22.93,20.07,10.67,44.18,79.73,25.3,155.32,184000.0,43000.0,660.1847026922505,-0.2895197078547409,0.0015531887462594
337,0,8870,1990/06/08,성장기,등기이사,제조업,2014,(주)금비,-0.29,-0.31,50837535.0,2359219.0,11231746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,4.3,7.47,87.01,0.0,226.11,62.34,184.13,88.03,11.54,70.65,58.82,33.57,8.23,40.79,2.27,49.73,282197.0,66000.0,677.7444469327634,-0.493520602616232,0.0283439980979669
338,0,8870,1990/06/08,성숙기,등기이사,제조업,2015,(주)금비,0.51,-0.1,47974643.0,-187880.0,9974045.0,24.79,-17.08,29.62,-1.26,15.94,0.0,0.0,0.0,-0.11,-0.43,-0.82,96.01,0.18,558.04,14.49,179.42,118.63,20.89,110.76,109.39,31.38,9.54,40.24,5.58,26.85,229000.0,39000.0,462.2793197231296,0.0042514314739923,0.0
339,1,8870,1990/06/08,성장기,사외이사 (감사위원회 위원 제외),제조업,2016,(주)금비,-0.03,0.0199999999999999,56591739.0,3333270.0,16861331.0,5.5,11.38,5.3,17.42,5.56,66.94,10.97,4.84,1.39,6.05,10.26,93.97,0.24,764.94,5.71,255.48,198.52,41.99,61.26,60.88,16.73,10.34,54.84,7.65,23.18,276000.0,45000.0,676.1901403135889,0.13746459939742,0.0
340,0,8870,1990/06/08,성숙기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2017,(주)금비,-3.62,0.59,67636494.0,3223560.0,19180758.0,-8.48,-5.19,-10.62,1.22,11.15,-21.69,-39.77,-44.01,2.15,4.55,7.93,94.61,0.0,229.78,67.44,207.07,99.67,1.54,65.38,47.3,57.11,5.12,42.13,2.3,43.35,141000.0,53831.0,789.9343796116931,-0.1075454573040609,0.0
341,0,8870,1990/06/08,성숙기,사외이사 (감사위원회 위원 제외),제조업,2018,(주)금비,-1.0299999999999998,-0.2199999999999999,114930225.0,7720304.0,84420077.0,5.04,-0.1,10.18,6.06,1.11,1.11,22.2,23.74,7.29,6.88,8.19,92.12,0.0,1840.89,56.3,339.34,220.89,4.92,18.43,18.31,0.0,0.0,80.09,18.41,77.01,3000.0,34000.0,653.2475294988764,-1.1507208500891832,0.0
342,0,8870,1990/06/08,성숙기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2019,(주)금비,-0.08,-0.12,119500976.0,5910914.0,87910991.0,3.98,22.03,-12.38,3.59,-6.99,5.32,-23.44,-23.68,6.0,5.04,5.98,91.14,0.0,1910.67,66.32,278.5,145.9,5.51,18.87,18.87,2.98,0.0,79.94,19.11,75.38,122000.0,35000.0,654.6303658473886,-0.1667862001876028,0.0
343,0,8870,1990/06/08,성장기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2020,(주)금비,-0.54,0.76,242956625.0,3898514.0,67377237.0,6.95,-2.23,29.7,3.16,12.11,0.0,0.0,0.0,2.62,1.66,3.14,86.57,0.0,1159.63,125.66,106.91,71.41,13.04,92.91,62.9,61.87,2.93,47.73,11.6,151.25,17211.0,35034.0,172.721531182778,-0.7969889168327844,0.0
344,0,8870,1990/06/08,성숙기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2021,(주)금비,0.8700000000000001,-0.58,245323396.0,8458305.0,77712062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95,3.41,6.15,87.34,0.0,1261.29,113.66,119.56,77.18,17.88,80.24,55.69,55.59,4.12,51.41,12.61,113.34,17212.0,35460.0,187.8007861997801,0.0518148192723799,0.0
345,0,1570,1976/12/27,도입기,등기이사,제조업,2011,(주)금양,-10.61,-0.6600000000000001,234322434.0,-540128.0,69325308.0,0.57,-0.82,3.21,-0.57,25.63,0.0,0.0,0.0,0.01,0.01,0.02,94.38,0.0,1176.81,118.35,140.69,91.61,32.61,83.55,46.34,58.65,0.4,50.22,11.77,106.31,144752.0,41089.0,166.20505469826247,-0.2317302928650689,0.0
346,0,1570,1976/12/27,성장기,등기이사,제조업,2012,(주)금양,-1.34,-0.4500000000000028,128446141.0,-3152055.0,65532139.0,-2.49,-5.1,3.72,-3.49,18.07,0.0,0.0,0.0,-4.23,-2.42,-3.25,98.23,0.02,2584.35,92.46,150.29,81.11,3.85,35.0,28.31,11.02,-10.16,71.31,25.84,168.54,0.0,47304.0,0.2592715572513774,-0.2789114947921882,0.0
347,1,1570,1976/12/27,도입기,등기이사,제조업,2013,(주)금양,-1.9,-2.35,227908120.0,-6636791.0,10228393.0,-1.25,0.26,-3.45,-11.15,-4.34,0.0,0.0,0.0,-3.48,-2.89,-6.14,95.04,0.01,1756.35,134.96,98.62,98.62,17.97,124.24,90.52,47.27,-3.58,42.19,17.56,83.54,139988.0,58823.0,0.5540512553918658,-0.2815816470795115,0.0145916060663393
348,0,1570,1976/12/27,성숙기,등기이사,제조업,2014,(주)금양,-1.06,0.6900000000000001,53835080.0,2845884.0,3103414.0,0.6,1.55,0.2,4.69,-3.57,-33.7,-7.42,-14.99,5.0,5.3,6.98,85.2,0.01,233.74,38.7,334.31,281.51,22.4,29.05,27.02,21.7,16.79,54.27,2.34,91.65,12000.0,54000.0,1000.5022269494166,-0.0111938025885828,0.0
349,0,1570,1976/12/27,성장기,등기이사,제조업,2015,(주)금양,1.3,0.1499999999999999,52896709.0,1774746.0,2089151.0,-1.74,-9.14,1.42,2.54,-0.21,-13.28,-37.64,-30.85,3.12,3.33,4.2,85.48,0.01,242.23,34.29,392.71,313.67,19.68,23.65,22.75,18.85,8.73,57.24,2.42,91.61,0.0,60000.0,899.5856116303946,-0.4813896945738463,0.0
350,0,1570,1976/12/27,성장기,사외이사 (감사위원회 위원 제외),제조업,2016,(주)금양,-5.2,-3.82,128886580.0,8730739.0,60096881.0,7.29,11.9,3.54,9.66,2.3,-19.3,-3.15,-9.4,4.13,7.01,12.35,90.88,0.02,854.75,81.56,157.89,115.47,8.93,74.22,58.69,47.39,5.66,51.85,8.55,54.17,143200.0,45107.0,383.56737197154274,-0.4429832273800111,0.0
351,0,1570,1976/12/27,쇠퇴기,사외이사 (감사위원회 위원 제외),제조업,2017,(주)금양,4.7,0.2100000000000008,140477980.0,8478188.0,80229306.0,-5.69,-0.22,-11.59,8.19,-7.71,-0.21,8.96,15.54,4.22,5.86,9.37,91.05,0.02,1111.2,81.93,149.58,106.01,7.74,49.4,45.11,29.08,9.54,61.85,11.11,62.37,184950.0,48938.0,415.30595320348425,-1.31696365964584,0.0
352,0,1570,1976/12/27,성장기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2018,(주)금양,-5.2,0.4000000000000003,157059360.0,8765910.0,87602285.0,11.8,3.94,21.35,7.96,1.99,0.77,3.39,6.1,4.28,5.89,8.97,90.46,0.03,1206.93,78.88,179.61,135.48,7.61,54.72,42.22,26.05,14.2,60.08,12.07,67.45,20250.0,46019.0,587.2678202368837,-1.1355299112709936,0.0
353,0,1570,1976/12/27,도입기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2019,(주)금양,-0.5,-0.0600000000000005,171371035.0,12986053.0,116130979.0,4.91,11.64,-3.06,8.79,1.74,15.06,30.14,32.84,6.24,7.76,10.34,88.13,0.01,1582.13,75.52,266.54,184.47,9.87,30.97,20.8,12.31,26.67,72.18,15.82,72.8,293250.0,50502.0,766.0700400508172,-0.8801243288672363,0.0
354,0,1570,1976/12/27,쇠퇴기,사외이사 (감사위원회 위원 제외),제조업,2020,(주)금양,-5.95,-2.49,218683633.0,7958912.0,59212697.0,7.41,19.81,0.86,1.04,-21.07,-32.39,-58.35,-65.42,4.46,4.91,7.84,65.11,0.0,2368.56,65.47,169.96,140.55,52.31,69.79,61.38,35.14,30.48,63.67,25.42,74.28,235000.0,73366.0,509.3964994307553,-1.5158836100471116,0.0
355,0,1570,1976/12/27,도입기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2021,(주)금양,4.39,-0.0599999999999998,146825373.0,6342495.0,47843315.0,11.52,25.43,0.2,7.48,7.15,-18.63,-31.11,-41.16,1.16,3.89,9.93,96.74,0.02,852.76,129.36,114.13,111.23,3.82,156.34,111.26,76.06,10.91,34.92,8.55,27.47,223967.0,34466.0,613.1906592193708,-2.066396365105645,0.0
356,0,214330,2015/11/11,성장기,등기이사,제조업,2015,(주)금호에이치티,0.73,0.71,59554422.0,2923559.0,16805481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.77,4.78,6.32,70.77,0.03,1399.62,50.33,326.84,293.84,46.73,32.3,25.08,13.71,23.75,70.55,14.0,127.2,115962.0,24314.0,1069.3424784141134,-0.7419522135589464,0.0079871375978321
357,0,214330,2015/11/11,성장기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2016,(주)금호에이치티,6.42,0.8499999999999996,34879179.0,2665033.0,2665033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.22,2.99,4.87,65.75,0.08,45.47,53.18,220.8,203.19,8.58,62.88,49.69,7.47,8.19,22.46,0.45,134.33,25000.0,38000.0,470.6462156692392,-0.4479636220890461,0.0
358,1,214330,2015/11/11,성숙기,사외이사 (감사위원회 위원 제외),제조업,2017,(주)금호에이치티,-0.89,0.1400000000000001,150932868.0,11823344.0,34116305.0,-1.11,1.71,-4.12,19.64,3.29,23.33,-26.73,-28.25,5.88,7.79,18.34,81.55,0.0,135.44,114.16,115.52,79.35,31.66,114.88,87.19,64.45,8.66,26.77,1.35,74.33,23000.0,61000.0,399.41721811713006,0.1764373398907812,0.0030501891350685
359,0,214330,2015/11/11,성장기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2018,(주)금호에이치티,1.38,-2.1300000000000003,154683756.0,9626477.0,42133773.0,2.49,-0.78,6.19,9.7,-0.45,-33.44,-18.58,-19.73,4.81,6.3,13.07,84.39,0.0,162.46,103.25,160.56,95.22,34.28,100.75,60.73,55.62,6.56,31.33,1.62,75.46,15000.0,62000.0,1007.2794522199216,-0.539815667726634,0.0018621195510958
360,0,214330,2015/11/11,성장기,사외이사 (감사위원회 위원 제외),제조업,2019,(주)금호에이치티,-0.78,0.3,171963792.0,7375908.0,47404265.0,11.17,1.81,21.09,11.54,-9.3,-6.9,-23.38,-28.98,4.07,4.52,9.05,85.11,0.01,188.08,94.24,149.51,103.7,51.17,100.09,70.8,59.68,7.22,32.63,1.88,93.24,24000.0,67000.0,1033.7978189908722,-1.4467179672982928,0.0026206657288822
361,0,214330,2015/11/11,성장기,사외이사 (감사위원회 위원 제외),제조업,2020,(주)금호에이치티,0.0,0.7200000000000006,146903560.0,12588528.0,50412662.0,15.5,2.62,22.92,15.23,7.66,13.58,2.07,-10.65,7.26,11.29,17.38,85.0,0.0,1143.31,50.06,198.97,178.2,43.57,54.14,52.31,0.0,0.0,59.69,11.43,61.07,369000.0,50574.0,531.1295235799595,-0.943755030968688,0.024896027744699
362,0,214330,2015/11/11,쇠퇴기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2021,(주)금호에이치티,3.28,-1.91,146606166.0,10739625.0,59529590.0,-0.2,13.88,-6.98,2.28,-17.14,-49.95,-59.73,-67.59,3.53,4.24,6.46,89.31,0.0,1183.8,55.74,199.71,176.41,46.72,50.4,47.4,0.0,0.0,61.93,11.84,70.01,147000.0,55865.0,425.1494529363793,-0.5372085483367584,0.0
363,0,36190,2000/12/26,성숙기,등기이사,건설업,2011,(주)금화피에스시,-0.19,-1.3,269566288.0,16488744.0,19579848.0,18.29,12.58,21.06,14.33,29.83,8.17,31.79,16.43,5.73,6.86,13.52,80.5,0.52,1426.28,62.15,155.37,77.24,7.97,100.25,88.88,60.7,8.24,47.4,14.26,87.09,97000.0,40927.0,508.53697512798783,0.2456470379610105,0.0022461799483858
364,0,36190,2000/12/26,성숙기,등기이사,건설업,2012,(주)금화피에스시,2.28,0.3800000000000001,311323451.0,12907134.0,15455813.0,15.49,3.66,20.81,3.91,6.2,1.75,-22.13,-45.96,4.2,4.57,9.68,81.31,0.3,1476.52,62.0,145.32,77.42,8.02,122.57,110.49,76.53,7.83,42.49,14.77,94.76,249000.0,42637.0,421.1667261519596,-1.0794067388880069,0.0019617055012904
365,1,36190,2000/12/26,성숙기,등기이사,건설업,2013,(주)금화피에스시,-3.24,0.4400000000000001,262385473.0,9870333.0,16272896.0,-8.07,-2.34,-10.67,10.85,2.91,44.53,43.96,30.07,5.18,6.38,10.99,81.09,0.34,1773.09,51.97,202.81,77.52,8.35,56.84,51.71,19.02,16.58,60.53,17.73,73.82,171000.0,49822.0,687.2693177605911,-1.1375217474340105,0.0020364101955777
366,1,36190,2000/12/26,쇠퇴기,등기이사,건설업,2014,(주)금화피에스시,0.0,0.9000000000000001,273598043.0,12724620.0,17883898.0,4.27,-2.82,7.79,9.69,0.86,-5.28,0.64,5.52,5.17,6.57,10.03,80.96,0.26,1954.13,46.04,229.5,73.7,5.09,49.09,44.9,19.12,25.08,63.98,19.54,75.9,37000.0,48984.0,630.0110864499129,0.0759375759359989,0.0017363085671664
367,1,36190,2000/12/26,성숙기,등기이사,건설업,2015,(주)금화피에스시,-0.12,-0.06,269379041.0,9172784.0,15016030.0,-1.54,1.38,-2.85,4.59,-8.55,-41.66,-42.39,-43.17,3.26,3.73,5.4,83.33,0.27,2048.26,44.63,265.61,103.54,7.48,40.34,36.03,14.5,13.44,68.11,20.48,81.71,192000.0,46149.0,403.1282615153419,-0.8512021306616928,0.0035656148638207
368,1,36190,2000/12/26,성숙기,"등기이사(사외이사,감사위원회 위원 제외)",건설업,2016,(주)금화피에스시,-0.1399999999999999,0.38,199424354.0,3396734.0,82378696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,1.01,3.61,81.5,0.14,1859.67,84.85,142.99,64.0,7.3,78.6,65.56,42.25,1.78,56.26,18.06,97.26,337000.0,41000.0,295.61120599142066,-0.9041932804019992,0.0
369,1,36190,2000/12/26,성숙기,사외이사 (감사위원회 위원 제외),건설업,2017,(주)금화피에스시,-2.71,-0.8,228890084.0,-3654617.0,64893538.0,-8.42,2.32,-16.38,-5.57,14.88,0.0,0.0,0.0,-2.95,-2.81,-4.56,85.54,0.42,1632.04,113.23,99.94,40.39,4.06,138.29,125.14,90.11,0.17,42.11,15.18,95.32,206000.0,38000.0,195.87419807578908,-0.5917475829950755,0.0
370,1,36190,2000/12/26,성숙기,사외이사 (감사위원회 위원 제외),건설업,2018,(주)금화피에스시,-6.01,-1.1199999999999997,207882894.0,5423041.0,83327460.0,-4.79,-4.66,-4.88,2.96,-16.61,-25.28,13.28,15.01,2.21,2.26,4.97,84.29,0.05,1716.2,85.95,120.68,60.06,17.15,111.73,104.23,58.56,2.78,48.13,15.74,92.81,18000.0,56000.0,324.88536165462466,-2.3129333552071705,0.0
371,1,36190,2000/12/26,성숙기,"등기이사(사외이사,감사위원회 위원 제외)",건설업,2019,(주)금화피에스시,9.85,-0.1600000000000001,194738254.0,5728156.0,87685077.0,-6.32,-5.72,-6.73,4.05,-5.14,2.77,3.8,5.31,2.38,2.43,4.98,82.94,0.05,1784.58,78.01,143.59,77.02,22.31,90.95,78.66,36.65,5.51,53.33,16.34,91.47,27000.0,58000.0,363.3744987155939,0.8089639539109115,0.0
372,1,36190,2000/12/26,쇠퇴기,사외이사 (감사위원회 위원 제외),건설업,2020,(주)금화피에스시,9.9,-0.6200000000000001,328954147.0,-4583120.0,-49471431.0,1.57,4.83,-8.27,-1.63,11.14,0.0,0.0,0.0,-0.08,-0.07,-2.44,90.27,0.02,92.84,179.2,51.19,47.98,12.96,131.23,101.65,88.3,0.61,31.1,2.4,109.0,3000.0,31759.0,343.3957038364985,-0.618608939488414,0.000452583021236
373,1,36190,2000/12/26,성숙기,사외이사 (감사위원회 위원 제외),건설업,2021,(주)금화피에스시,-0.04,-2.2200000000000006,760455511.0,3042282.0,3323722.0,21.33,23.25,19.24,8.44,14.45,-31.16,-58.57,-2.47,1.94,2.46,6.39,86.01,0.0,824.25,141.69,88.07,49.27,14.69,168.59,144.09,107.35,3.51,33.25,8.35,84.67,0.0,32000.0,829.801713707352,-0.0906322244273688,0.0302282758693339
374,0,49080,2013/12/19,성장기,등기이사,제조업,2013,(주)기가레인,-0.54,-2.72,107115268.0,1576334.0,26220969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,1.47,2.14,91.71,0.0,1990.66,100.46,128.92,121.86,72.29,45.7,35.1,3.47,10.94,65.35,19.91,49.55,128624.0,39701.0,484.1995895673808,-0.8865855930756117,0.0
375,0,49080,2013/12/19,성장기,등기이사,제조업,2014,(주)기가레인,-5.41,-3.8,57128928.0,2701149.0,18727767.0,15.17,9.29,38.66,6.49,11.09,-9.18,18.4,-62.5,9.22,5.06,7.15,85.62,0.01,721.59,111.2,103.96,103.86,2.43,46.57,34.02,17.64,4.64,61.26,7.22,76.8,198674.0,47218.0,291.3401606625631,-0.4598155896386767,0.0155696015079001
376,0,49080,2013/12/19,도입기,등기이사,제조업,2015,(주)기가레인,-1.55,-2.4399999999999995,136556800.0,7026473.0,42853991.0,3.69,2.11,5.79,9.34,-3.08,-25.59,-16.91,-11.69,7.0,6.2,11.19,78.84,0.0,1244.52,92.69,168.89,145.35,32.62,64.65,42.61,31.65,11.66,56.53,12.52,111.75,371000.0,46000.0,464.9454839597881,-1.147542737209298,0.0
377,0,49080,2013/12/19,도입기,사외이사 (감사위원회 위원 제외),제조업,2016,(주)기가레인,2.31,-0.1400000000000005,134352058.0,5580889.0,45781173.0,-1.61,-10.83,10.25,6.77,-4.63,-19.12,15.35,-6.77,8.86,7.41,11.95,80.62,0.0,1350.69,77.82,208.45,185.48,53.38,52.52,35.83,26.44,11.12,62.0,13.51,114.94,300000.0,49000.0,648.5427418908611,-1.363318041658505,0.0
378,0,49080,2013/12/19,도입기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2017,(주)기가레인,0.0,-0.4900000000000002,89487387.0,2771908.0,29511105.0,-0.77,-16.56,25.01,5.52,-16.39,-45.43,-50.04,-57.33,3.91,3.92,8.5,88.42,0.04,1281.85,109.63,207.27,170.22,45.0,110.21,48.53,86.58,2.82,44.13,12.82,82.1,163270.0,30000.0,260.57670456955015,-1.0826754149358404,0.0017525364700619
379,0,49080,2013/12/19,쇠퇴기,사외이사 (감사위원회 위원 제외),제조업,2018,(주)기가레인,-0.4100000000000001,-0.01,167855631.0,5266255.0,48037299.0,3.85,13.53,1.02,5.39,14.17,26.41,33.35,32.23,2.32,2.88,8.97,87.14,0.01,838.89,70.68,134.71,134.71,39.98,185.6,159.54,92.35,4.03,36.35,8.76,73.96,36000.0,67000.0,326.8652679813881,-0.2695240815849676,0.0166910669763037
380,0,49080,2013/12/19,성숙기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2019,(주)기가레인,0.4100000000000001,0.5800000000000001,174088352.0,5444199.0,51398452.0,3.71,0.37,4.81,7.2,4.03,-9.42,25.91,20.92,2.91,3.62,10.63,88.19,0.01,896.96,66.37,139.4,139.4,38.88,177.14,151.19,80.03,4.78,37.37,9.35,73.91,36000.0,69000.0,573.4901815774556,0.0441255782644804,0.0159001004095668
381,0,49080,2013/12/19,쇠퇴기,사외이사 (감사위원회 위원 제외),제조업,2020,(주)기가레인,0.0,0.0,115087030.0,6353904.0,6705293.0,10.17,10.07,10.29,4.82,0.29,17.02,3.25,18.64,3.24,3.81,7.25,88.54,0.03,926.65,107.45,132.31,83.48,18.1,94.96,66.14,57.19,6.93,46.3,9.27,82.98,156667.0,37593.0,424.06650466173295,-0.7602611012819961,0.0
382,0,49080,2013/12/19,성숙기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2021,(주)기가레인,-2.1499999999999986,0.0799999999999983,115725365.0,4939476.0,5281534.0,0.55,9.42,-10.34,4.07,-10.36,-21.13,-14.34,-6.21,3.1,3.1,5.94,88.65,0.03,968.44,112.98,126.75,76.12,14.49,88.37,59.48,61.85,5.43,48.12,9.68,99.4,154400.0,40644.0,393.9870077143416,-1.6206946540387812,0.0001510508850035
383,0,13700,1989/11/30,도입기,등기이사,건설업,2011,(주)까뮤이앤씨,-5.130000000000001,0.269999999999996,127235494.0,9958278.0,10328932.0,9.95,4.82,17.63,5.76,12.16,44.92,50.89,46.04,4.17,4.45,8.55,87.21,0.05,1029.97,111.98,125.96,82.37,14.91,95.83,66.57,63.79,8.52,46.55,10.3,94.27,208667.0,37658.0,548.7561707427332,-0.6071005459953076,0.0
384,0,13700,1989/11/30,쇠퇴기,등기이사,건설업,2012,(주)까뮤이앤씨,5.68,-0.3400000000000034,149757134.0,8304823.0,8818520.0,5.5,3.67,7.94,11.0,-1.86,-0.84,-13.98,-15.01,7.47,8.42,15.18,83.66,0.09,1379.6,98.83,120.07,83.22,14.61,76.03,64.29,46.23,21.4,52.97,13.8,87.12,25000.0,44465.0,539.6582983352232,-0.0028090650313109,0.0
385,0,13700,1989/11/30,쇠퇴기,등기이사,건설업,2013,(주)까뮤이앤씨,-0.8,0.019999999999996,143851954.0,5219659.0,5708443.0,-1.18,-0.44,-1.99,8.21,-2.68,-12.94,-16.14,-12.17,7.23,7.39,10.84,86.05,0.01,1682.39,74.25,206.72,135.98,26.82,40.36,31.98,19.27,18.43,67.25,16.82,88.7,25000.0,46049.0,490.1800937024464,-1.2105344359447368,0.0
386,0,13700,1989/11/30,쇠퇴기,등기이사,건설업,2014,(주)까뮤이앤씨,-0.06,0.1200000000000045,151209922.0,2156916.0,2597164.0,5.11,-7.39,19.16,0.1,-10.77,-51.55,-68.97,-75.02,2.52,2.25,3.24,89.31,0.0,1684.15,68.69,184.34,125.72,15.02,47.39,42.69,23.16,12.72,64.04,16.84,98.33,475773.0,47485.0,498.69823461717016,-1.304170216255912,0.0
387,0,13700,1989/11/30,쇠퇴기,등기이사,건설업,2015,(주)까뮤이앤씨,-5.760000000000001,-0.05,107594535.0,-367100.0,23833834.0,-0.92,-1.05,-0.8,5.68,6.23,13.26,-43.52,-9.48,1.51,1.94,4.09,86.48,0.2,1290.35,118.84,117.39,87.6,20.54,152.13,113.54,81.33,2.68,37.13,14.69,71.68,194800.0,46463.0,377.52957897908107,-1.0461247308053827,0.021692771675699
388,0,13700,1989/11/30,도입기,사외이사 (감사위원회 위원 제외),건설업,2016,(주)까뮤이앤씨,-0.02,-1.2599999999999998,325750423.0,2671453.0,75784629.0,22.02,1.82,24.51,11.56,15.41,-55.56,-25.03,-33.1,0.85,1.75,3.89,88.48,0.25,1859.8,21.64,160.66,90.74,9.05,136.77,133.9,79.76,3.2,40.88,18.35,52.49,0.0,61000.0,317.4744350523836,0.0047337133261359,0.0366383053988346
389,1,13700,1989/11/30,쇠퇴기,"등기이사(사외이사,감사위원회 위원 제외)",건설업,2017,(주)까뮤이앤씨,-0.03,-1.42,520474259.0,1517366.0,-5281123.0,1.8,-0.64,3.96,-0.43,-12.12,-13.83,0.0,0.0,0.27,0.41,0.77,94.93,0.0,1164.92,90.8,178.94,141.24,22.04,98.22,60.03,48.1,2.24,46.75,11.7,65.0,286000.0,53000.0,165.5747217519935,-1.519245097347679,0.0
390,0,13700,1989/11/30,도입기,"등기이사(사외이사,감사위원회 위원 제외)",건설업,2018,(주)까뮤이앤씨,-0.01,-0.1699999999999999,117823647.0,6340604.0,8727713.0,-3.5,0.59,-5.34,11.14,-7.32,-19.32,-32.2,-21.65,2.02,5.29,11.11,93.79,0.04,2303.8,63.24,145.61,78.24,0.71,96.06,91.22,37.96,4.48,48.88,23.04,36.54,271339.0,43850.0,277.7263265921483,-0.7843918463793278,0.0
391,0,13700,1989/11/30,쇠퇴기,"등기이사(사외이사,감사위원회 위원 제외)",건설업,2019,(주)까뮤이앤씨,-0.0199999999999999,-0.16,114814004.0,6005799.0,8549143.0,-2.55,-3.11,-2.29,8.02,-2.39,-16.97,-5.28,-16.51,1.96,5.16,9.61,94.18,0.02,2496.66,56.72,201.18,119.79,1.17,76.86,59.72,32.35,6.13,54.36,24.97,36.39,357303.0,38789.0,288.1608204779619,-0.8457287344232637,0.0
392,0,13700,1989/11/30,쇠퇴기,"등기이사(사외이사,감사위원회 위원 제외)",건설업,2020,(주)까뮤이앤씨,0.0,1.5,588534051.0,24214806.0,23620106.0,13.49,8.0,22.31,8.41,12.51,-27.2,-6.64,-2.72,3.09,4.38,9.11,87.69,0.12,1776.71,124.72,117.71,117.62,15.46,112.63,74.69,16.76,23.81,44.98,17.77,72.52,342550.0,64055.0,209.2756635503491,1.0656283322310205,8.935790053837356e-05
