,target,거래소코드,상장일,수명주기,직급명,통계청 한국표준산업분류 10차(대분류),회계년도,회사명,대주주지분변화분,외국인지분분변화,자산,당기순이익(손실),미처분이익잉여금(결손금),총자본증가율,비유동자산증가율,유동자산증가율,자기자본증가율,매출액증가율,정상영업이익증가율,순이익증가율,총포괄이익증가율,매출액순이익률,총자본순이익률,자기자본순이익률,매출원가대매출액비율,광고선전비대매출액비율,유보율,비유동비율,유동비율,당좌비율,현금비율,부채비율,유동부채비율,차입금비율,이자보상배율(이자비용),유보액대비율,유보액대납입자본배율,투자집중도,1인평균지급액(임원),1인년간평균급여(직원),토빈Q,WW지수,RDS
1527,1,217500,2015/06/16,쇠퇴기,사외이사 (감사위원회 위원 제외),제조업,2020,(주)러셀,1.26,0.85,108875221.0,2161261.0,8575512.0,1.9,-3.62,8.08,6.93,3.94,-7.38,18.58,15.27,3.38,3.72,8.29,70.99,0.0,221.83,107.6,97.49,84.09,24.83,115.37,110.54,60.03,5.24,32.0,2.22,64.34,183000.0,44000.0,660.5847579220987,-1.0120312242472829,0.032794636791043
1528,0,217500,2015/06/16,성장기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2021,(주)러셀,-1.21,0.1300000000000001,112619817.0,2290983.0,10425237.0,3.44,-2.42,9.29,11.33,32.01,39.42,35.97,41.49,3.52,4.98,10.33,77.36,0.0,261.83,94.3,133.45,111.3,52.28,100.06,79.25,58.32,8.7,36.53,2.62,48.77,236000.0,49000.0,947.190954101799,0.1958622820310351,0.0258108717245387
1529,0,38390,2000/02/01,성장기,등기이사,"사업시설 관리, 사업 지원 및 임대 서비스업",2011,(주)레드캡투어,0.09,0.0900000000000003,134687437.0,1610447.0,16190617.0,8.63,-2.83,16.8,0.02,7.29,0.0,0.0,0.0,0.74,0.9,2.18,79.94,0.0,305.17,69.02,141.79,122.43,47.36,85.49,82.15,31.71,2.75,42.46,3.64,67.03,179000.0,46000.0,752.8487023403675,0.1216239979466395,0.024463587959288
1530,0,38390,2000/02/01,성숙기,등기이사,"사업시설 관리, 사업 지원 및 임대 서비스업",2012,(주)레드캡투어,0.1,-1.16,144794277.0,2262168.0,17939366.0,7.5,-0.16,12.04,3.5,-1.15,58.07,78.81,108.02,1.7,1.89,3.83,80.0,0.0,319.26,66.43,140.7,129.65,36.41,92.24,89.42,21.64,7.79,41.37,3.81,74.82,11000.0,52000.0,715.9749142847683,-0.7455042382514805,0.0159598036635899
1531,1,38390,2000/02/01,성장기,등기이사,"사업시설 관리, 사업 지원 및 임대 서비스업",2013,(주)레드캡투어,-0.05,0.79,160797586.0,3387676.0,20813623.0,11.05,6.37,13.52,7.55,13.03,47.52,87.7,83.92,2.87,3.3,6.8,79.52,0.0,349.67,65.51,143.05,127.99,55.32,97.91,92.55,19.75,19.33,40.83,4.18,73.67,11000.0,54000.0,727.2459312604357,0.4839700772183314,0.0176000280021657
1532,1,38390,2000/02/01,성장기,등기이사,"사업시설 관리, 사업 지원 및 임대 서비스업",2014,(주)레드캡투어,-0.15,2.75,223040144.0,21317654.0,71720016.0,17.52,39.91,-7.6,17.84,18.33,32.98,53.53,114.3,6.94,6.82,16.27,74.25,0.27,941.8,132.18,91.29,49.59,4.34,109.98,85.23,94.72,5.94,43.92,9.71,99.19,245000.0,26000.0,977.1303751400015,-0.1001793674643768,0.0120864506921324
1533,1,38390,2000/02/01,성장기,등기이사,"사업시설 관리, 사업 지원 및 임대 서비스업",2015,(주)레드캡투어,-0.0199999999999999,9.21,81269991.0,6196775.0,39830730.0,-0.25,-5.45,4.52,-1.44,-1.41,-32.29,-32.13,-26.7,5.97,7.57,11.68,53.67,3.6,788.33,70.45,174.73,159.14,57.52,55.3,48.56,15.96,19.13,79.12,7.88,57.95,108105.0,26779.0,1403.806170459647,-0.9212428640191204,0.0026928746175976
1534,1,38390,2000/02/01,성장기,"등기이사(사외이사,감사위원회 위원 제외)","사업시설 관리, 사업 지원 및 임대 서비스업",2016,(주)레드캡투어,-0.58,0.8199999999999998,122036528.0,12143228.0,28490054.0,17.49,34.37,0.74,17.97,14.91,-11.75,-12.83,-21.77,6.8,7.38,16.51,75.7,0.0,951.69,127.12,86.53,64.28,33.88,123.2,111.04,99.94,5.41,41.84,9.52,92.57,207030.0,43000.0,1092.649499803862,0.0561405534969353,0.0785046343582341
1535,1,38390,2000/02/01,성장기,사외이사 (감사위원회 위원 제외),"사업시설 관리, 사업 지원 및 임대 서비스업",2017,(주)레드캡투어,0.02,-5.140000000000001,298655845.0,22231221.0,95301013.0,8.12,4.36,13.22,19.89,22.75,18.0,11.93,9.68,7.3,11.07,22.15,82.51,0.0,1526.79,104.82,126.84,96.49,40.01,88.8,66.21,53.4,19.0,51.77,15.25,63.53,403734.0,43111.0,979.9817411844058,-0.4523661866252562,0.0197270105099699
1536,1,38390,2000/02/01,성숙기,"등기이사(사외이사,감사위원회 위원 제외)","사업시설 관리, 사업 지원 및 임대 서비스업",2018,(주)레드캡투어,-0.02,2.950000000000001,343090302.0,33972964.0,128341311.0,14.88,20.43,7.94,38.64,2.4,22.11,38.77,35.02,9.98,13.88,23.62,78.34,0.0,1869.48,91.06,126.57,100.7,52.86,56.46,51.67,24.45,23.54,62.5,18.67,65.02,545941.0,47000.0,982.4191288362327,0.0969755296801683,0.0293142672767723
1537,1,38390,2000/02/01,성숙기,사외이사 (감사위원회 위원 제외),"사업시설 관리, 사업 지원 및 임대 서비스업",2019,(주)레드캡투어,0.73,6.179999999999998,370602217.0,32190363.0,154329908.0,8.02,19.81,-8.41,18.24,-2.81,1.95,1.4,5.9,10.46,12.71,18.89,75.62,0.0,2105.13,92.22,123.96,92.32,54.27,42.84,40.84,18.76,33.49,68.55,21.03,76.92,391628.0,48000.0,951.9707930538364,-0.6810092543109189,0.0572861481121174
1538,1,38390,2000/02/01,도입기,"등기이사(사외이사,감사위원회 위원 제외)","사업시설 관리, 사업 지원 및 임대 서비스업",2020,(주)레드캡투어,-0.71,-10.68,419012003.0,7285193.0,157346218.0,13.06,5.12,27.54,31.26,-14.59,-25.42,-32.43,-30.51,8.21,7.7,10.19,77.33,0.0,2367.14,73.88,222.85,173.88,74.05,23.08,22.08,7.82,31.33,79.48,23.64,102.47,48290.0,54000.0,952.223955761,-1.6773922040743792,0.0313420168985889
1539,1,38390,2000/02/01,쇠퇴기,사외이사 (감사위원회 위원 제외),"사업시설 관리, 사업 지원 및 임대 서비스업",2021,(주)레드캡투어,6.3500000000000005,1.67,423070059.0,4511629.0,154255746.0,0.97,-2.23,5.77,-1.05,-6.8,-53.71,-89.43,-91.56,0.99,0.81,0.95,80.32,0.0,2341.64,72.96,215.41,148.34,41.8,25.54,24.4,4.04,33.99,77.91,23.4,112.93,36000.0,50000.0,1069.4278758426628,-1.224349889634177,0.0336587511390201
1540,0,228850,2016/04/11,성장기,사외이사 (감사위원회 위원 제외),제조업,2016,(주)레이언스,-6.08,-3.77,426784682.0,28187574.0,174780639.0,0.88,-6.22,10.74,8.26,7.47,-24.74,737.11,1184.14,7.29,6.36,7.71,86.5,0.0,2538.01,63.16,328.46,212.24,115.7,16.89,16.36,2.32,89.68,83.81,25.38,101.6,0.0,56000.0,699.5597199995102,1.4107255727704096,0.0134330330930901
1541,0,228850,2016/04/11,성숙기,사외이사 (감사위원회 위원 제외),제조업,2017,(주)레이언스,0.28,-0.4399999999999999,153804067.0,6854422.0,48158016.0,-23.3,-13.75,-40.3,1.62,-22.36,-15.47,-16.03,-15.99,7.3,3.87,8.68,86.26,0.0,212.46,139.1,93.11,93.11,44.29,93.15,58.05,29.09,5.55,36.51,2.12,155.31,146549.0,45829.0,533.0206567229461,-1.724440736043149,0.0022723322042454
1542,1,228850,2016/04/11,쇠퇴기,사외이사 (감사위원회 위원 제외),제조업,2018,(주)레이언스,-0.04,0.8899999999999999,149671361.0,2070820.0,47370434.0,14.42,-0.46,52.58,0.08,30.84,67.8,106.14,107.26,2.4,1.48,2.96,92.29,0.01,213.4,134.01,80.79,80.79,4.18,114.11,99.15,40.45,3.09,37.68,2.13,160.34,0.0,44936.0,1164.240552419377,0.937499572891182,0.0
1543,1,228850,2016/04/11,성장기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2019,(주)레이언스,6.37,-0.8999999999999999,145308182.0,3011391.0,47850133.0,-2.92,-6.43,2.96,1.49,3.11,27.76,45.42,43.96,3.39,2.04,4.28,90.83,0.01,217.35,123.55,91.35,91.35,9.07,104.81,88.96,37.12,5.06,39.53,2.17,147.85,0.0,49842.0,1666.2537315070117,-0.6053610580829597,0.0
1544,0,228850,2016/04/11,성숙기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2020,(주)레이언스,-6.390000000000001,0.12,140425477.0,2513750.0,47832191.0,-3.36,-4.66,-1.39,6.45,-11.76,-16.76,-16.53,-16.58,3.2,1.76,3.43,90.15,0.02,221.87,110.66,112.06,112.06,51.59,85.94,67.18,30.2,6.97,41.76,2.22,164.06,0.0,37683.0,1197.1249655644751,-0.3860244972015773,0.0
1545,0,228850,2016/04/11,성숙기,사외이사 (감사위원회 위원 제외),제조업,2021,(주)레이언스,-0.52,-10.77,20897058.0,1009831.0,4790957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.83,11.05,14.91,82.42,0.0,1049.33,19.25,368.05,262.73,92.56,35.0,31.45,11.05,35.89,67.63,10.49,51.77,88619.0,24959.0,1211.9526218953883,-1.1167326884909852,0.0
1546,0,215100,2015/04/22,쇠퇴기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2017,(주)로보로보,-0.52,9.39,486835565.0,16869019.0,96172512.0,29.7,62.52,12.41,37.89,66.66,46.34,-32.9,-22.08,4.38,3.27,7.73,70.48,1.19,3299.0,60.07,404.76,380.76,91.35,38.95,19.49,19.03,21.39,71.35,41.24,113.42,15000.0,37416.0,954.4133875819036,1.3439229139816224,0.0
1547,0,215100,2015/04/22,성장기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2018,(주)로보로보,5.09,0.5600000000000005,594324155.0,15229705.0,123970294.0,1.84,30.84,-24.25,4.95,-18.3,-62.36,-0.04,45.53,5.58,2.71,5.07,70.25,0.67,3788.12,80.46,371.18,334.24,93.42,32.24,13.95,18.63,4.54,74.07,47.57,128.02,18000.0,54714.0,1391.5178937174444,-1.3332492480145932,0.0
1548,1,215100,2015/04/22,성숙기,사외이사 (감사위원회 위원 제외),제조업,2019,(주)로보로보,0.71,-0.4100000000000001,42121200.0,-3812391.0,3759790.0,-9.97,-0.66,-19.44,-9.99,-21.8,0.0,0.0,0.0,-12.06,-6.48,-10.52,66.21,1.94,149.55,79.88,200.22,200.22,75.32,43.67,31.86,0.0,-75.65,46.74,1.57,154.45,216000.0,45000.0,1054.9836862672478,-1.2729227627382496,0.0050860007015874
1549,0,215100,2015/04/22,쇠퇴기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2020,(주)로보로보,-1.62,-0.3699999999999999,156670578.0,-19260627.0,-25047567.0,6.76,1.34,14.54,-4.05,21.67,48.08,0.0,-1718.98,-3.41,-2.8,-3.48,73.53,2.15,210.22,78.45,204.02,182.06,35.35,40.17,30.25,13.56,1.57,52.38,2.76,94.52,24000.0,46000.0,492.9924939448426,0.6829396261492102,0.0
1550,0,215100,2015/04/22,성장기,사외이사 (감사위원회 위원 제외),제조업,2021,(주)로보로보,0.7899999999999999,-0.1200000000000001,150978437.0,-2836557.0,-27884124.0,-3.63,-7.54,1.33,-3.14,-13.96,413.41,0.0,0.0,-6.97,-4.86,-6.94,73.44,0.4,193.92,77.85,165.0,153.02,40.89,44.96,40.67,12.21,9.98,48.87,2.43,100.1,412000.0,66000.0,1934.798901494788,-1.123120888377574,0.0
1551,0,90360,2011/10/17,성장기,등기이사,제조업,2011,(주)로보스타,-1.89,-0.7200000000000001,339539231.0,10589594.0,12754030.0,7.01,5.45,17.46,6.07,5.18,22.91,99.55,272.41,8.51,3.22,6.28,79.07,0.01,313.17,167.67,54.16,54.13,6.89,95.66,51.69,51.12,3.2,38.74,3.13,98.3,169000.0,65000.0,370.7141809571925,-0.7508964002079408,0.0
1552,0,90360,2011/10/17,성장기,등기이사,제조업,2012,(주)로보스타,0.2,-0.1399999999999999,345795789.0,4936201.0,15219964.0,1.84,3.27,-6.71,1.54,-0.49,-35.6,-53.39,-64.74,3.98,1.44,2.82,84.15,0.02,319.53,170.52,51.37,51.28,6.73,96.25,50.08,53.82,2.74,38.81,3.2,93.38,161000.0,66000.0,449.03841099695984,-0.7170642556080637,0.0
1553,0,90360,2011/10/17,성장기,등기이사,제조업,2013,(주)로보스타,-0.01,-0.21,409130864.0,3274793.0,4430137.0,18.32,20.96,0.78,1.86,-3.04,-35.69,-33.66,-0.53,2.73,0.87,1.84,87.57,0.02,327.35,202.49,24.52,24.22,2.56,127.94,103.79,67.87,1.91,33.6,3.27,92.86,160000.0,67000.0,279.8900145260124,-0.7922742025352828,0.0
1554,0,90360,2011/10/17,성숙기,등기이사,제조업,2014,(주)로보스타,-36.59,0.0,304515080.0,-3678946.0,5778366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1,-1.2,-2.08,98.03,0.03,322.42,144.71,170.89,169.28,43.02,70.84,15.29,33.61,-2.28,44.74,3.24,114.93,153000.0,68000.0,436.6689114575212,-1.1251841522297603,0.0
1555,0,90360,2011/10/17,성장기,등기이사,제조업,2015,(주)로보스타,-1.4900000000000002,0.69,312406625.0,3378925.0,8735854.0,2.59,-0.32,18.69,3.42,11.34,0.0,0.0,0.0,2.65,1.12,1.89,91.1,0.01,336.87,139.53,79.17,78.51,21.34,69.52,37.89,27.11,0.65,45.54,3.39,107.45,21000.0,69000.0,326.8308470987131,-0.5712329951299466,0.0
1556,0,90360,2011/10/17,성숙기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2016,(주)로보스타,-0.31,-0.2999999999999999,298989298.0,4537490.0,15156011.0,-4.29,-3.55,-7.75,3.84,0.23,67.67,33.06,26.36,3.46,1.48,2.43,93.12,0.0,353.63,130.16,116.41,115.41,23.53,56.93,22.99,10.39,1.12,49.68,3.54,102.73,103000.0,73000.0,295.21613599025875,-0.0995087812575626,0.0
1557,0,90360,2011/10/17,성숙기,사외이사 (감사위원회 위원 제외),제조업,2017,(주)로보스타,1.61,0.0899999999999999,285962213.0,831253.0,13580680.0,-4.36,-1.59,-17.82,-1.26,1.0,-60.05,-84.78,-120.45,0.52,0.24,0.36,93.71,0.02,347.89,129.74,153.18,151.79,17.11,52.01,14.54,1.22,1.31,51.1,3.48,91.61,24000.0,73000.0,302.75275066499785,-0.6273948412586655,0.0
1558,0,90360,2011/10/17,도입기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2018,(주)로보스타,-1.62,-0.1999999999999999,282069114.0,-3023924.0,9161764.0,-1.36,-6.52,28.71,-2.48,-1.18,-42.95,-571.18,0.0,-2.53,-1.17,-1.75,94.07,0.04,336.77,123.08,284.85,280.85,53.02,52.18,10.22,0.54,1.24,50.82,3.41,94.8,164000.0,73000.0,293.6752468864776,-0.2039686494564433,0.0
1559,0,90360,2011/10/17,쇠퇴기,사외이사 (감사위원회 위원 제외),제조업,2019,(주)로보스타,-0.4700000000000002,-2.83,40420591.0,3821132.0,20338934.0,16.57,42.85,14.24,14.33,19.81,169.58,108.63,108.63,9.58,10.18,13.27,71.73,0.0,897.35,13.13,375.05,270.45,46.03,31.58,31.58,7.8,87.99,68.38,8.97,99.8,110140.0,48692.0,0.240030211334614,-0.1476625730682391,0.0903055776484261
1560,0,90360,2011/10/17,쇠퇴기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2020,(주)로보스타,-1.63,-0.0499999999999999,45073312.0,4671438.0,24332772.0,11.51,5.75,12.15,14.02,18.12,20.91,22.25,22.25,9.91,10.93,14.21,71.57,0.01,1000.41,12.18,407.26,339.17,55.01,28.69,28.61,5.12,110.42,70.64,10.0,93.91,160482.0,61249.0,446.9338661201555,0.1475979468890099,0.0892626493983203
1561,0,90360,2011/10/17,쇠퇴기,"등기이사(사외이사,감사위원회 위원 제외)",제조업,2021,(주)로보스타,-0.06,0.2899999999999996,54420294.0,4399819.0,30558983.0,-4.17,-6.41,-3.05,9.06,1.53,16.48,10.08,10.08,9.7,7.91,11.08,67.36,0.0,1202.23,42.63,375.58,297.87,50.46,31.3,23.61,16.06,37.37,70.31,12.02,117.31,177245.0,56555.0,450.8187187301855,-1.171910868929465,0.1111503728328332
1562,0,67730,2015/07/29,성장기,등기이사,정보통신업,2015,(주)로지시스,1.65,-2.98,72085316.0,3431700.0,39396179.0,10.44,10.81,10.29,5.57,19.05,46.29,26.2,26.2,6.64,5.0,6.97,70.55,0.01,1488.28,41.0,238.56,185.89,17.43,42.59,42.58,14.99,28.28,65.71,14.88,133.31,157167.0,63463.0,612.8912999424182,0.7614832394391002,0.1180515975594744
1563,0,67730,2015/07/29,쇠퇴기,사외이사 (감사위원회 위원 제외),정보통신업,2016,(주)로지시스,-1.65,1.27,86540630.0,1864021.0,40209858.0,20.05,27.06,17.23,5.71,-13.7,-69.11,-45.68,-45.68,4.18,2.35,3.58,67.15,0.03,1578.95,49.29,384.28,293.23,33.32,61.94,29.32,43.35,0.92,58.07,15.79,175.52,133901.0,62478.0,0.3825018260209106,-0.9696644361620173,0.177880306537852
1564,1,67730,2015/07/29,쇠퇴기,"등기이사(사외이사,감사위원회 위원 제외)",정보통신업,2017,(주)로지시스,0.2699999999999999,-0.3499999999999998,94123633.0,2271255.0,41780885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,2.06,2.69,74.87,0.05,1474.86,37.34,304.51,235.3,42.07,30.82,30.7,10.32,2.25,71.59,14.75,115.44,109704.0,66438.0,1056.8845331862617,-1.0853511848476465,0.1134474748395195
1565,1,67730,2015/07/29,성숙기,사외이사 (감사위원회 위원 제외),정보통신업,2018,(주)로지시스,0.13,0.73,97999633.0,1933697.0,31217354.0,-1.78,-8.59,0.15,3.27,15.39,0.0,0.0,0.0,3.19,1.95,3.18,70.77,0.0,1250.45,32.71,215.3,147.7,92.75,58.85,58.59,33.09,1.85,58.29,12.5,157.56,30000.0,66268.0,759.9516963293117,1.8304956178755325,0.1281835637002757
1566,1,67730,2015/07/29,쇠퇴기,사외이사 (감사위원회 위원 제외),정보통신업,2019,(주)로지시스,-3.57,-0.2000000000000001,67161205.0,2000648.0,-1577721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,3.05,6.69,78.73,0.36,268.39,111.35,111.12,79.58,11.91,123.34,100.78,93.95,1.85,34.97,2.78,103.86,136487.0,56363.0,1060.301958280826,-2.583846496466669,0.0842827748233543
1567,0,67730,2015/07/29,쇠퇴기,"등기이사(사외이사,감사위원회 위원 제외)",정보통신업,2020,(주)로지시스,-1.4900000000000002,-0.4699999999999998,65777273.0,-30489.0,-1683438.0,-2.06,-8.61,4.45,12.27,-20.65,-181.03,-89.99,-96.42,0.25,0.16,0.63,85.87,0.36,273.01,91.24,135.12,106.48,17.8,96.11,77.61,71.16,-1.33,39.68,2.8,137.01,199947.0,31870.0,596.7124614910686,0.101039066545427,0.1126734344914053
