,target,거래소코드,상장일,수명주기,통계청 한국표준산업분류 10차(대분류),회계년도,회사명,대주주지분변화분,외국인지분분변화,자산,당기순이익(손실),비유동자산증가율,유동자산증가율,자기자본증가율,매출액증가율,정상영업이익증가율,순이익증가율,총포괄이익증가율,매출액순이익률,총자본순이익률,자기자본순이익률,매출원가대매출액비율,광고선전비대매출액비율,유보율,비유동비율,유동비율,당좌비율,현금비율,부채비율,유동부채비율,차입금비율,이자보상배율(이자비용),유보액대비율,유보액대납입자본배율,투자집중도,1인년간평균급여(직원),토빈Q,WW지수,RDS,산업평균_총자산증가율차분,보통주식비율,외국인_주식분포비율,업력
2289,0,12750,1996/01/30,성숙기,"사업시설 관리, 사업 지원 및 임대 서비스업",2018,(주)에스원,33.85,-0.43,64200496.0,489045.0,9.5,-6.88,1.3,4.34,-81.53,-49.23,127.58,0.63,0.76,1.42,93.48,0.0,469.67,65.39,182.81,132.14,35.35,85.53,65.72,39.59,0.57,44.44,4.7,73.1,50239.0,0.8488852522883935,-0.7373861860843316,0.0,-1.81271067701428,51.86,0.13,64.0
2290,0,12750,1996/01/30,성숙기,"사업시설 관리, 사업 지원 및 임대 서비스업",2019,(주)에스원,35.22,3.78,91079666.0,1528549.0,-5.66,12.83,7.77,-1.21,282.21,215.93,401.42,7.65,3.72,7.24,75.21,0.0,965.93,96.61,129.79,98.43,29.56,78.34,62.98,63.27,3.62,53.78,9.66,173.42,41748.0,0.9200762096009444,1.245417354551172,0.0401081035209549,1.89570416808655,36.11,4.16,19.0
2291,0,306040,2019/11/18,성장기,제조업,2019,(주)에스제이그룹,-2.52,0.1699999999999999,210178005.0,14628786.0,14.42,2.66,7.65,-11.38,-1.12,-25.84,-15.03,7.25,7.11,10.73,76.79,0.03,1824.59,43.61,222.24,155.0,106.48,49.76,47.76,5.19,739.46,69.43,18.25,98.26,51000.0,1.0567827839073836,-1.3625352205350396,0.0390890484632342,5.70728932298572,27.53,6.99,20.0
2292,1,123700,2010/05/31,성숙기,제조업,2013,(주)에스제이엠,-4.75,0.4900000000000002,136133181.0,980633.0,-4.91,23.44,0.22,9.91,108.74,97.56,2407.98,0.87,0.76,1.0,80.57,0.19,1077.35,47.63,253.38,175.61,19.04,38.0,35.67,20.27,23.52,69.25,10.77,117.87,56032.0,0.6728394527121202,-0.5622939093709358,0.0,11.79728932298572,34.53,2.79,42.0
2293,0,123700,2010/05/31,성숙기,제조업,2014,(주)에스제이엠,2.83,0.3799999999999999,125168624.0,4770433.0,-4.83,-9.76,4.04,-5.67,14.92,386.46,366.76,4.48,3.65,4.74,78.02,0.29,851.23,43.57,411.56,276.27,63.31,21.96,19.05,0.36,21.28,76.51,8.51,116.8,53262.0,0.8643906079849532,0.99966340771258,0.0,-8.154295831913451,35.1,3.17,43.0
2294,0,123700,2010/05/31,성숙기,제조업,2015,(주)에스제이엠,26.03,0.2099999999999999,232848928.0,-906508.0,1.3,-1.1,-6.43,-62.53,-96.58,-97.72,-94.87,0.66,0.33,0.44,79.51,0.0,1981.36,58.23,235.87,173.59,82.15,38.65,34.1,10.24,7.06,76.86,19.81,190.71,49000.0,1.221965874118175,-1.007813402165794,0.0122541500328003,-0.2142958319134499,23.87,5.63,21.0
2295,0,123700,2010/05/31,성숙기,제조업,2016,(주)에스제이엠,-0.0199999999999999,-4.52,239465749.0,26304814.0,11.51,22.23,1.64,38.88,792.42,44.84,267.1,4.52,2.46,3.68,69.65,0.25,2404.21,92.29,135.15,114.83,62.68,38.64,34.3,24.81,31.43,71.02,24.05,127.24,46000.0,1.661281406386013,0.406407325233791,0.0,14.75728932298572,40.61,4.67,19.0
2296,0,123700,2010/05/31,쇠퇴기,제조업,2017,(주)에스제이엠,17.200000000000003,-1.45,96091134.0,1652477.0,-4.44,4.81,1.41,-10.71,-14.21,-14.45,-77.79,2.39,2.11,4.13,76.86,0.0,809.14,120.76,112.76,63.96,7.78,112.57,81.42,69.42,3.53,43.72,8.7,86.6,45592.0,0.9719338580497968,-1.2826171350421225,0.0226564166776649,-0.7727106770142801,55.67,1.26,21.0
2297,0,123700,2010/05/31,성숙기,제조업,2018,(주)에스제이엠,0.09,-2.9400000000000004,101393106.0,-1168727.0,9.73,-2.25,-1.76,22.65,-71.95,-85.87,-96.84,1.56,2.06,2.74,91.77,0.0,1423.32,56.64,237.11,218.51,12.08,35.79,33.38,0.43,231.8,70.64,14.23,69.1,55656.0,1.3455842737473689,-0.1158592747337716,0.0724721482663492,2.28728932298572,37.92,1.47,8.0
2298,1,123700,2010/05/31,성숙기,제조업,2019,(주)에스제이엠,-19.51,0.58,195284638.0,7444170.0,-1.03,-0.9,-1.81,-5.16,276.07,1314.24,997.0,5.1,4.0,5.1,92.08,0.01,1425.52,25.02,380.45,380.45,44.04,28.1,27.09,0.17,866.86,78.34,14.26,116.72,72176.0,0.8876180746997621,-0.8301031143131711,0.0,-1.0427106770142802,64.96,1.22,21.0
2299,0,25530,1997/02/12,성숙기,도매 및 소매업,2013,(주)에스제이엠홀딩스,-0.13,0.3,219553307.0,14085805.0,25.65,9.22,9.74,17.33,52.98,89.38,76.62,8.24,7.16,9.29,90.54,0.01,1564.72,28.65,350.12,350.12,29.03,31.24,29.3,0.13,1485.78,76.48,15.65,109.35,74529.0,1.033335598652586,0.6208165365584101,3.385478351042049e-06,12.32570416808655,64.96,1.52,22.0
2300,0,25530,1997/02/12,성숙기,도매 및 소매업,2014,(주)에스제이엠홀딩스,11.02,-0.2599999999999998,126779643.0,2113591.0,9.12,-26.76,2.17,-10.67,-37.91,-58.66,-62.42,3.16,3.02,4.49,83.7,0.03,560.15,94.24,143.26,96.98,33.77,41.84,33.23,22.03,9.98,60.2,5.84,69.41,44592.0,0.8113401496957994,-1.2920440924109715,0.0995724689428045,-6.40271067701428,40.82,2.27,22.0
2301,0,25530,1997/02/12,성장기,도매 및 소매업,2015,(주)에스제이엠홀딩스,-0.0199999999999999,-0.1699999999999999,243611653.0,15856809.0,18.53,-22.97,3.66,-15.6,-43.15,-52.99,-51.69,3.99,4.22,6.42,82.77,0.02,2222.33,64.5,196.83,184.46,44.23,41.19,38.96,10.6,31.52,71.98,22.15,84.76,64999.0,1.3643508260255517,-1.502241170578039,0.0203717276560041,-8.422710677014281,27.05,5.75,23.0
2302,0,25530,1997/02/12,성숙기,도매 및 소매업,2016,(주)에스제이엠홀딩스,0.0199999999999999,-5.0200000000000005,123743589.0,7467075.0,6.24,18.22,10.78,0.16,-4.99,-28.1,-20.82,5.72,6.64,13.09,76.67,0.0,696.39,80.42,136.82,116.82,51.53,98.36,86.2,69.32,15.95,46.24,7.01,85.22,44419.0,1.2694136104295473,-0.9124053610077084,0.0080839851595323,12.92728932298572,31.62,0.72,21.0
2303,0,25530,1997/02/12,쇠퇴기,도매 및 소매업,2017,(주)에스제이엠홀딩스,0.04,-0.25,109327588.0,6567109.0,0.67,-20.05,9.56,-18.84,-67.69,-33.33,-20.96,4.66,4.39,7.92,84.06,0.0,766.85,73.97,164.2,136.0,76.82,60.1,52.46,41.15,6.31,57.57,7.71,88.85,38868.0,0.9337545952811106,0.5463295294905445,0.0066875051625097,-11.754295831913453,31.63,0.47,22.0
2304,0,25530,1997/02/12,성숙기,도매 및 소매업,2018,(주)에스제이엠홀딩스,-5.17,0.29,52926271.0,422282.0,-2.37,-16.07,0.85,-2.73,-54.38,-77.47,-71.27,0.97,0.54,0.96,86.14,0.0,3993.46,77.32,162.5,153.19,38.77,72.41,58.52,32.48,1.67,61.46,39.93,163.49,38736.0,1.350978520666986,-0.9211166683204308,0.0305320158839071,-10.55271067701428,73.04,1.04,32.0
2305,1,25530,1997/02/12,성숙기,도매 및 소매업,2019,(주)에스제이엠홀딩스,0.06,0.4399999999999999,288389865.0,1212011.0,-0.88,7.6,9.46,12.59,75.62,81.03,86.07,3.97,4.99,9.71,82.37,1.75,1329.71,67.08,153.36,91.08,10.09,99.18,86.14,53.1,7.7,48.13,13.3,79.89,45000.0,1.0480436197887883,-0.5165673491114997,0.0361251101920382,4.46728932298572,42.87,3.66,29.0
2306,0,41910,2004/02/06,성숙기,제조업,2013,(주)에스텍파마,29.43,-0.1099999999999998,281426235.0,5156994.0,-2.39,-1.1,3.02,-2.25,-51.36,13.13,12.59,0.3,0.29,2.21,88.29,0.0,334.71,57.25,231.15,192.9,95.72,38.45,35.13,18.95,3.49,60.64,4.32,92.82,32000.0,0.8842414126245195,-1.0362179370234637,0.0173235052851245,-1.76271067701428,31.53,2.77,23.0
2307,1,41910,2004/02/06,성숙기,제조업,2014,(주)에스텍파마,1.86,1.0199999999999996,92054245.0,9715344.0,44.46,-31.85,10.93,1.03,552.72,837.25,327.24,13.66,10.11,11.93,73.31,0.14,904.96,71.51,356.7,211.14,68.23,13.4,11.74,3.13,71.35,80.39,9.05,89.17,45000.0,0.9499608801310576,-0.8769052523887544,0.0121984504631114,2.06728932298572,45.04,5.26,39.0
2308,0,41910,2004/02/06,쇠퇴기,제조업,2015,(주)에스텍파마,40.5,-0.8099999999999996,82979614.0,1171541.0,-2.88,5.0,2.04,0.96,57.09,48.42,23.07,2.22,1.5,2.49,80.58,0.2,439.15,62.09,160.19,100.48,39.73,66.34,65.08,49.25,2.15,48.97,4.39,148.3,46000.0,0.7736955241440385,-0.8146016047795198,0.0,1.78728932298572,22.15,3.74,30.0
2309,1,41910,2004/02/06,쇠퇴기,제조업,2016,(주)에스텍파마,-0.1,1.1,98154975.0,6136235.0,-14.8,41.01,5.45,-28.34,-51.79,-29.62,-29.37,8.72,6.29,7.18,80.78,0.26,2053.45,66.9,456.77,363.45,49.89,11.84,9.84,0.05,972.09,86.4,20.53,72.01,50000.0,1.9958726799125568,0.2337510525017722,0.004760871989854,1.21570416808655,28.71,2.58,28.0
2310,1,41910,2004/02/06,쇠퇴기,제조업,2017,(주)에스텍파마,-0.1,-4.46,111085972.0,2028842.0,-11.44,-14.72,1.85,-7.53,-7.88,3.29,-108.93,3.29,3.25,5.3,72.65,0.01,1786.48,63.59,217.3,147.79,73.53,37.0,33.78,5.41,21.93,71.06,29.57,70.75,38388.0,1.3360957313314052,-1.1751314883236808,0.4300145657372848,-13.35271067701428,29.19,0.57,5.0
2311,1,41910,2004/02/06,쇠퇴기,제조업,2018,(주)에스텍파마,-14.42,-0.1099999999999998,287376146.0,12133553.0,10.92,11.82,9.52,29.92,53.99,89.07,81.49,6.3,4.44,10.45,82.91,0.02,749.23,189.34,39.38,24.4,0.41,136.64,120.1,101.03,6.27,37.28,7.49,145.8,48960.0,0.8355770088795053,0.0840101017616127,0.000850944765076,10.97728932298572,59.16,2.42,48.0
2312,1,41910,2004/02/06,쇠퇴기,제조업,2019,(주)에스텍파마,-8.66,0.05,60524429.0,7489892.0,-35.51,8.37,16.46,-5.88,53.52,262.43,271.11,12.99,11.65,16.15,67.29,0.0,1375.55,32.54,413.96,413.96,69.42,23.31,21.93,0.83,272.19,78.4,13.76,90.04,60000.0,1.187235650566815,-0.7958835111725853,0.0234710028020076,-8.252710677014282,19.43,1.54,20.0
2313,0,39440,2002/02/28,성장기,제조업,2013,(주)에스티아이,-40.75,-7.509999999999998,2479439884.0,39683151.0,4.24,12.57,1.0,-13.03,-11.96,-74.41,-75.16,1.78,1.17,1.41,44.29,2.29,749.37,73.74,150.24,107.96,45.74,75.3,50.96,55.21,8.39,51.48,8.73,119.17,79000.0,0.6046071234369157,-1.514578150354734,0.0,2.45728932298572,44.81,22.96,14.0
2314,0,39440,2002/02/28,성숙기,제조업,2014,(주)에스티아이,-4.41,1.009999999999998,2541137895.0,142952794.0,7.87,7.53,8.22,11.34,106.14,585.4,641.85,7.59,5.42,9.24,38.76,2.54,818.7,75.09,189.89,138.71,65.32,69.59,40.92,42.72,16.16,53.54,9.31,104.71,74000.0,0.6095466263549622,1.4698567303439118,0.0,2.38570416808655,47.74,23.97,15.0
2315,0,39440,2002/02/28,쇠퇴기,제조업,2015,(주)에스티아이,32.62,-1.129999999999999,176748510.0,3979044.0,-0.01,19.28,3.29,-5.38,-8.94,-48.15,-60.46,1.7,1.5,3.69,64.65,0.0,2527.27,32.38,400.15,351.21,110.2,46.98,28.64,10.4,5.71,71.71,26.16,113.96,47000.0,1.002398180058208,-0.8377342106495981,0.02654140688141,14.29728932298572,32.55,13.82,22.0
2316,1,39440,2002/02/28,성숙기,제조업,2016,(주)에스티아이,-0.1000000000000005,0.24,166617892.0,9607168.0,2.57,9.18,11.57,-1.92,-12.29,-23.94,-3.19,6.11,5.5,9.36,82.16,0.0,1044.74,94.09,128.48,51.07,14.7,65.4,55.5,37.19,16.13,55.18,10.45,88.42,40661.0,0.91468343627826,-1.0028325618405964,0.0,5.19728932298572,73.22,0.62,46.0
2317,1,39440,2002/02/28,성숙기,제조업,2017,(주)에스티아이,18.95,5.459999999999999,288776328.0,11222071.0,-3.36,-0.56,4.31,-14.75,-28.92,-32.3,-38.86,4.53,3.89,5.31,85.7,0.11,3426.98,86.68,207.53,167.05,85.81,32.08,21.87,20.01,15.1,73.57,34.27,108.0,37891.0,1.070886921867086,-1.47958362521566,0.007316694448944,-2.54271067701428,60.3,18.68,26.0
2318,1,39440,2002/02/28,도입기,제조업,2018,(주)에스티아이,4.59,-2.71,133029937.0,3932371.0,2.73,6.75,8.46,-0.73,10.68,2.91,10.81,5.18,6.01,9.29,80.01,0.17,923.13,71.36,176.28,140.42,41.63,52.98,46.3,19.36,19.16,59.25,9.3,88.01,40590.0,0.9652493230903356,-0.9548376054827546,0.0094458772178565,4.71728932298572,30.92,1.53,46.0
2319,0,39440,2002/02/28,성숙기,제조업,2019,(주)에스티아이,-4.55,1.64,211147449.0,2470381.0,17.48,27.34,18.28,18.96,538.62,701.98,1120.85,3.91,3.21,6.86,63.8,1.37,718.5,101.68,116.54,116.54,55.14,117.48,99.36,3.04,104.68,40.75,7.19,119.46,59000.0,0.9018041264614094,0.558080047159336,0.0,22.42570416808655,64.78,2.91,46.0
2320,0,98660,2009/04/17,성숙기,제조업,2013,(주)에스티오,0.1,-2.79,201838546.0,13920359.0,45.16,-17.62,8.38,-4.36,-77.43,16.35,29.76,14.56,7.24,9.38,63.25,0.03,2906.19,59.57,262.45,180.64,76.32,26.7,25.58,22.01,3.13,76.49,29.06,148.97,42678.0,1.970611031006932,1.03929570604934,0.1753541988462022,3.30570416808655,29.11,3.34,18.0
2321,0,98660,2009/04/17,성장기,제조업,2014,(주)에스티오,0.1,-1.16,144794277.0,2262168.0,-0.16,12.04,3.5,-1.15,58.07,78.81,108.02,1.7,1.89,3.83,80.0,0.0,319.26,66.43,140.7,129.65,36.41,92.24,89.42,21.64,7.79,41.37,3.81,74.82,52000.0,1.1953021440964824,-0.7455042382514805,0.0159598036635899,7.37728932298572,25.0,1.23,28.0
2322,1,98660,2009/04/17,쇠퇴기,제조업,2015,(주)에스티오,-0.05,0.79,160797586.0,3387676.0,6.37,13.52,7.55,13.03,47.52,87.7,83.92,2.87,3.3,6.8,79.52,0.0,349.67,65.51,143.05,127.99,55.32,97.91,92.55,19.75,19.33,40.83,4.18,73.67,54000.0,1.221458886683784,0.4839700772183314,0.0176000280021657,10.94570416808655,24.0,2.02,29.0
2323,0,98660,2009/04/17,성숙기,제조업,2016,(주)에스티오,6.3500000000000005,1.67,423070059.0,4511629.0,-2.23,5.77,-1.05,-6.8,-53.71,-89.43,-91.56,0.99,0.81,0.95,80.32,0.0,2341.64,72.96,215.41,148.34,41.8,25.54,24.4,4.04,33.99,77.91,23.4,112.93,50000.0,1.2726373260959127,-1.224349889634177,0.0336587511390201,0.8472893229857199,33.93,7.64,12.0
2324,0,98660,2009/04/17,성숙기,제조업,2017,(주)에스티오,-6.08,-3.77,426784682.0,28187574.0,-6.22,10.74,8.26,7.47,-24.74,737.11,1184.14,7.29,6.36,7.71,86.5,0.0,2538.01,63.16,328.46,212.24,115.7,16.89,16.36,2.32,89.68,83.81,25.38,101.6,56000.0,0.8439083462465975,1.4107255727704096,0.0134330330930901,0.7757041680865501,33.91,3.87,13.0
2325,0,98660,2009/04/17,성숙기,제조업,2018,(주)에스티오,6.37,-0.8999999999999999,145308182.0,3011391.0,-6.43,2.96,1.49,3.11,27.76,45.42,43.96,3.39,2.04,4.28,90.83,0.01,217.35,123.55,91.35,91.35,9.07,104.81,88.96,37.12,5.06,39.53,2.17,147.85,49842.0,2.177485201762417,-0.6053610580829597,0.0,-3.04271067701428,45.21,0.3,24.0
2326,1,98660,2009/04/17,쇠퇴기,제조업,2019,(주)에스티오,-6.390000000000001,0.12,140425477.0,2513750.0,-4.66,-1.39,6.45,-11.76,-16.76,-16.53,-16.58,3.2,1.76,3.43,90.15,0.02,221.87,110.66,112.06,112.06,51.59,85.94,67.18,30.2,6.97,41.76,2.22,164.06,37683.0,1.6588603647755458,-0.3860244972015773,0.0,-3.46429583191345,45.4,0.42,25.0
2327,0,50760,2002/05/16,쇠퇴기,제조업,2013,(주)에스폴리텍,0.7399999999999998,2.390000000000001,262258842.0,16980651.0,1.68,6.08,4.27,2.7,9.33,9.21,-16.76,6.58,5.02,6.64,76.85,0.04,4381.51,52.99,247.09,212.28,71.99,32.64,32.24,17.77,33.31,82.95,43.8,128.95,58000.0,1.525627568278518,-0.8641406172651636,0.0724265240748922,4.14728932298572,30.52,12.63,21.0
2328,0,50760,2002/05/16,성장기,제조업,2014,(주)에스폴리텍,-3.25,-1.2100000000000009,277533674.0,15624144.0,-7.34,14.58,8.99,4.85,40.32,29.72,95.29,8.12,6.19,8.08,73.68,0.03,4739.5,45.04,292.2,249.95,104.98,28.79,28.66,16.64,81.01,84.8,47.38,131.11,58000.0,1.2656465682791342,1.3393414311981948,0.0785774414511617,5.715704168086551,30.53,11.42,22.0
2329,0,50760,2002/05/16,성숙기,제조업,2015,(주)에스폴리텍,0.0199999999999999,-0.21,280576411.0,7459527.0,11.02,24.48,7.49,-4.83,-36.7,-35.3,-24.83,2.82,3.39,6.24,86.55,0.0,2134.73,84.95,148.25,146.61,21.75,92.5,72.54,37.3,6.48,49.84,21.51,80.61,63000.0,1.1720325643305771,1.0187447704915429,0.0230587156037608,18.045704168086548,55.65,0.19,32.0
2330,0,50760,2002/05/16,성숙기,제조업,2016,(주)에스폴리텍,0.8800000000000001,3.5100000000000016,400109186.0,33681930.0,8.33,20.48,10.13,25.32,27.42,17.9,13.91,11.97,8.73,10.26,68.66,0.0,5271.4,84.57,193.51,136.23,84.91,18.16,17.36,8.35,62.13,83.05,52.71,119.21,61553.0,1.2055797414258818,-0.097260281922308,0.0262148770900645,11.40728932298572,45.69,16.12,14.0
2331,0,50760,2002/05/16,성장기,제조업,2017,(주)에스폴리텍,0.8999999999999999,0.4,230901345.0,-223262.0,-8.2,10.37,0.44,-4.19,-75.1,-85.41,-88.07,0.59,0.64,1.23,92.68,0.0,5287.93,68.22,167.88,126.07,30.14,94.8,75.4,72.49,1.0,50.38,52.88,91.58,45000.0,0.6554978014528239,-1.0907850336341876,0.0,2.94728932298572,44.44,1.33,43.0
2332,0,50760,2002/05/16,도입기,제조업,2018,(주)에스폴리텍,-0.1999999999999999,-2.2200000000000006,55868693.0,2324159.0,-1.27,-6.54,0.22,-10.88,-85.72,7.69,-3.49,6.02,4.1,6.61,63.99,1.01,451.46,49.16,259.11,177.0,77.06,56.49,41.42,26.57,2.38,59.31,4.51,125.25,50387.0,1.3785776608556066,0.9308909399873844,0.0784082441565478,-5.05429583191345,22.34,5.6,21.0
2333,1,50760,2002/05/16,성숙기,제조업,2019,(주)에스폴리텍,0.27,-1.67,645319254.0,-158592.0,-4.27,-8.22,-2.15,-12.07,-54.77,-104.41,-111.87,0.22,0.14,-0.12,86.78,0.43,573.65,183.19,63.73,41.37,7.95,132.49,77.35,76.68,1.13,40.37,11.54,136.04,53000.0,0.6681477411365135,-1.4117105178155125,0.3789746370746762,-5.26271067701428,53.15,0.6,32.0
2334,0,317830,2019/08/14,도입기,제조업,2019,(주)에스피시스템스,0.01,-0.04,52600943.0,3637834.0,2.69,15.15,8.2,0.2,19.03,47.95,46.46,9.0,7.2,9.26,64.55,0.94,579.11,63.4,320.79,211.39,27.74,28.83,20.4,13.79,30.37,69.59,5.79,109.53,38469.0,2.126523638768225,1.054207950335252,0.0034513078357127,8.55570416808655,38.48,1.25,38.0
2335,1,5610,1974/05/02,성숙기,제조업,2013,(주)에스피씨삼립,0.09,1.3900000000000006,318623158.0,29200205.0,0.95,-10.91,12.09,-3.74,-5.71,-26.97,-26.34,7.5,7.69,13.17,75.83,0.0,4501.82,75.72,193.79,151.18,66.15,57.36,42.13,35.41,16.45,67.13,45.02,90.96,54000.0,1.711406996556101,-1.0345744541066089,0.0414849987299358,-5.69271067701428,33.43,12.55,3.0
2336,1,5610,1974/05/02,성숙기,제조업,2014,(주)에스피씨삼립,-3.74,1.33,51537497.0,2681540.0,7.38,13.04,18.81,16.94,3.81,209.42,124.22,5.54,6.9,12.79,84.84,0.0,989.64,76.04,223.22,165.29,27.19,79.22,46.22,42.49,16.59,55.21,9.9,77.64,33381.0,1.721797640424796,-0.2904308217383132,0.0330149096354903,10.44728932298572,72.02,1.33,3.0
2337,1,5610,1974/05/02,성장기,제조업,2015,(주)에스피씨삼립,0.5,0.6099999999999999,63334050.0,3862171.0,-9.83,7.84,2.36,11.03,147.77,105.2,103.75,5.49,6.28,8.72,77.07,0.0,556.75,10.49,365.21,356.77,39.29,41.33,35.83,1.63,135.57,59.98,5.57,88.02,78609.0,0.9188309448077298,-0.2916239220449353,0.0500851941453475,6.17728932298572,26.35,1.4,21.0
2338,1,5610,1974/05/02,성숙기,제조업,2016,(주)에스피씨삼립,-0.0999999999999999,-0.2899999999999998,67302599.0,4909838.0,12.04,5.8,8.19,6.21,35.61,27.13,28.0,6.57,7.52,10.53,77.08,0.02,610.53,10.86,373.75,366.66,51.31,38.82,34.23,1.2,378.86,61.9,6.11,87.84,75518.0,1.426778704340972,0.2816254727977439,0.0543949159399713,6.16570416808655,25.6,1.11,22.0
2339,0,5610,1974/05/02,성장기,제조업,2017,(주)에스피씨삼립,-10.35,-7.85,463470437.0,37534932.0,27.68,8.65,16.42,1.16,14.3,0.28,-0.59,9.75,11.16,16.06,75.81,0.0,4242.0,93.55,142.67,103.98,39.87,47.38,37.73,28.11,49.13,66.32,43.11,76.32,52981.0,1.674244002026822,-0.9470409108394476,0.0297678942834817,19.87728932298572,35.59,12.06,20.0
2340,1,5610,1974/05/02,성숙기,제조업,2018,(주)에스피씨삼립,-11.61,-4.319999999999999,455172629.0,7136010.0,9.84,-9.73,7.07,37.04,45.2,282.6,205.17,2.9,4.95,9.36,90.83,0.0,722.78,157.48,61.98,50.53,5.45,125.9,110.4,77.49,8.18,39.67,8.23,49.28,55207.0,0.8763706642299004,0.3150466245115494,1.9575220080495645e-05,2.94728932298572,49.98,4.37,28.0
2341,1,5610,1974/05/02,성숙기,제조업,2019,(주)에스피씨삼립,-2.06,1.3499999999999996,501058353.0,453965.0,0.99,31.01,2.82,2.68,-67.21,-69.95,-41.94,1.01,1.65,2.68,94.38,0.0,745.84,153.7,69.37,51.05,7.77,140.34,124.91,86.71,2.8,37.43,8.55,55.4,53301.0,0.8426509191355602,1.2431916225373625,0.0012494068956527,9.97570416808655,49.98,5.72,29.0
2342,1,58610,2002/07/23,성숙기,제조업,2013,(주)에스피지,0.0,-2.58,194160833.0,10963913.0,24.37,-4.15,2.64,-4.72,-33.06,-34.25,-34.22,13.09,6.15,8.67,49.53,2.56,2397.23,66.45,189.8,143.01,18.08,43.9,40.81,24.55,21.83,72.09,23.97,194.01,43234.0,1.6082535890335825,-1.1087112122556957,0.0476691506292106,7.07728932298572,34.93,7.07,20.0
2343,1,58610,2002/07/23,도입기,제조업,2014,(주)에스피지,-36.25,-0.07,99737850.0,6444797.0,-10.37,-7.99,0.19,-8.74,-34.49,-12.54,-25.93,7.86,6.38,10.48,75.53,0.01,754.96,129.19,116.62,82.22,47.67,55.61,22.66,33.57,10.78,64.18,7.55,81.46,41000.0,1.399846024994523,-1.6327465255204785,2.641653586614127e-05,-10.10271067701428,40.76,1.71,27.0
2344,0,58610,2002/07/23,쇠퇴기,제조업,2015,(주)에스피지,-11.5,1.8000000000000005,85744968.0,10439852.0,12.79,8.02,11.65,-5.25,-24.19,-23.17,-25.22,16.49,12.39,16.13,57.89,0.22,854.77,33.08,361.76,228.01,104.85,28.89,26.48,17.65,46.49,72.54,8.55,138.08,46229.0,1.87836126574798,-1.092696499145841,0.0445411346812988,9.07728932298572,28.5,5.58,19.0
2345,1,58610,2002/07/23,성장기,제조업,2016,(주)에스피지,-0.6699999999999999,-1.0,442573139.0,7450641.0,46.52,-0.72,5.76,11.29,0.12,29.06,2.01,5.04,4.4,7.81,74.66,0.11,4534.63,81.94,160.08,88.6,37.04,82.81,63.01,49.76,10.51,54.4,46.37,103.76,54000.0,1.0775250460918733,-0.5821586987013678,0.1307666931522925,15.92728932298572,40.08,9.75,32.0
2346,0,58610,2002/07/23,도입기,제조업,2017,(주)에스피지,40.2,2.5400000000000005,199931447.0,7865563.0,15.17,5.97,11.12,4.78,50.11,80.03,205.92,9.05,5.49,8.0,63.62,0.13,4983.69,82.63,144.29,106.34,12.83,45.56,43.61,19.22,106.46,78.91,49.84,144.14,52000.0,1.4748873659880029,-0.7788770922319302,0.0639141605361141,10.87728932298572,42.58,5.11,24.0
2347,0,58610,2002/07/23,성숙기,제조업,2018,(주)에스피지,2.13,6.15,153965042.0,-4367013.0,-2.97,-3.66,-5.45,-18.54,-151.14,-205.74,-179.46,-3.19,-2.77,-5.99,91.95,0.02,1557.55,126.35,91.19,46.73,17.53,112.97,94.99,53.44,-2.77,45.75,15.65,106.6,53183.0,0.9769965249644136,-1.576392386451107,0.0034274208841393,-3.3727106770142803,44.65,1.04,49.0
2348,0,58610,2002/07/23,성숙기,제조업,2019,(주)에스피지,9.07,-0.3400000000000001,200775832.0,2879501.0,7.54,5.66,12.34,-1.75,-36.95,188.29,219.8,10.39,5.0,6.89,71.28,0.07,1796.53,92.91,139.78,61.07,12.93,34.75,29.93,26.92,2.53,70.3,17.97,89.95,47847.0,0.7939646893357165,-1.7180270467482974,0.0048487024463453,6.82728932298572,25.01,1.21,20.0
2349,0,200710,2014/12/16,성장기,제조업,2014,(주)에이디테크놀로지,-0.54,-1.1500000000000004,248313869.0,7516524.0,6.55,20.14,2.91,14.12,-4.56,-4.19,-2.34,3.38,3.22,5.72,88.58,0.09,4341.02,80.17,131.76,70.76,16.54,86.38,80.61,69.17,7.69,52.45,43.41,110.03,48430.0,0.8966670564824553,-0.4500853786409926,0.0,13.76728932298572,67.24,0.0,61.0
2350,0,200710,2014/12/16,쇠퇴기,제조업,2015,(주)에이디테크놀로지,-1.0099999999999998,1.8100000000000005,1046700072.0,39417064.0,9.63,11.17,2.64,3.11,-23.54,-53.38,-56.6,3.15,4.25,7.65,63.1,2.79,1960.0,67.08,208.33,138.16,41.16,84.99,56.6,41.9,23.51,53.47,19.59,72.2,72000.0,1.715552369554055,1.231011904662526,0.1223973533633049,10.505704168086549,37.88,7.7,8.0
2351,0,200710,2014/12/16,쇠퇴기,제조업,2016,(주)에이디테크놀로지,0.01,-3.980000000000004,165690827.0,4340279.0,7.59,-8.85,4.5,-11.41,-7.42,1.09,1.63,3.59,2.67,6.14,79.47,0.0,477.24,185.87,80.22,79.74,4.54,129.35,54.21,30.8,13.29,44.08,4.77,134.82,70127.0,0.8602556814385386,-1.9324446726761315,0.0,3.90728932298572,44.6,2.01,31.0
